ID,Title,Year,Director,Cast,Genre,Duration
c3136,instinct to kill,2001.0,gustavo graef marino,"mark dacascos, missy crider, tim abell",action,
c3137,nayak: the real hero,2001.0,s. shankar,"anil kapoor, rani mukerji, amrish puri","drama, action",
c3138,absolute hundred,2001.0,srdan golubovic,"vuk kostic, srdjan todorovic, paulina manov","action, crime, drama",
c3139,guns & talks,2001.0,jin jang,"hyeon-jun shin, ha-kyun shin, bin won","action, drama, comedy",
c3140,running out of time 2,2001.0,wing-cheong law,"ching wan lau, ekin cheng, kelly lin","crime, action",
c3141,high adventure,2001.0,mark roper,"thomas ian griffith, anja kling, harry peacock","action, adventure",
c3142,my wife is a gangster,2001.0,jin-gyu cho,"eun-kyung shin, sang-myeon park, jae-mo ahn","action, romance, comedy",
c3143,virtual reality,2001.0,ratiborka ceramilac,"maja mandzuka, lazar jokic, nikola djuricko","drama, thriller, action",
c3144,indian,2001.0,n. maharajan,"malaika arora, raj babbar, rana jung bahadur","action, crime, drama",
c3145,hwasango,2001.0,tae-gyun kim,"hyuk jang, min-a shin, su-ro kim","action, fantasy",
c3146,sunstorm,2001.0,mike marvin,"bo derek, stacy keach, ray raglin",action,
c3147,jesus christ vampire hunter,2001.0,lee demarbre,"phil caracas, murielle varhelyi, maria moulton","action, comedy, horror",
c3148,dei seung chui keung,2001.0,wei tung,"ken chang, patricia ja lee, jacquline li","action, adventure",
c3149,death game,2001.0,menahem golan,"evgeny afineevsky, jon golan aharoni, bo brown","action, drama",
c3150,krai thong,2001.0,suthat intaranupakorn,,"action, fantasy, horror",
c3151,bagong buwan,2001.0,marilou diaz-abaya,"cesar montano, caridad sanchez, amy austria","action, drama, war",
c3152,shark hunter,2001.0,matt codd,"antonio sabato jr., christian toulali, grand l. bush","action, adventure, horror",
c3153,buhay kamao,2001.0,joyce bernal,"robin padilla, rica peralejo, kristine mangle",action,
c3154,initial d: third stage,2001.0,shin misawa,"chris ayres, greg ayres, christopher bevins","animation, action, romance",
c3155,citizen,2001.0,saravana subaiya,,"action, drama, thriller",
c3156,detective conan: countdown to heaven,2001.0,kenji kodama,"mie akagi, laura bailey, troy baker","animation, action, mystery",
c3157,student no. 1,2001.0,s.s. rajamouli,"brahmanandam, gajala, rajeev kanakala","action, crime, drama",
c3158,badri,2001.0,p.a. arun prasad,,action,
c3159,huccha,2001.0,om prakash rao,"sudeep, rekha vedavyasa, avinash","action, drama",
c3160,full blast,2000.0,eric mintz,"mike abbo, paul barch, richard k. berlinberg","action, thriller",
c3162,x-men,2000.0,bryan singer,"patrick stewart, hugh jackman, ian mckellen","action, adventure, sci-fi",
c3163,titan a.e.,2000.0,don bluth,"matt damon, drew barrymore, bill pullman","animation, action, adventure",
c3164,the crow: salvation,2000.0,bharat nalluri,"kirsten dunst, eric mabius, fred ward","action, crime, fantasy",
c3167,dark confessions,2000.0,lloyd a. simandl,"kate rodger, rena riffel, lisha snelgrove","action, drama, horror",
c3168,sinbad: beyond the veil of mists,2000.0,evan ricks,"alice amter, clint carmichael, brendan fraser","action, animation",
c3170,shafted!,2000.0,tom putnam,"morgan rusler, hayley man, angelle brooks","action, comedy",
c3171,white wolves iii: cry of the white wolf,2000.0,victoria muspratt,,"action, adventure",
c3172,josh,2000.0,mansoor khan,"shah rukh khan, aishwarya rai bachchan, chandrachur singh","action, drama, musical",
c3175,rules of engagement,2000.0,william friedkin,"tommy lee jones, samuel l. jackson, guy pearce","action, drama, war",
c3177,nautilus,2000.0,rodney mcdonald,"richard norton, hannes jaenicke, miranda wolfe","action, sci-fi",
c3179,a better way to die,2000.0,scott wiper,"scott wiper, jack conley, carmen argenziano","action, thriller",
c3180,alex l'ariete,2000.0,damiano damiani,"alberto tomba, michelle hunziker, orso maria guerrini","action, crime",
c3181,the million dollar kid,2000.0,neil mandt,"richard thomas, maureen mccormick, c. thomas howell","adventure, family, comedy",
c3182,bullfighter,2000.0,rune bendixen,"olivier martinez, michelle forbes, assumpta serna","action, fantasy, western",
c3183,delta force one: the lost patrol,2000.0,joseph zito,"gary daniels, mike norris, bentley mitchum",action,
c3184,new blood,2000.0,michael hurst,"john hurt, nick moran, carrie-anne moss","action, thriller",
c3186,fortress 2,2000.0,geoff murphy,"christopher lambert, beth toussaint, willie garson","action, sci-fi",
c3187,icebreaker,2000.0,david giancola,"sean astin, bruce campbell, stacy keach","action, drama",
c3189,intrepid,2000.0,john putch,"james coburn, costas mandylor, finola hughes","action, drama, thriller",
c3193,nowhere land,2000.0,rupert hitzig,"peter dobson, dina meyer, jon polito","action, drama, crime",
c3194,point doom,2000.0,art camacho,"richard grieco, andrew dice clay, angie everhart","action, crime, drama",
c3198,primary suspect,2000.0,jeff celentano,"william baldwin, brigitte bako, lee majors","action, thriller, mystery",
c3199,sonic impact,2000.0,rodney mcdonald,"james russo, ice-t, michael harris","action, thriller",
c3203,leak 2000,2000.0,jean van de velde,"cas jansen, ricky koole, thomas acda","action, crime, thriller",
c3204,the wrecking crew,2000.0,albert pyun,"ice-t, ernie hudson jr., t.j. storm","action, crime, drama",
c3205,escape under pressure,2000.0,jean pellerin,"rob lowe, larisa miller, craig wasson","action, thriller",
c3206,tiger claws iii,2000.0,j. stephen maunder,"jalal merhi, cynthia rothrock, loren avedon",action,
c3207,manhattan chase,2000.0,godfrey ho,"cynthia rothrock, loren avedon, steve tartalia","action, drama",
c3209,deep core,2000.0,rodney mcdonald,"craig sheffer, terry farrell, bruce mcgill","action, sci-fi, thriller",
c3211,pilgrim,2000.0,harley cokeliss,"ray liotta, gloria reuben, armin mueller-stahl","action, mystery, thriller",
c3212,the alternate,2000.0,sam firstenberg,"eric roberts, bryan genesse, ice-t","action, drama",
c3213,chain of command,2000.0,john terlesky,"roy scheider, patrick muldoon, maria conchita alonso","action, adventure, thriller",
c3215,the chaos factor,2000.0,terry cunningham,"antonio sabato jr., fred ward, kelly rutherford","action, drama, thriller",
c3219,ground zero,2000.0,richard friedman,"janet gunn, jack scalia, scott terra","action, drama",
c3220,doomsdayer,2000.0,michael j. sarna,"joe lara, udo kier, january isaac",action,
c3221,2000 ad,2000.0,gordon chan,"aaron kwok, phyllis quek, james lye","action, thriller",
c3222,the last patrol,2000.0,sheldon lettich,"dolph lundgren, sherri alexander, joe michael burke","action, drama, sci-fi",
c3225,militia,2000.0,jim wynorski,"dean cain, jennifer beals, frederic forrest","action, adventure",
c3226,agent red,2000.0,damian lee,"dolph lundgren, meilani paul, aleksandr kuznetsov","action, drama, thriller",
c3227,call,2000.0,rajkumar santoshi,"anil kapoor, madhuri dixit, namrata shirodkar","action, drama, romance",
c3228,submerged,2000.0,fred olen ray,"coolio, maxwell caulfield, brent huff",action,
c3229,operation delta force 5: random fire,2000.0,yossi wein,"trae thomas, todd jensen, anthony bishop",action,
c3231,tha eastsidaz,2000.0,michael martin,"snoop dogg, darryl brunson, tray deee","action, crime",
c3232,the last man,2000.0,harry ralston,"david arnott, jeri ryan, dan montgomery jr.","action, comedy, drama",
c3233,epicenter,2000.0,richard pepin,"traci lords, gary daniels, jeff fahey","action, adventure, crime",
c3234,kaho naa... pyaar hai,2000.0,rakesh roshan,"hrithik roshan, ameesha patel, anupam kher","action, crime, romance",
c3235,brother 2,2000.0,aleksey balabanov,"sergey bodrov jr., viktor sukhorukov, sergey makovetskiy","action, crime, thriller",
c3236,annayya,2000.0,muthyala subbaiah,"chiranjeevi, soundarya, ravi teja","action, family",
c3237,castle rock,2000.0,craig clyde,"alana austin, roger velasco, pamela bach-hasselhoff","action, adventure, family",
c3238,ultimate target,2000.0,darren doane,"gary daniels, christopher stapleton, michael madsen","action, thriller, adventure",
c3240,the duel,2000.0,wai-keung lau,"andy lau, ekin cheng, nick cheung","action, adventure, comedy",
c3241,slow burn,2000.0,rodney gibbons,"pam grier, rutger hauer, romano orzari","action, crime, drama",
c3242,the mechanism,2000.0,djordje milosavljevic,"ivana mihic, nikola kojo, andrej sepetkovski","action, crime",
c3243,badal,2000.0,raj kanwar,"bobby deol, rani mukerji, ashutosh rana","action, crime, drama",
c3244,gen-x cops 2: metal mayhem,2000.0,benny chan,"mark hicks, paul rudd, edison chen","action, sci-fi",
c3245,time and tide,2000.0,hark tsui,"nicholas tse, wu bai, candy lo","action, crime, drama",
c3246,jungle,2000.0,ram gopal varma,"sunil shetty, fardeen khan, urmila matondkar","action, romance, thriller",
c3247,bichhoo,2000.0,guddu dhanoa,,"thriller, action, crime",
c3248,deewane,2000.0,harry baweja,,"action, romance",
c3249,khiladi 420,2000.0,neeraj vora,"akshay kumar, mahima chaudhry, antara mali","action, comedy, crime",
c3250,kurukshetra,2000.0,mahesh manjrekar,"mukesh rishi, sanjay dutt, mahima chaudhry","action, drama, thriller",
c3251,hostile environment,2000.0,david a. prior,"brigitte nielsen, matthias hues, darren shahlavi","action, sci-fi",
c3252,double tap,2000.0,chi-leung law,"leslie cheung, alex fong, ruby wong","action, crime, thriller",
c3253,the operative,2000.0,robert lee,"brian bosworth, john tench, rachel hayward",action,
c3254,digimon: the movie,2000.0,mamoru hosoda,"lara jill miller, joshua seth, bob papenbrook","animation, action, adventure",
c3255,the price of air,2000.0,josh evans,"michael madsen, dick van patten, michelle phillips","action, crime, drama",
c3256,the silencer,2000.0,robert lee,"michael dudikoff, brennan elliott, terence kelly",action,
c3257,bangkok dangerous,2000.0,oxide pang chun,"pawarith monkolpisit, premsinee ratanasopha, patharawarin timkul","action, crime, romance",
c3258,china strike force,2000.0,stanley tong,"aaron kwok, norika fujiwara, leehom wang",action,
c3259,tears of the black tiger,2000.0,wisit sasanatieng,"chartchai ngamsan, stella malucchi, supakorn kitsuwon","action, comedy, romance",
c3260,bad boy dak gung,2000.0,wai man yip,"ekin cheng, louis koo, qi shu","action, comedy, drama",
c3261,bang rajan,2000.0,tanit jitnukul,"jaran ngamdee, winai kraibutr, theerayut pratyabamrung","action, drama, history",
c3262,jung,2000.0,sanjay gupta,"sanjay dutt, jackie shroff, aditya pancholi",action,
c3263,baller blockin',2000.0,steven esteb,"b.g., jeanette branch, juvenile","action, crime",
c3264,chung wah do hap,2000.0,siu-tung ching,"louis koo, nick cheung, athena chu","action, comedy",
c3265,tunay na tunay: gets mo? gets ko!,2000.0,joyce bernal,"robin padilla, jolina magdangal, vic diaz","action, comedy, romance",
c3266,ang dalubhasa,2000.0,fernando poe jr.,"fernando poe jr., nanette medved, maritoni fernandez","action, drama",
c3267,palaban,2000.0,toto natividad,"rudy fernandez, ara mina, roi vinzon","action, drama",
c3268,orpheus & eurydice,2000.0,paul pissanos,"andrew bullock, david bowles, carolina liriti","action, adventure, drama",
c3269,one piece: the movie,2000.0,atsuji shimizu,"akemi okamura, kappei yamaguchi, kazuya nakai","animation, action, adventure",
c3270,sangharsh,1999.0,tanuja chandra,"akshay kumar, preity zinta, ashutosh rana","action, crime, thriller",
c3271,jimmy zip,1999.0,robert mcginley,"brendan fletcher, ike gingrich, rosemary welden","action, crime, drama",
c3274,beowulf,1999.0,graham baker,"christopher lambert, rhona mitra, oliver cotton","action, adventure, fantasy",
c3275,the mummy,1999.0,stephen sommers,"brendan fraser, rachel weisz, john hannah","action, adventure, fantasy",
c3277,one man's hero,1999.0,lance hool,"tom berenger, joaquim de almeida, daniela romo","action, drama, history",
c3280,tail lights fade,1999.0,malcolm ingram,"jaimz woolvett, breckin meyer, jake busey","comedy, action, drama",
c3281,hidden agenda,1999.0,iain paterson,"kevin dillon, andrea roth, j.t. walsh","action, crime, mystery",
c3282,facade,1999.0,carl colpaert,"eric roberts, camilla overbye roos, angus macfadyen","action, thriller",
c3284,the iron giant,1999.0,brad bird,"eli marienthal, harry connick jr., jennifer aniston","animation, action, adventure",
c3287,plunkett & macleane,1999.0,jake scott,"robert carlyle, jonny lee miller, iain robertson","action, adventure, crime",
c3288,road kill,1999.0,matthew leutwyler,"jennifer rubin, erik palladino, billy jayne","action, comedy, drama",
c3290,taxman,1999.0,avi nesher,"joe pantoliano, wade dominguez, elizabeth berkley","action, crime, comedy",
c3291,desert heat,1999.0,john g. avildsen,"jean-claude van damme, pat morita, danny trejo","action, drama, romance",
c3294,the world is not enough,1999.0,michael apted,"pierce brosnan, sophie marceau, robert carlyle","action, adventure, thriller",
c3296,austin powers: the spy who shagged me,1999.0,jay roach,"mike myers, heather graham, michael york","action, adventure, comedy",
c3297,end of days,1999.0,peter hyams,"arnold schwarzenegger, gabriel byrne, robin tunney","action, fantasy, horror",
c3299,black and white,1999.0,yuri zeltser,"gina gershon, rory cochrane, ron silver","action, mystery, thriller",
c3300,fallout,1999.0,rodney mcdonald,"daniel baldwin, frank zagarino, teri ann linn","action, sci-fi",
c3301,the prophet,1999.0,fred olen ray,"don 'the dragon' wilson, barbara steele, alexander keith",action,
c3302,the vivero letter,1999.0,h. gordon boos,"robert patrick, chiara caselli, fred ward","action, adventure, thriller",
c3303,the criminal,1999.0,julian simpson,"steven mackintosh, bernard hill, eddie izzard","action, drama",
c3304,the debt collector,1999.0,anthony neilson,"billy connolly, ken stott, francesca annis","action, crime, thriller",
c3305,shepherd,1999.0,peter hayman,"c. thomas howell, roddy piper, david carradine","action, sci-fi",
c3306,angel's dance,1999.0,david l. corley,"james belushi, sheryl lee, kyle chandler","action, comedy, crime",
c3308,desert thunder,1999.0,jim wynorski,"tim abell, daniel baldwin, ari barak","action, drama",
c3309,ghost dog: the way of the samurai,1999.0,jim jarmusch,"forest whitaker, henry silva, john tormey","action, crime, drama",
c3310,restraining order,1999.0,lee h. katzin,"eric roberts, hannes jaenicke, tatjana patitz","action, thriller",
c3311,hijack,1999.0,worth keeter,"jeff fahey, ernie hudson, beth toussaint","action, thriller",
c3312,interceptor force,1999.0,phillip j. roth,"olivier gruner, brad dourif, ernie hudson","action, drama, sci-fi",
c3313,the last marshal,1999.0,mike kirton,"scott glenn, constance marie, randall batinkoff","action, thriller",
c3314,simon sez,1999.0,kevin alyn elders,"dennis rodman, dane cook, john pinette","action, comedy",
c3315,final voyage,1999.0,jim wynorski,"dylan walsh, ice-t, erika eleniak","action, drama",
c3316,straight shooter,1999.0,thomas bohn,"dennis hopper, heino ferch, katja flint","crime, drama, thriller",
c3317,airspeed,1999.0,robert tinnell,"elisha cuthbert, bronwen booth, joe mantegna","adventure, action, drama",
c3318,diplomatic siege,1999.0,gustavo graef marino,"peter weller, daryl hannah, tom berenger","action, thriller",
c3319,traitor's heart,1999.0,danny lerner,"bryan genesse, kimberley kates, ron smerczak",action,
c3320,bloodsport: the dark kumite,1999.0,elvis restaino,"daniel bernhardt, ivan ivanov, lisa stothard","action, romance",
c3321,free fall,1999.0,mario azzopardi,"hannes jaenicke, jaclyn smith, bruce boxleitner","action, drama",
c3322,paradise mall,1999.0,friedemann fromm,"ken duken, heiner lauterbach, franka potente","drama, action",
c3323,hitman's run,1999.0,mark l. lester,"eric roberts, esteban powell, c. thomas howell",action,
c3325,new world disorder,1999.0,richard spence,"rutger hauer, tara fitzgerald, andrew mccarthy",action,
c3326,enemy action,1999.0,brian katkin,"c. thomas howell, louis mandylor, lisa thornhill","action, drama",
c3327,made men,1999.0,louis morneau,"james belushi, michael beach, timothy dalton","action, comedy, thriller",
c3328,universal soldier: the return,1999.0,mic rodgers,"jean-claude van damme, bill goldberg, heidi schanz","action, sci-fi",
c3329,escape velocity,1999.0,lloyd a. simandl,"wendy crewson, patrick bergin, peter outerbridge","action, sci-fi",
c3330,gigantics,1999.0,sebastian schipper,"frank giering, florian lukas, antoine monot jr.","comedy, drama, romance",
c3331,the glass agency,1999.0,ebrahim hatamikia,"parviz parastui, reza kianian, habib rezaei","action, drama, romance",
c3332,the life before this,1999.0,jerry ciccoritti,"catherine o'hara, joe pantoliano, sarah polley","action, crime, drama",
c3333,third world cop,1999.0,chris browne,"paul campbell, mark danvers, carl bradshaw","action, drama, thriller",
c3334,storm catcher,1999.0,anthony hickox,"dolph lundgren, mystro clark, jon pennell","action, thriller",
c3335,in china they eat dogs,1999.0,lasse spang olsen,"kim bodnia, dejan cukic, nikolaj lie kaas","action, comedy, crime",
c3336,avalanche,1999.0,steve kroschel,"thomas ian griffith, caroleen feeney, r. lee ermey","action, thriller",
c3338,the item,1999.0,dan clark,"dawnmarie ferrara, dan clark, dave pressler","action, horror",
c3339,stealth fighter,1999.0,jim wynorski,"ice-t, costas mandylor, erika eleniak","action, drama",
c3340,gorgeous,1999.0,vincent kok,"jackie chan, qi shu, tony chiu wai leung","action, comedy, drama",
c3341,pups,1999.0,ash baron-cohen,"mischa barton, cameron van hoy, burt reynolds","action, crime, drama",
c3342,do not disturb,1999.0,dick maas,"william hurt, jennifer tilly, francesca brown","action, thriller, comedy",
c3343,silicon towers,1999.0,serge rodnunsky,"daniel baldwin, kendall clement, brian dennehy","action, thriller, drama",
c3344,godzilla 2000,1999.0,takao okawara,"hiroshi abe, naomi nishida, takehiro murata","action, adventure, drama",
c3345,murdercycle,1999.0,tom callaway,"charles wesley, cassandra ellis, robert donavan","action, sci-fi",
c3346,no tomorrow,1999.0,master p,"gary busey, gary daniels, master p","action, thriller",
c3347,the witness files,1999.0,douglas jackson,"yancy butler, david nerman, barry flatman","action, crime, drama",
c3348,swiri,1999.0,je-kyu kang,"suk-kyu han, min-sik choi, yunjin kim","action, crime, drama",
c3349,teenage space vampires,1999.0,martin wood,"robin dunne, mac fyfe, james kee","action, sci-fi",
c3350,turbulence 2: fear of flying,1999.0,david mackay,"craig sheffer, tom berenger, jennifer beals","action, thriller",
c3351,bridge of dragons,1999.0,isaac florentine,"dolph lundgren, cary-hiroyuki tagawa, valerie chow","action, romance, sci-fi",
c3352,corrupt,1999.0,albert pyun,"silkk tha shocker, ice-t, tarsha nicole jones","action, crime, drama",
c3353,operation delta force 4: deep fault,1999.0,mark roper,"greg collins, joe lara, justin williams",action,
c3354,y2k,1999.0,richard pepin,"louis gossett jr., jaimz woolvett, ed o'ross","action, thriller",
c3355,zero tolerance,1999.0,anders nilsson,"jakob eklund, peter andersson, marie richardson","action, crime, thriller",
c3356,sarfarosh,1999.0,john mathew matthan,"naseeruddin shah, aamir khan, sonali bendre","action, adventure, drama",
c3357,vs3: infantry of doom,1999.0,andreas schnaas,"andreas schnaas, marc trinkhaus, steve aquilina","action, horror",
c3358,the omega code,1999.0,robert marcarelli,"casper van dien, michael york, catherine oxenberg","action, adventure, fantasy",
c3359,a man called hero,1999.0,wai-keung lau,"ekin cheng, qi shu, kristy yang","action, adventure, drama",
c3360,gen-x cops,1999.0,benny chan,"nicholas tse, stephen fung, sam lee","action, thriller, comedy",
c3361,random acts of violence,1999.0,drew bell,"esteban powell, alex solowitz, brian klugman","action, crime",
c3362,pokemon: power of one,1999.0,michael haigney,"rica matsumoto, madeleine blaustein, mayumi iizuka","animation, action, adventure",
c3363,baadshah,1999.0,abbas alibhai burmawalla,"rakhee gulzar, shah rukh khan, twinkle khanna","action, comedy, musical",
c3364,bullets over summer,1999.0,wilson yip,"louis koo, francis ng, matt chow","action, crime, romance",
c3365,thakshak,1999.0,govind nihalani,"ajay devgn, tabu, amrish puri","crime, drama, action",
c3366,running out of time,1999.0,johnnie to,"andy lau, ching wan lau, yoyo mung","action, crime, drama",
c3367,shool,1999.0,eeshwar nivas,"manoj bajpayee, raveena tandon, sayaji shinde","action, crime, drama",
c3368,vaastav: the reality,1999.0,mahesh manjrekar,"sanjay dutt, namrata shirodkar, mohnish bahl","action, adventure, crime",
c3369,nowhere to hide,1999.0,myung-se lee,"joong-hoon park, sung-kee ahn, dong-gun jang","action, comedy, crime",
c3370,the victim,1999.0,ringo lam,"tony ka fai leung, ching wan lau, amy kwok","action, crime, horror",
c3371,phantom: the submarine,1999.0,byung-chun min,"min-su choi, woo-sung jung, kyung-gu sol","action, thriller",
c3372,purple storm,1999.0,teddy chan,"daniel wu, kwok-leung gan, emil chau",action,
c3373,the legend of speed,1999.0,wai-keung lau,"ekin cheng, cecilia cheung, moses chan","action, thriller",
c3374,cetverored,1999.0,jakov sedlar,"ivan marevich, ena begovic, goran navojec","action, drama, war",
c3375,revolutionary girl utena: the movie,1999.0,kunihiko ikuhara,"tomoko kawakami, yuriko fuchizaki, leah applebaum","animation, action, adventure",
c3376,the killing zone,1999.0,ian david diaz,"julian boote, paul vates, mark bowden","thriller, action",
c3377,warat,1999.0,joel lamangan,"jomari yllana, joyce jimenez, joko diaz","action, drama",
c3378,muro-ami,1999.0,marilou diaz-abaya,"cesar montano, pen medina, jhong hilario","action, drama, adventure",
c3379,haseena maan jaayegi,1999.0,david dhawan,"sanjay dutt, govinda, karisma kapoor","comedy, action, drama",
c3380,reptile 2001,1999.0,hyung-rae shim,"dan cashman, bruce cornwell, dennis howard","action, horror, fantasy",
c3382,lethal target,1999.0,lloyd a. simandl,"c.c. costigan, josh barker, kim sill","action, sci-fi",
c3383,alyas pogi: ang pagbabalik,1999.0,joey del rosario,"ramon 'bong' revilla jr., ara mina, tonton gutierrez","action, drama",
c3384,suspek,1999.0,toto natividad,"victor neri, sharmaine arnaiz, emilio garcia","action, drama",
c3385,maa kasam,1999.0,ashok gaekwad,,action,
c3386,champions,1998.0,peter gathings bunche,"louis mandylor, danny trejo, ken shamrock",action,
c3388,3 ninjas: high noon at mega mountain,1998.0,sean mcnamara,"loni anderson, hulk hogan, jim varney","action, adventure, comedy",
c3389,american dragons,1998.0,ralph hemecker,"michael biehn, joong-hoon park, cary-hiroyuki tagawa","action, crime",
c3390,the avengers,1998.0,jeremiah s. chechik,"ralph fiennes, uma thurman, sean connery","action, adventure, sci-fi",
c3391,black thunder,1998.0,rick jacobson,"marcus aurelius, catherine bell, michael cavanaugh","action, drama",
c3393,blues brothers 2000,1998.0,john landis,"dan aykroyd, john goodman, walter levine","action, comedy, crime",
c3394,a brooklyn state of mind,1998.0,frank rainone,"vincent spano, maria grazia cucinotta, danny aiello","action, crime, drama",
c3395,operation delta force 3: clear target,1998.0,mark roper,"jim fitzpatrick, bryan genesse, greg collins",action,
c3396,deadly ransom,1998.0,robert hyatt,"loren avedon, lisa k. crosato, brion james",action,
c3399,fallen,1998.0,gregory hoblit,"denzel washington, john goodman, donald sutherland","action, crime, drama",
c3400,freedom strike,1998.0,jerry p. jacobs,"michael dudikoff, tone loc, felicity waterman","drama, action",
c3401,1 chance sur 2,1998.0,patrice leconte,"jean-paul belmondo, alain delon, vanessa paradis","action, adventure, comedy",
c3402,commander hamilton,1998.0,harald zwart,"peter stormare, lena olin, mark hamill","action, adventure, crime",
c3403,mccinsey's island,1998.0,sam firstenberg,"hulk hogan, grace jones, robert vaughn","action, adventure, comedy",
c3404,montana,1998.0,jennifer leitzes,"kyra sedgwick, stanley tucci, robin tunney","action, comedy, crime",
c3406,shelter,1998.0,scott paulin,"john allen nelson, brenda bakke, peter onorati","action, thriller",
c3407,soldier,1998.0,paul w.s. anderson,"kurt russell, jason scott lee, jason isaacs","action, drama, sci-fi",
c3408,spoiler,1998.0,jeff burr,"gary daniels, meg foster, bryan genesse","action, sci-fi",
c3409,the stringer,1998.0,pawel pawlikowski,"sergey bodrov jr., anna friel, vladimir ilin","action, drama, romance",
c3410,surface to air,1998.0,rodney mcdonald,"michael madsen, chad mcqueen, melanie shatner","action, war",
c3411,termination man,1998.0,fred gallo,"steve railsback, james farentino, athena massey","action, drama",
c3413,the big hit,1998.0,kirk wong,"mark wahlberg, lou diamond phillips, christina applegate","action, comedy, crime",
c3415,blade,1998.0,stephen norrington,"wesley snipes, stephen dorff, kris kristofferson","action, horror",
c3418,godzilla,1998.0,roland emmerich,"matthew broderick, jean reno, maria pitillo","action, sci-fi, thriller",
c3420,knock off,1998.0,hark tsui,"jean-claude van damme, rob schneider, lela rochon","action, comedy, thriller",
c3428,the patriot,1998.0,dean semler,"steven seagal, l.q. jones, gailard sartain","action, thriller",
c3429,rush hour,1998.0,brett ratner,"jackie chan, chris tucker, ken leung","action, comedy, crime",
c3431,snake eyes,1998.0,brian de palma,"nicolas cage, gary sinise, john heard","action, crime, drama",
c3433,sweepers,1998.0,keoni waxman,"dolph lundgren, bruce payne, claire stansfield","action, adventure, drama",
c3435,u.s. marshals,1998.0,stuart baird,"tommy lee jones, wesley snipes, robert downey jr.","action, crime, thriller",
c3438,lethal weapon 4,1998.0,richard donner,"mel gibson, danny glover, joe pesci","action, crime, thriller",
c3439,one tough cop,1998.0,bruno barreto,"stephen baldwin, chris penn, gina gershon","action, crime",
c3441,small soldiers,1998.0,joe dante,"kirsten dunst, gregory smith, david cross","action, adventure, comedy",
c3442,arrival ii,1998.0,kevin tenney,"patrick muldoon, jane sibbett, michael sarrazin","action, adventure, sci-fi",
c3443,thursday,1998.0,skip woods,"thomas jane, aaron eckhart, paulina porizkova","action, crime, drama",
c3444,renegade force,1998.0,martin kunert,"michael rooker, robert patrick, diane dilascio","action, thriller",
c3445,legionnaire,1998.0,peter macdonald,"jean-claude van damme, adewale akinnuoye-agbaje, steven berkoff","action, adventure, drama",
c3446,who am i?,1998.0,benny chan,"jackie chan, michelle ferre, mirai yamamoto","action, adventure, comedy",
c3447,recoil,1998.0,art camacho,"gary daniels, gregory mckinney, thomas kopache",action,
c3449,no code of conduct,1998.0,bret michaels,"charlie sheen, martin sheen, mark dacascos","action, crime, drama",
c3451,a murder of crows,1998.0,rowdy herrington,"cuba gooding jr., tom berenger, marianne jean-baptiste","action, crime, thriller",
c3452,butter,1998.0,peter gathings bunche,"shemar moore, nia long, ernie hudson","action, thriller",
c3453,provocateur,1998.0,jim donovan,"jane march, stephen mendel, lillo brancato","action, drama, thriller",
c3454,ground control,1998.0,richard howard,"kiefer sutherland, robert sean leonard, bruce mcgill","action, adventure, drama",
c3455,the sender,1998.0,richard pepin,"michael madsen, r. lee ermey, robert vaughn","action, sci-fi",
c3457,ambushed,1998.0,ernest r. dickerson,"courtney b. vance, jeremy lelliott, virginia madsen","action, thriller",
c3458,armstrong,1998.0,menahem golan,"kimberley kates, frank zagarino, charles napier","action, drama",
c3459,naked lies,1998.0,ralph e. portillo,"shannon tweed, fernando allende, jay baker","action, crime, drama",
c3460,in god's hands,1998.0,zalman king,"matt george, matty liu, shane dorian","action, drama, sport",
c3461,killing time,1998.0,bharat nalluri,"craig fairbrass, nigel leach, kendra torgan","action, crime, thriller",
c3462,unlucky monkey,1998.0,sabu,"shin'ichi tsutsumi, hiroshi shimizu, akira yamamoto","action, comedy",
c3463,hell mountain,1998.0,mike rohl,"nicole nieth, bentley mitchum, sarah douglas","action, drama, horror",
c3464,loyal opposition,1998.0,mark sobel,"joan van ark, nick mancuso, rick springfield","action, drama, thriller",
c3465,the white raven,1998.0,jakub z. rucinski,"ron silver, joanna pacula, roy scheider","action, crime, thriller",
c3466,stuart bliss,1998.0,neil grieve,"michael zelniker, dea lawrence, derek mcgrath","action, drama, thriller",
c3467,legacy,1998.0,t.j. scott,"david hasselhoff, donita rose, rod steiger",action,
c3468,beast cops,1998.0,gordon chan,"anthony chau-sang wong, michael wong, stephanie che","action, crime, drama",
c3469,dead end,1998.0,douglas jackson,"eric roberts, jacob tierney, eliza roberts","action, drama, thriller",
c3470,pau mui,1998.0,clarence yiu-leung fok,"michael wong, almen pui-ha wong, ben lam","action, romance",
c3471,whatever it takes,1998.0,brady mackenzie,"don 'the dragon' wilson, andrew dice clay, fred williamson",action,
c3472,ballistic kiss,1998.0,donnie yen,"donnie yen, annie wu, jimmy ga lok wong","action, drama, thriller",
c3474,contract killer,1998.0,wei tung,"jet li, eric tsang, simon yam","action, comedy",
c3475,duplicate,1998.0,mahesh bhatt,"kajol, shah rukh khan, juhi chawla","action, comedy, crime",
c3476,the pandora project,1998.0,john terlesky,"daniel baldwin, erika eleniak, richard tyson","action, thriller",
c3477,the storm riders,1998.0,wai-keung lau,"aaron kwok, ekin cheng, shin'ichi chiba","action, adventure, fantasy",
