ID,Title,Year,Director,Cast,Genre,Duration
d4655,from a whisper to a scream,1987,jeff burr,"vincent price, clu gulager, terry kiser","action, drama, horror",99
d4656,overkill,1987,ulli lommel,"steve rally, john nishio, laura burkett","action, crime, thriller",87
d4657,the loner,1987,jacques deray,"jean-paul belmondo, jean-pierre malo, michel beaune","action, crime, drama",100
d4658,winners take all,1987,fritz kiersch,"don michael paul, kathleen york, robert krantz","action, adventure, sport",102
d4659,project a 2,1987,jackie chan,"jackie chan, maggie cheung, rosamund kwan","action, comedy, crime",101
d4660,adventures in babysitting,1987,chris columbus,"elisabeth shue, maia brewton, keith coogan","action, adventure, comedy",102
d4661,american ninja 2: the confrontation,1987,sam firstenberg,"michael dudikoff, steve james, larry poindexter","action, drama",90
d4662,miami connection,1987,woo-sang park,"y.k. kim, vincent hirsch, joseph diamand","action, crime, thriller",83
d4663,assassination,1987,peter r. hunt,"charles bronson, jill ireland, stephen elliott","action, drama, thriller",88
d4664,best seller,1987,john flynn,"james woods, brian dennehy, victoria tennant","action, crime, drama",95
d4665,big bad mama ii,1987,jim wynorski,"angie dickinson, robert culp, danielle brisebois","action, comedy, crime",83
d4666,catch the heat,1987,joel silberg,"tiana alexandra, david dukes, rod steiger","action, comedy, crime",87
d4667,cherry 2000,1987,steve de jarnatt,"melanie griffith, david andrews, pamela gidley","action, adventure, comedy",99
d4668,china girl,1987,abel ferrara,"james russo, richard panebianco, sari chang","action, crime, drama",90
d4669,cobra nero,1987,stelvio massi,"fred williamson, eva grimaldi, bruno bilotta",action,85
d4670,cold steel,1987,dorothy ann puzo,"brad davis, sharon stone, jonathan banks","action, thriller",91
d4671,commando squad,1987,fred olen ray,"kathy shower, brian thompson, william smith","action, drama",90
d4672,cyclone,1987,fred olen ray,"heather thomas, jeffrey combs, ashley ferrare","action, sci-fi, drama",89
d4673,dead aim,1987,william vanderkloot,"ed marinaro, darrell larson, cassandra gava","action, crime, drama",88
d4674,deadly prey,1987,david a. prior,"cameron mitchell, troy donahue, ted prior","action, thriller",88
d4675,death before dishonor,1987,terry leonard,"fred dryer, brian keith, joseph gian","action, drama",91
d4676,death wish 4: the crackdown,1987,j. lee thompson,"charles bronson, kay lenz, john p. ryan","action, crime, drama",99
d4677,the delos adventure,1987,joseph purcell,"roger kern, jenny neumann, kurtwood smith",action,98
d4678,double target,1987,bruno mattei,"miles o'keeffe, donald pleasence, bo svenson","action, adventure, war",102
d4679,down twisted,1987,albert pyun,"carey lowell, charles rocket, trudy dochterman","action, adventure, crime",88
d4680,eat the rich,1987,peter richardson,"al pillay, kevin allen, ronald allen","action, comedy, crime",90
d4681,emmanuelle 5,1987,walerian borowczyk,"monique gabrielle, crofton hardester, dana burns westburg","action, drama",85
d4682,enemy territory,1987,peter manoogian,"gary frank, ray parker jr., jan-michael vincent","action, crime, drama",89
d4683,extreme prejudice,1987,walter hill,"nick nolte, powers boothe, michael ironside","action, crime, drama",104
d4684,ground zero,1987,bruce myles,"colin friels, jack thompson, donald pleasence","action, drama, mystery",109
d4685,hamburger hill,1987,john irvin,"anthony barrile, michael boatman, don cheadle","drama, war, action",110
d4686,hangmen,1987,j. christian ingvordsen,"rick washburn, dog thomas, keith bogart","action, thriller, adventure",90
d4687,hard ticket to hawaii,1987,andy sidaris,"ronn moss, dona speir, hope marie carlton","action, adventure, comedy",96
d4688,the hidden,1987,jack sholder,"kyle maclachlan, michael nouri, claudia christian","action, crime, horror",96
d4689,innerspace,1987,joe dante,"dennis quaid, martin short, meg ryan","action, adventure, comedy",120
d4690,interzone,1987,deran sarafian,"bruce abbott, beatrice ring, teagan clive","action, comedy, sci-fi",97
d4691,iron warrior,1987,alfonso brescia,"miles o'keeffe, savina gersak, elisabeth kaza","action, adventure, drama",82
d4692,ishtar,1987,elaine may,"warren beatty, dustin hoffman, isabelle adjani","action, adventure, comedy",107
d4693,jane and the lost city,1987,terry marcel,"sam j. jones, maud adams, jasper carrott","action, adventure, comedy",93
d4694,prison on fire,1987,ringo lam,"yun-fat chow, tony ka fai leung, ka-kui ho","action, crime, drama",98
d4695,flaming brothers,1987,tung cho 'joe' cheung,"yun-fat chow, alan tang, pat ha","action, crime, romance",99
d4697,leonard part 6,1987,paul weiland,"bill cosby, tom courtenay, joe don baker","action, comedy, sci-fi",85
d4698,lethal weapon,1987,richard donner,"mel gibson, danny glover, gary busey","action, crime, thriller",110
d4699,city on fire,1987,ringo lam,"yun-fat chow, danny lee, yueh sun","action, crime, drama",101
d4700,malone,1987,harley cokeliss,"burt reynolds, cliff robertson, kenneth mcmillan","action, drama, thriller",92
d4701,mankillers,1987,david a. prior,"edd byrnes, gail fisher, edy williams",action,88
d4702,masters of the universe,1987,gary goddard,"dolph lundgren, frank langella, meg foster","action, adventure, fantasy",106
d4703,the haunted copshop,1987,jeffrey lau,"jacky cheung, ricky hui, kitty chan","action, comedy, horror",87
d4704,the monster squad,1987,fred dekker,"andre gower, robby kiger, stephen macht","action, comedy, fantasy",82
d4705,mr india,1987,shekhar kapur,"anil kapoor, sridevi, amrish puri","action, adventure, comedy",179
d4706,no safe haven,1987,ronnie rondell jr.,"wings hauser, robert tessier, branscombe richmond",action,95
d4707,no way out,1987,roger donaldson,"kevin costner, gene hackman, sean young","action, crime, drama",114
d4708,north shore,1987,william phelps,"matt adler, nia peeples, gregory harrison","action, drama, romance",96
d4709,number one with a bullet,1987,jack smight,"robert carradine, billy dee williams, valerie bertinelli","action, thriller, crime",103
d4710,pathfinder,1987,nils gaup,"mikkel gaup, ingvald guttorm, nils utsi","adventure, action, drama",86
d4711,over the top,1987,menahem golan,"sylvester stallone, robert loggia, susan blakely","action, drama, sport",93
d4712,a prayer for the dying,1987,mike hodges,"mickey rourke, bob hoskins, alan bates","action, crime, drama",107
d4713,predator,1987,john mctiernan,"arnold schwarzenegger, carl weathers, kevin peter hall","action, horror, sci-fi",107
d4714,the principal,1987,christopher cain,"james belushi, louis gossett jr., rae dawn chong","action, crime, drama",109
d4715,programmed to kill,1987,allan holzman,"robert ginty, sandahl bergman, james booth","sci-fi, action",91
d4716,real men,1987,dennis feldman,"james belushi, john ritter, barbara barrie","action, comedy, sci-fi",85
d4717,robocop,1987,paul verhoeven,"peter weller, nancy allen, dan o'herlihy","action, crime, sci-fi",102
d4718,rolling vengeance,1987,steven hilliard stern,"don michael paul, lawrence dane, ned beatty","action, drama",90
d4719,the running man,1987,paul michael glaser,"arnold schwarzenegger, maria conchita alonso, yaphet kotto","action, crime, sci-fi",101
d4720,sakura killers,1987,wang yu,"chuck connors, mike kelly, george nicholas",action,83
d4721,death feud,1987,carl monson,"frank stallone, christopher mitchum, karen mayo-chandler","action, drama",85
d4722,the sicilian,1987,michael cimino,"christopher lambert, terence stamp, joss ackland","action, crime, drama",115
d4723,a chinese ghost story,1987,siu-tung ching,"leslie cheung, joey wang, ma wu","action, comedy, fantasy",98
d4724,slave girls from beyond infinity,1987,ken dixon,"elizabeth kaitan, cindy beal, don scribner","action, adventure, comedy",80
d4725,the squeeze,1987,roger young,"michael keaton, rae dawn chong, ric abernathy","action, comedy, crime",101
d4726,steel dawn,1987,lance hool,"patrick swayze, lisa niemi, anthony zerbe","action, adventure, sci-fi",100
d4727,steele justice,1987,robert boris,"sela ward, martin kove, ronny cox","action, crime, drama",95
d4728,strike commando,1987,bruno mattei,"reb brown, christopher connelly, louise kamsteeg","action, war, adventure",104
d4729,superman iv: the quest for peace,1987,sidney j. furie,"christopher reeve, gene hackman, margot kidder","action, adventure, family",134
d4730,surf nazis must die,1987,peter george,"gail neely, robert harden, barry brenner","action, comedy, drama",83
d4731,sweet revenge,1987,mark sobel,"nancy allen, ted shackelford, martin landau","action, adventure, drama",78
d4732,three kinds of heat,1987,leslie stevens,"robert ginty, victoria barrett, shakti chen","action, comedy",88
d4733,the time guardian,1987,brian hannant,"tom burlinson, nikki coghill, dean stockwell","action, romance, sci-fi",87
d4734,the trouble with spies,1987,burt kennedy,"donald sutherland, ned beatty, ruth gordon","action, adventure, comedy",91
d4735,under cover,1987,john stockwell,"david neidorf, jennifer jason leigh, barry corbin","action, crime, drama",94
d4736,wanted: dead or alive,1987,gary sherman,"rutger hauer, gene simmons, robert guillaume","action, crime, drama",106
d4737,the wild pair,1987,beau bridges,"beau bridges, bubba smith, lloyd bridges","action, comedy, crime",88
d4738,wild thing,1987,max reid,"robert knepper, kathleen quinlan, robert davi","action, drama, thriller",92
d4740,a better tomorrow ii,1987,john woo,"leslie cheung, yun-fat chow, lung ti","action, crime, drama",105
d4741,dynamite fighters,1987,david chung,"michelle yeoh, richard ng, tung-shing yee","action, drama",91
d4742,gor,1987,fritz kiersch,"urbano barberini, rebecca ferratti, jack palance","action, adventure, fantasy",94
d4743,hollywood cop,1987,amir shervan,"james mitchum, cameron mitchell, david goss","action, crime, drama",101
d4744,they call me renegade,1987,enzo barboni,"terence hill, robert vaughn, ross hill","action, adventure, comedy",92
d4745,rent-a-cop,1987,jerry london,"burt reynolds, liza minnelli, james remar","action, comedy, crime",96
d4746,code name vengeance,1987,david winters,"robert ginty, shannon tweed, cameron mitchell","action, adventure, drama",96
d4747,r.o.t.o.r.,1987,cullen blaine,"margaret trigg, richard gesswein, jayne smith","action, sci-fi",90
d4748,street justice,1987,richard c. sarafian,"michael ontkean, joanna kerns, catherine bach","action, drama",93
d4749,death house,1987,john saxon,"dennis cole, anthony franciosa, dino paskas","action, horror, sci-fi",90
d4750,the rutherford county line,1987,thom mcintyre,"earl owensby, terry loughlin, marilyn carter",action,98
d4751,fight to win,1987,leo fong,"cynthia rothrock, richard norton, troy donahue","action, comedy, drama",77
d4752,karate warrior,1987,fabrizio de angelis,"kim rossi stuart, ken watanabe, jannelle barretto",action,94
d4753,wu tang vs. ninja,1987,kuo-ren wu,,"action, fantasy",88
d4754,ninja: american warrior,1987,godfrey ho,"jeff houston, john wilford, peter davis","action, crime",86
d4755,hateman,1987,harry hope,"john greene, cindy rome, chuck mitchell","action, adventure",95
d4756,new delhi,1987,joshi,"jeetendra, mammootty, sumalatha","action, crime, drama",143
d4757,urban warriors,1987,giuseppe vari,"bruno bilotta, alex vitale, bjorn hammer","action, sci-fi",90
d4758,loha,1987,raj n. sippy,"dharmendra, shatrughan sinha, karan kapoor","action, crime, drama",153
d4759,deep sea conspiracy,1987,michael brun,"patty talbot, peter snider, michael j. reynolds","action, sci-fi, thriller",91
d4760,ninja condors,1987,kuo-ren wu,"alexander lo rei, stuart hugh, timothy johnson",action,89
d4761,maidens revenge,1987,ackyl anwari,,action,93
d4762,hitman the cobra,1987,godfrey ho,"richard harrison, mike abbott, phil parker",action,90
d4763,death run,1987,michael j. murphy,"rob bartlett, wendy parsons, debbi stevens","action, horror, sci-fi",70
d4764,lucky seven,1986,chen-kuo chao,"chai-ming chang, yi-teng chang, wei-pai cheng","action, comedy",80
d4765,prison ship,1986,fred olen ray,"sandy brooke, suzy stokey, ross hagen","action, comedy, sci-fi",86
d4766,sloane,1986,dan rosenthal,"robert resnick, debra blee, raul aragon","action, comedy, mystery",94
d4767,soldier's revenge,1986,david worth,"john savage, maria socas, edgardo moreira","action, drama, war",92
d4768,alien warrior,1986,ed hunt,"brett baxter clark, pamela saunders, reggie de morton","action, crime, sci-fi",100
d4769,american commandos,1986,bobby a. suarez,"christopher mitchum, john phillip law, franco guerrero",action,88
d4770,f/x,1986,robert mandel,"bryan brown, brian dennehy, diane venora","action, thriller",109
d4771,fair game,1986,mario andreacchio,"cassandra delaney, peter ford, david sandford","action, horror, thriller",90
d4772,hell squad,1986,kenneth hartford,"bainbridge scott, glen hartford, tina lederman",action,87
d4773,toby mcteague,1986,jean-claude lord,"yannick bisson, winston rekert, andrew bednarski","action, drama",96
d4774,8 million ways to die,1986,hal ashby,"jeff bridges, rosanna arquette, alexandra paul","action, adventure, crime",115
d4775,aakhree raasta,1986,bhagyaraj,"amitabh bachchan, sridevi, jaya prada","action, crime, drama",164
d4776,aliens,1986,james cameron,"sigourney weaver, michael biehn, carrie henn","action, horror, sci-fi",137
d4777,amazons,1986,alejandro sessa,"mindi miller, penelope reed, joseph whipp","action, fantasy, adventure",76
d4778,america 3000,1986,david engelbach,"chuck wagner, laurene landon, william wallace","action, adventure, sci-fi",92
d4779,armed response,1986,fred olen ray,"david carradine, lee van cleef, mako","action, crime, thriller",86
d4780,armed and dangerous,1986,mark l. lester,"john candy, meg ryan, eugene levy","action, comedy, crime",88
d4781,avenging force,1986,sam firstenberg,"michael dudikoff, steve james, james booth","action, drama, thriller",104
d4782,band of the hand,1986,paul michael glaser,"stephen lang, michael carmine, lauren holly","action, crime, drama",109
d4783,big trouble in little china,1986,john carpenter,"kurt russell, kim cattrall, dennis dun","action, adventure, comedy",99
d4784,black moon rising,1986,harley cokeliss,"tommy lee jones, linda hamilton, robert vaughn","action, sci-fi, thriller",100
d4785,blue city,1986,michelle manning,"judd nelson, ally sheedy, david caruso","action, crime, drama",83
d4786,bullies,1986,paul lynch,"jonathan crombie, janet-laine green, stephen hunter","action, thriller, drama",90
d4787,busted up,1986,conrad e. palmisano,"paul coufos, irene cara, stan shaw","action, drama, music",93
d4788,choke canyon,1986,charles bail,"stephen collins, janet julian, bo svenson","action, sci-fi",94
d4789,cobra,1986,george p. cosmatos,"sylvester stallone, brigitte nielsen, reni santoni","action, crime, thriller",87
d4790,critters,1986,stephen herek,"dee wallace, m. emmet walsh, billy green bush","action, comedy, horror",82
d4791,dangerously close,1986,albert pyun,"john stockwell, j. eddie peck, carey lowell","action, crime, thriller",95
d4792,dead end drive-in,1986,brian trenchard-smith,"ned manning, natalie mccurry, peter whitford","action, drama, horror",92
d4793,the delta force,1986,menahem golan,"chuck norris, lee marvin, martin balsam","action, adventure, drama",125
d4794,peking opera blues,1986,hark tsui,"brigitte lin, sally yeh, cherie chung","comedy, action",104
d4795,eliminators,1986,peter manoogian,"andrew prine, denise crosby, patrick reynolds","action, adventure, fantasy",96
d4796,eye of the tiger,1986,richard c. sarafian,"gary busey, yaphet kotto, seymour cassel","action, drama",92
d4797,a fine mess,1986,blake edwards,"ted danson, howie mandel, richard mulligan","action, comedy, crime",90
d4798,firewalker,1986,j. lee thompson,"chuck norris, louis gossett jr., melody anderson","action, adventure, comedy",104
d4799,shanghai express,1986,sammo kam-bo hung,"sammo kam-bo hung, biao yuen, olivia cheng","action, comedy, western",98
d4800,getting even,1986,dwight h. little,"edward albert, audrey landers, joe don baker","action, adventure, romance",90
d4801,the golden child,1986,michael ritchie,"eddie murphy, j.l. reate, charles dance","action, adventure, comedy",94
d4802,hands of steel,1986,sergio martino,"daniel greene, janet agren, claudio cassinelli","action, sci-fi",94
d4803,heartbreak ridge,1986,clint eastwood,"clint eastwood, marsha mason, everett mcgill","action, comedy, drama",130
d4804,highlander,1986,russell mulcahy,"christopher lambert, sean connery, clancy brown","action, adventure, fantasy",116
d4805,hollywood vice squad,1986,penelope spheeris,"ronny cox, frank gorshin, leon isaac kennedy","action, comedy, crime",101
d4806,howard the duck,1986,willard huyck,"lea thompson, jeffrey jones, tim robbins","action, adventure, comedy",110
d4807,in the line of duty,1986,david chung,"michelle yeoh, michael wong, hiroyuki sanada","action, drama",96
d4808,iron eagle,1986,sidney j. furie,"louis gossett jr., jason gedrick, david suchet","action, thriller, war",117
d4809,jackals,1986,gary grillo,"jack lucarelli, gerald mcraney, jameson parker","action, crime, drama",97
d4810,jake speed,1986,andrew lane,"wayne crawford, dennis christopher, karen kopins","adventure, action, comedy",100
d4811,they were eleven,1986,satoshi dezaki,"akira kamiya, michiko kawai, hideyuki tanaka","animation, action, adventure",91
d4812,born american,1986,renny harlin,"mike norris, steve durham, david coburn","action, drama, thriller",95
d4813,karma,1986,subhash ghai,"dilip kumar, nutan, naseeruddin shah","action, adventure, comedy",193
d4814,king kong lives,1986,john guillermin,"brian kerwin, linda hamilton, peter elliott","action, adventure, horror",105
d4815,knights of the city,1986,dominic orlando,"leon isaac kennedy, nicholas campbell, john mengatti","action, music",87
d4816,let's get harry,1986,stuart rosenberg,"michael schoeffling, thomas f. wilson, fidel abrego","action, adventure",102
d4817,the lone runner,1986,ruggero deodato,"miles o'keeffe, savina gersak, donald hodson","action, adventure, drama",89
d4818,legacy of rage,1986,ronny yu,"brandon lee, michael wong, regina kent",action,87
d4819,the longshot,1986,paul bartel,"tim conway, jack weston, harvey korman","action, comedy",89
d4820,armour of god,1986,jackie chan,"jackie chan, alan tam, rosamund kwan","action, adventure, comedy",88
d4821,low blow,1986,frank harris,"leo fong, cameron mitchell, troy donahue","action, drama",90
d4822,maximum overdrive,1986,stephen king,"emilio estevez, pat hingle, laura harrington","action, comedy, horror",97
d4823,magic crystal,1986,jing wong,"andy lau, cynthia rothrock, pak-cheung chan","action, adventure, comedy",95
d4824,murphy's law,1986,j. lee thompson,"charles bronson, kathleen wilhoite, carrie snodgress","action, crime, drama",100
d4825,the naked cage,1986,paul nicholas,"shari shattuck, angel tompkins, lucinda crosby","drama, action",97
d4826,martial arts of shaolin,1986,chia-liang liu,"jet li, jianqiang hu, qiuyan huang","action, drama",99
d4827,never too young to die,1986,gil bettman,"john stamos, vanity, gene simmons","action, drama, adventure",92
d4828,nui ji za pai jun,1986,wellson chin,"carina lau, kara hui, anthony carpio","comedy, action",95
d4829,opposing force,1986,eric karson,"tom skerritt, lisa eichhorn, anthony zerbe","action, drama, thriller",100
d4830,out of bounds,1986,richard tuggle,"anthony michael hall, jenny wright, jeff kober","action, crime, thriller",93
d4831,behind enemy lines,1986,gideon amir,"david carradine, charles r. floyd, mako","action, war, adventure",90
d4832,the patriot,1986,frank harris,"gregg henry, simone griffeth, michael j. pollard",action,88
d4833,quiet cool,1986,clay borris,"james remar, daphne ashbrook, adam coleman howard",action,80
d4834,raw deal,1986,john irvin,"arnold schwarzenegger, kathryn harrold, sam wanamaker","action, crime, thriller",106
d4835,robotech: the movie,1986,noboru ishiguro,"kerrigan mahan, iona morris, diane michelle","animation, action, fantasy",87
d4836,running scared,1986,peter hyams,"gregory hines, billy crystal, steven bauer","action, comedy, crime",107
d4837,sky bandits,1986,zoran perisic,"scott mcginnis, jeff osterhage, ronald lacey","action, adventure, war",105
d4838,solarbabies,1986,alan johnson,"richard jordan, jami gertz, jason patric","action, drama, sci-fi",94
d4839,sultanat,1986,mukul anand,"dharmendra, sunny deol, sridevi","action, drama, romance",153
d4840,thrashin',1986,david winters,"josh brolin, robert rusler, pamela gidley","action, drama",93
d4841,the transformers: the movie,1986,nelson shin,"orson welles, robert stack, leonard nimoy","animation, action, adventure",84
d4842,vendetta,1986,bruce logan,"karen chase, sandy martin, kin shriner","action, drama",89
d4843,the vindicator,1986,jean-claude lord,"david mcilwraith, teri austin, richard cox","action, horror, sci-fi",93
d4844,weekend warriors,1986,bert convy,"chris lemmon, vic tayback, lloyd bridges","action, comedy, music",89
d4845,wired to kill,1986,francis schaeffer,"emily longstreth, devin hoelscher, merritt butrick","action, sci-fi",86
d4846,the wraith,1986,mike marvin,"charlie sheen, nick cassavetes, sherilyn fenn","action, horror, romance",93
d4847,a better tomorrow,1986,john woo,"lung ti, leslie cheung, yun-fat chow","action, crime, drama",95
d4848,ying xiong wu lei,1986,john woo,"yuet sang chin, doo hee jang, ho kon kim","action, drama, war",82
d4849,mad mission 4: you never die twice,1986,ringo lam,"samuel hui, karl maka, sylvia chang","action, comedy",86
d4850,the seventh curse,1986,ngai choi lam,"yun-fat chow, siu-ho chin, maggie cheung","action, horror",78
d4851,the zero boys,1986,nico mastorakis,"daniel hirsch, kelli maroney, nicole rio","action, thriller, horror",89
d4852,allan quatermain and the lost city of gold,1986,gary nelson,"richard chamberlain, sharon stone, james earl jones","action, adventure, comedy",99
d4853,fire and ice,1986,willy bogner,"kelby anno, philippe bernard, scott brooksbank","action, adventure, comedy",83
d4854,heat,1986,dick richards,"burt reynolds, karen young, peter macnicol","action, crime, drama",101
d4855,hunter's blood,1986,robert c. hughes,"sam bottoms, kim delaney, clu gulager","adventure, horror, thriller",101
d4856,mission kill,1986,david winters,"robert ginty, merete van kamp, cameron mitchell","action, adventure, crime",97
d4857,omega syndrome,1986,joseph manduke,"ken wahl, george dicenzo, xander berkeley","action, drama",90
d4858,scorpion,1986,william riead,"tonny tulleners, don murray, robert logan",action,98
d4859,stewardess school,1986,ken blancato,"brett cullen, mary cadorette, don most","action, comedy",89
d4860,straight to hell,1986,alex cox,"sy richardson, joe strummer, dick rude","action, comedy, western",86
d4861,above the law,1986,corey yuen,"biao yuen, cynthia rothrock, melvin wong",action,85
d4862,zloty pociag,1986,bohdan poreba,"mitica popescu, waclaw ulewicz, ewa kuklinska",action,158
d4863,born to defense,1986,jet li,"jet li, keith anthony, kaiming chen","action, war",92
d4864,dragon ball: curse of the blood rubies,1986,daisuke nishio,"masako nozawa, hiromi tsuru, naoki tatsuta","animation, action, adventure",45
d4865,fist of the north star,1986,toyoo ashida,"akira kamiya, yuriko yamamoto, kenji utsumi","animation, action, drama",110
d4866,dahleez,1986,ravi chopra,"jackie shroff, raj babbar, meenakshi sheshadri","drama, family, action",161
d4867,death shadow,1986,hideo gosha,"mariko ishihara, masanori sera, mari natsuki",action,115
d4868,the messenger,1986,fred williamson,"fred williamson, christopher connelly, cameron mitchell","action, drama",95
d4869,operation nam,1986,fabrizio de angelis,"oliver tobias, christopher connelly, manfred lehmann","action, war",85
d4870,project ninja daredevils,1986,godfrey ho,"richard harrison, warren chan, david bowles","action, crime",92
d4871,the ultimate ninja,1986,godfrey ho,"stuart smith, bruce baron, sorapong chatree",action,84
d4872,the shogunate's harem,1986,noribumi suzuki,"kyoko tsujisawa, mami nomura, yumi iori","drama, comedy, adventure",115
d4873,samundar,1986,rahul rawail,"sunny deol, poonam dhillon, anupam kher","action, adventure, crime",144
d4874,forgotten warrior,1986,nick cacas,"ronald l. marchini, quincy frazer, sam t. lapuz","action, sport",76
d4875,ninja dragon,1986,godfrey ho,"richard harrison, paulo tocha, melvin pitcher","action, crime",85
d4876,the return of billy jack,1986,tom laughlin,"tom laughlin, rodney harvey, teresa kelly","action, crime, drama",60
d4877,walking the edge,1985,norbert meisel,"nancy kwan, robert forster, joe spinell","action, crime, drama",93
d4878,def-con 4,1985,paul donovan,"lenore zann, maury chaykin, kate lynch","action, sci-fi",88
d4879,final justice,1985,greydon clark,"joe don baker, rossano brazzi, venantino venantini","action, crime, drama",90
d4880,jungle raiders,1985,antonio margheriti,"christopher connelly, marina costa, lee van cleef","action, adventure",95
d4881,the naked country,1985,tim burstall,"john stanton, rebecca gilling, ivar kants","action, drama, romance",90
d4882,roadhouse 66,1985,john mark robinson,"willem dafoe, judge reinhold, kaaren lee","action, comedy, romance",90
d4883,streetwalkin',1985,joan freeman,"melissa leo, dale midkiff, leon","action, drama, thriller",86
d4884,white fire,1985,jean-marie pallardy,"robert ginty, fred williamson, belinda mayne","action, drama, thriller",101
d4885,what waits below,1985,don sharp,"robert powell, timothy bottoms, lisa blount","action, horror",88
d4886,wheels of fire,1985,cirio h. santiago,"gary watkins, laura banks, lynda wiesmeier","action, adventure, sci-fi",81
d4887,alamo bay,1985,louis malle,"amy madigan, ed harris, ho nguyen","action, drama, romance",98
d4888,american ninja,1985,sam firstenberg,"michael dudikoff, steve james, judie aronson","action, adventure, romance",95
d4889,the annihilators,1985,charles e. sellier jr.,"jim antonio, sid conrad, gerrit graham","action, crime, drama",84
d4890,avenging angel,1985,robert vincent o'neill,"betsy russell, rory calhoun, susan tyrrell","action, crime, thriller",93
d4891,certain fury,1985,stephen gyllenhaal,"tatum o'neal, irene cara, nicholas campbell","action, drama",87
d4892,code name: emerald,1985,jonathan sanger,"ed harris, max von sydow, horst buchholz","action, drama, war",95
d4893,code of silence,1985,andrew davis,"chuck norris, henry silva, bert remsen","action, crime, drama",101
d4894,colpi di luce,1985,enzo g. castellari,"erik estrada, ennio girolami, michael pritchard","action, sci-fi, thriller",86
d4895,commando,1985,mark l. lester,"arnold schwarzenegger, rae dawn chong, dan hedaya","action, adventure, thriller",90
d4896,day of the dead,1985,george a. romero,"lori cardille, terry alexander, joseph pilato","action, horror, thriller",96
d4897,death wish 3,1985,michael winner,"charles bronson, deborah raffin, ed lauter","action, crime, drama",92
d4898,disciples of the 36th chamber,1985,chia-liang liu,,"action, comedy",90
d4899,don't mess with my sister!,1985,meir zarchi,"joe perce, jeannine lemay, jack gurci","action, drama",94
d4900,the emerald forest,1985,john boorman,"powers boothe, meg foster, yara vaneau","action, adventure, drama",114
d4901,enemy mine,1985,wolfgang petersen,"dennis quaid, louis gossett jr., brion james","action, adventure, drama",108
d4902,fuk sing go jiu,1985,sammo kam-bo hung,"sammo kam-bo hung, charlie chin, shui-fan fung","action, comedy",96
d4903,geraftaar,1985,prayag raj,"kamal haasan, poonam dhillon, madhavi","action, adventure, drama",167
d4904,gotcha!,1985,jeff kanew,"anthony edwards, linda fiorentino, jsu garcia","action, comedy, mystery",101
d4905,gymkata,1985,robert clouse,"kurt thomas, tetchie agbayani, richard norton","action, drama",90
d4906,hellhole,1985,pierre de moro,"ray sharkey, judy landers, marjoe gortner","action, drama",90
d4907,the holcroft covenant,1985,john frankenheimer,"michael caine, anthony andrews, victoria tennant","action, crime, drama",112
d4908,invasion u.s.a.,1985,joseph zito,"chuck norris, richard lynch, melissa prophet","action, thriller",107
d4909,the jewel of the nile,1985,lewis teague,"michael douglas, kathleen turner, danny devito","action, adventure, comedy",106
d4910,mr. vampire,1985,ricky lau,"ching-ying lam, siu-ho chin, ricky hui","action, comedy, fantasy",96
d4911,police story,1985,jackie chan,"jackie chan, maggie cheung, brigitte lin","action, comedy, crime",101
d4912,joey,1985,roland emmerich,"joshua morrell, eva kryll, tammy shields","action, fantasy, horror",79
d4913,king solomon's mines,1985,j. lee thompson,"richard chamberlain, sharon stone, herbert lom","action, adventure, comedy",100
d4914,the last dragon,1985,michael schultz,"taimak, vanity, christopher murney","action, comedy, drama",109
d4915,the legend of billie jean,1985,matthew robbins,"helen slater, christian slater, keith gordon","action, drama",96
d4916,lifeforce,1985,tobe hooper,"steve railsback, mathilda may, peter firth","action, horror, sci-fi",116
d4917,little treasure,1985,alan sharp,"margot kidder, ted danson, burt lancaster","action, comedy, drama",95
d4918,mad max beyond thunderdome,1985,george miller,"mel gibson, tina turner, bruce spence","action, adventure, sci-fi",107
d4919,malibu express,1985,andy sidaris,"darby hinton, sybil danning, art metrano","action, comedy, crime",105
d4920,mard,1985,manmohan desai,"amitabh bachchan, amrita singh, nirupa roy","action, drama, history",177
d4921,trinity: good guys and bad guys,1985,bruno corbucci,"terence hill, bud spencer, c.b. seay","action, comedy, crime",96
d4922,missing in action 2: the beginning,1985,lance hool,"chuck norris, soon-tek oh, steven williams","action, drama, thriller",100
d4923,my science project,1985,jonathan r. betuel,"john stockwell, danielle von zerneck, fisher stevens","action, adventure, comedy",94
d4924,out of control,1985,allan holzman,"martin hewitt, betsy russell, claudia udy","action, drama",78
d4925,the protector,1985,james glickenhaus,"jackie chan, danny aiello, sandy alexander","action, crime, drama",91
d4926,bulgasari,1985,sang-ok shin,"chang son hui, ham gi sop, jong-uk ri","action, drama, fantasy",95
d4927,mismatched couples,1985,woo-ping yuen,"donnie yen, woo-ping yuen, wan-si wong","action, comedy, romance",95
d4928,rambo: first blood part ii,1985,george p. cosmatos,"sylvester stallone, richard crenna, charles napier","action, adventure, thriller",96
d4929,ran,1985,akira kurosawa,"tatsuya nakadai, akira terao, jinpachi nezu","action, drama, war",162
d4930,red sonja,1985,richard fleischer,"arnold schwarzenegger, brigitte nielsen, sandahl bergman","action, adventure, fantasy",89
d4931,remo williams: the adventure begins,1985,guy hamilton,"fred ward, joel grey, wilford brimley","action, adventure, comedy",121
