ID,Title,Director,Cast,Genre
b1622,dark water,walter salles,"jennifer connelly, john c. reilly, tim roth, dougray scott","mystery & suspense, horror"
b1623,deuce bigalow: european gigolo,michael bigelow,"rob schneider, eddie griffin, til schweiger, douglas sills",comedy
b1624,derailed,addison timlin,"clive owen, jennifer aniston, vincent cassel, melissa george","mystery & suspense, drama"
b1625,the derby stallion,craig clyde,"zac efron, bill cobbs, tonja walker, william r. moses","drama, kids & family"
b1626,dirty love,john mallory asher,"jenny mccarthy, carmen electra, eddie kaye thomas, kathy griffin",comedy
b1627,diary of a mad black woman,darren grant,"kimberly elise, tyler perry, shemar moore, tamara taylor",comedy
b1628,domino,tony scott,"keira knightley, mickey rourke, edgar ramirez, rizwan abbasi","drama, action & adventure, mystery & suspense"
b1629,doomsdays,eddie mullins,"leo fitzpatrick, justin rice, brian charles johnso..., laura campbell","drama, comedy"
b1630,dreamer,jesse salmeron,"brit sheridan, cory knauf, isabella hofmann, jeremy ray valdez",drama
b1631,the dukes of hazzard,jay chandrasekhar,"johnny knoxville, seann william scott, alice greczyn, jessica simpson","action & adventure, comedy"
b1632,duma,carroll ballard,"alex michaeletos, alexander michaletos, campbell scott, mary makhatho","drama, action & adventure, kids & family"
b1633,the dying gaul,craig lucas,"peter sarsgaard, campbell scott, patricia clarkson, linda emond","drama, romance, art house & international"
b1634,elektra,rob bowman,"jennifer garner, goran visnjic, kirsten prout, will yun lee","drama, action & adventure"
b1635,elizabethtown,cameron crowe,"orlando bloom, kirsten dunst, susan sarandon, alec baldwin","drama, romance, comedy"
b1636,everything is illuminated,liev schreiber,"elijah wood, eugene hutz, laryssa lauret, oleksandr choroshko","drama, action & adventure, comedy"
b1637,the exorcism of emily rose,scott derrickson,"laura linney, tom wilkinson, campbell scott, jennifer carpenter","drama, horror, mystery & suspense"
b1638,the family stone,tom bezucha,"claire danes, diane keaton, sarah jessica parker, rachel mcadams","drama, comedy"
b1639,fantastic four,josh trank,"michael b. jordan, kate mara, miles teller, jamie bell",action & adventure
b1640,favela rising,jeff zimbalist,"anderson sa, jose junior, marcio nunes, andre luis azevedo","documentary, musical & performing arts, special interest"
b1641,fever pitch,bobby farrelly,"drew barrymore, jimmy fallon, jason spevack, jack kehler","comedy, romance"
b1642,first descent,kemp curly,"shaun white, terje haakonsen, hannah teter, shawn farmer","documentary, musical & performing arts, sports & fitness"
b1643,flightplan,robert schwentke,"jodie foster, peter sarsgaard, sean bean, kate beahan","drama, action & adventure, mystery & suspense"
b1644,the fog,rupert wainwright,"tom welling, maggie grace, selma blair, kenneth welsh","mystery & suspense, horror"
b1645,four brothers,john singleton,"mark wahlberg, tyrese gibson, andr benjamin, garrett hedlund","drama, action & adventure"
b1646,fun with dick and jane,barry sonnenfeld,"jim carrey, ta leoni, alec baldwin, richard jenkins",comedy
b1647,get rich or die tryin',jim sheridan,"50 cent, benz antoinee, terrence howard, joy bryant",drama
b1648,getting played,bill bellamy,"bill bellamy, stacey dash, carmen electra, vivica a. fox","drama, comedy"
b1649,goal,kamal,"ranjith menon, aksha pardesi, muktha george, rahman","drama, comedy"
b1650,the gospel,rob hardy,"boris kodjoe, idris elba, nona gaye, clifton powell","drama, faith & spirituality"
b1651,the great raid,john dahl,"benjamin bratt, james franco, joseph fiennes, connie nielsen","drama, action & adventure"
b1652,the greatest game ever played,bill paxton,"shia labeouf, stephen dillane, elias koteas, josh flitter",drama
b1653,green street hooligans,lexi alexander,"elijah wood, charlie hunnam, claire forlani, marc warren",drama
b1654,grizzly man,werner herzog,"timothy treadwell, amie huguenard, warren queeney, franc falico",documentary
b1655,guess who,ashton kutcher,"bernie mac, ashton kutcher, zoe saldana, judith scott",comedy
b1656,happy endings,don roos,"lisa kudrow, steve coogan, jesse bradford, bobby cannavale","drama, art house & international, comedy"
b1657,harry potter and the goblet of fire,mike newell,"daniel radcliffe, rupert grint, emma watson, robbie coltrane","action & adventure, kids & family, science fiction & fantasy"
b1658,her minor thing,charles matthau,"estella warren, christian kane, michael weatherly, rachel dratch","drama, comedy"
b1659,herbie: fully loaded,angela robinson (iii),"lindsay lohan, michael keaton, matt dillon, breckin meyer","comedy, kids & family"
b1660,hide and seek,john polson,"robert de niro, dakota fanning, famke janssen, elisabeth shue",mystery & suspense
b1661,a history of violence,david cronenberg,"viggo mortensen, maria bello, ed harris, william hurt","drama, action & adventure, mystery & suspense"
b1662,hitch,andrew tennant,"will smith, eva mendes, kevin james, amber valletta","comedy, romance"
b1663,the honeymooners,john schultz,"cedric the entertain..., mike epps, gabrielle union, regina hall","drama, television, comedy"
b1664,hoodwinked,anne hathaway,"glenn close, anne hathaway, james belushi, patrick warburton","animation, kids & family, comedy"
b1665,hostage,florent emilio siri,"bruce willis, kevin pollak, jimmy bennett, michelle horn","mystery & suspense, drama"
b1666,hostel,eli roth,"jay hernandez, derek richardson, eythor gudjonsson, shane daly",horror
b1667,house of d,david duchovny,"anton yelchin, ta leoni, david duchovny, robin williams",drama
b1668,house of wax,jaume collet-serra,"elisha cuthbert, chad michael murray, brian van holt, paris hilton","mystery & suspense, horror"
b1669,hustle & flow,craig brewer,"terrence howard, anthony anderson, taryn manning, taraji p. henson",drama
b1670,the ice harvest,harold ramis,"john cusack, billy bob thornton, connie nielsen, lara phillips","action & adventure, mystery & suspense, comedy"
b1671,ice princess,tim fywell,"joan cusack, kim cattrall, michelle trachtenber..., hayden panettiere","drama, kids & family, comedy"
b1672,in her shoes,curtis hanson,"cameron diaz, toni collette, shirley maclaine, mark feuerstein","drama, comedy"
b1673,in the mix,ron underwood,"usher raymond, usher, chazz palminteri, emmanuelle chriqui",comedy
b1674,inside deep throat,fenton bailey,"linda lovelace, dennis hopper, gerard damiano, harry reems","documentary, television"
b1675,intermedio,andrew lauer,"edward furlong, steve railsback, cerina vincent, amber benson","mystery & suspense, horror"
b1676,the interpreter,sydney pollack,"nicole kidman, sean penn, catherine keener, jesper christensen","drama, action & adventure, mystery & suspense"
b1677,into the blue,john stockwell,"paul walker, jessica alba, scott caan, ashley scott","mystery & suspense, action & adventure"
b1678,the island,michael bay,"ewan mcgregor, scarlett johansson, djimon hounsou, sean bean","drama, action & adventure, science fiction & fantasy"
b1679,the jacket,john maybury,"adrien brody, keira knightley, kris kristofferson, jennifer jason leigh","drama, horror, mystery & suspense"
b1680,jarhead,sam mendes,"jake gyllenhaal, peter sarsgaard, lucas black, chris cooper",drama
b1681,junebug,phil morrison,"embeth davidtz, amy adams, alessandro nivola, benjamin mckenzie","drama, art house & international, comedy"
b1682,just friends,roger kumble,"ryan reynolds, amy smart, anna faris, chris klein","drama, romance, comedy"
b1683,just like heaven,mark waters,"reese witherspoon, mark ruffalo, donal logue, dina waters","drama, romance, comedy"
b1684,kicking & screaming,jesse dylan,"will ferrell, robert duvall, mike ditka, kate walsh","comedy, kids & family"
b1685,kids in america,josh stolberg,"gregory smith, stephanie sherrin, chris morris, caitlin wachs","documentary, comedy"
b1686,king kong,peter jackson,"naomi watts, jack black, adrien brody, thomas kretschmann",action & adventure
b1687,kingdom of heaven,ridley scott,"orlando bloom, liam neeson, eva green, david thewlis","drama, action & adventure, classics"
b1688,kiss kiss bang bang,ray brady,"michael chomiak, nicole streak, teresa churcher, des backhouse-brady",mystery & suspense
b1689,land of the dead,george a. romero,"simon baker - iii, asia argento, dennis hopper, john leguizamo","drama, action & adventure, horror, mystery & suspense"
b1690,lassie,charles sturridge,"peter o'toole, samantha morton, john lynch, peter dinklage","action & adventure, kids & family"
b1691,last days,gus van sant,"michael pitt, lukas haas, asia argento, nicole vicius","musical & performing arts, drama"
b1692,the legend of zorro,martin campbell,"antonio banderas, catherine zeta-jones, adrian alonso, rufus sewell","drama, action & adventure"
b1693,the longest yard,peter segal,"adam sandler, chris rock, burt reynolds, james cromwell","drama, comedy"
b1694,lord of war,andrew niccol,"nicolas cage, jared leto, ethan hawke, bridget moynahan","drama, action & adventure, mystery & suspense"
b1695,lords of dogtown,catherine hardwicke,"john robinson (ix), emile hirsch, rebecca de mornay, william mapother","drama, action & adventure"
b1696,the lost city,andy garcia,"andy garcia, dustin hoffman, bill murray, ins sastre",drama
b1697,a lot like love,nigel cole,"amanda peet, ashton kutcher, taryn manning, aimee garcia","drama, romance, comedy"
b1698,mad hot ballroom,marilyn agrelo,"madeleine hackney, rodney lopez, wilson castillo, victoria malvagno","documentary, kids & family, musical & performing arts, special interest"
b1699,madagascar,conrad vernon,"ben stiller, chris rock, david schwimmer, jada pinkett smith","animation, kids & family, comedy"
b1700,the man from u.n.c.l.e.,guy ritchie,"henry cavill, armie hammer, alicia vikander, hugh grant","action & adventure, mystery & suspense, comedy"
b1701,man of the house,stephen herek,"tommy lee jones, cedric the entertain..., christina milian, paula garcs","action & adventure, comedy"
b1702,mirrormask,dave mckean,"stephanie leonidas, jason barry, rob brydon, gina mckee","drama, kids & family, science fiction & fantasy"
b1703,the matador,bob yari,"pierce brosnan, greg kinnear, hope davis, philip baker hall","drama, action & adventure, mystery & suspense, comedy"
b1704,match point,woody allen,"jonathan rhys meyers, scarlett johansson, matthew goode, emily mortimer","mystery & suspense, drama"
b1705,memoirs of a geisha,rob marshall,"ziyi zhang, ken watanabe, michelle yeoh, li gong","drama, romance"
b1706,the mostly unfabulous social life of ethan green,george bamber,"daniel letterle, meredith baxter, david monahan, diego serrano","drama, comedy"
b1708,munich,steven spielberg,"eric bana, daniel craig, ciarn hinds, mathieu kassovitz","mystery & suspense, drama"
b1709,murderball,henry alex rubin,"joe soares, mark zupan, robert soares, bob lujano","documentary, sports & fitness, special interest"
b1710,must love dogs,gary david goldberg,"diane lane, john cusack, elizabeth perkins, christopher plummer","drama, romance, comedy"
b1711,nanny mcphee,kirk jones,"emma thompson, colin firth, thomas sangster, raphal coleman","comedy, kids & family"
b1712,never been thawed,sean anders,"mike gordon, shelly frasier, s. joseph isham, john angelo",comedy
b1713,the new world,terrence malick,"colin farrell, q'orianka kilcher, christopher plummer, christian bale","drama, action & adventure, romance"
b1714,neverwas,joshua michael stern,"aaron eckhart, ian mckellen, brittany murphy, william hurt","mystery & suspense, drama"
b1715,new york doll,greg whiteley,"arthur kane, steven patrick morri..., david johansen, sylvain sylvain","documentary, musical & performing arts, special interest"
b1716,nine lives,rodrigo garca,"glenn close, robin wright, holly hunter, sissy spacek",drama
b1717,no direction home: bob dylan,martin scorsese,"bob dylan, paul nelson, dick kangas, b.j. rolfzen","musical & performing arts, documentary"
b1718,north country,niki caro,"charlize theron, frances mcdormand, sissy spacek, woody harrelson",drama
b1719,our very own,cameron watson,"allison janney, keith carradine, cheryl hines, jason ritter","art house & international, drama"
b1720,the pacifier,adam shankman,"vin diesel, lauren graham, faith ford, brittany snow","action & adventure, kids & family, comedy"
b1721,the perfect man,mark rosman,"hilary duff, heather locklear, aria wallace, chris noth","comedy, romance"
b1722,popstar,richard gabai,"aaron carter, adrianne palicki, alana austin, erin tanner","kids & family, romance, comedy"
b1723,pretty persuasion,marcos siega,"evan rachel wood, ron livingston, james woods, jane krakowski","drama, comedy"
b1724,prime,ben younger,"uma thurman, meryl streep, bryan greenberg, jon abrahams","drama, comedy"
b1725,the producers,mel brooks,"nathan lane, matthew broderick, uma thurman, will ferrell","musical & performing arts, comedy"
b1726,proof,james d. stern,"gwyneth paltrow, anthony hopkins, jake gyllenhaal, hope davis",drama
b1727,racing stripes,frederik du chau,"bruce greenwood, hayden panettiere, m. emmet walsh, wendie malick","drama, kids & family, comedy"
b1728,rebound,steve carr,"martin lawrence, wendy raquel robinso..., breckin meyer, horatio sanz",comedy
b1729,red eye,wes craven,"rachel mcadams, cillian murphy, brian cox, jayma mays","mystery & suspense, action & adventure"
b1730,rent,chris columbus,"anthony rapp, adam pascal, rosario dawson, jesse l. martin","romance, musical & performing arts, comedy"
b1731,the ring two,hideo nakata,"naomi watts, simon baker, david dorfman, elizabeth perkins","drama, horror"
b1732,the ringer,barry blaustein,"johnny knoxville, brian cox, katherine heigl, geoffrey arend",comedy
b1733,rize,david lachapelle,"lil c, tommy the clown, lil tommy, larry","documentary, musical & performing arts, special interest"
b1734,robots,mike slee,simon pegg,documentary
b1735,roll bounce,malcolm d. lee,"bow wow, chi mcbride, wesley jonathan, jurnee smollett","drama, comedy"
b1736,rumor has it,rob reiner,"jennifer aniston, kevin costner, shirley maclaine, mark ruffalo",comedy
b1737,sahara,breck eisner,"matthew mcconaughey, penelope cruz, steve zahn, lambert wilson","drama, action & adventure"
b1739,serenity,joss whedon,"nathan fillion, gina torres, alan tudyk, morena baccarin","action & adventure, science fiction & fantasy"
b1740,shadowboxer,lee daniels,"cuba gooding jr., helen mirren, stephen dorff, vanessa ferlito","drama, action & adventure, mystery & suspense"
b1741,shopgirl,anand tucker,"steve martin, claire danes, jason schwartzman, bridgette wilson-sam...","drama, romance, comedy"
b1742,sin city,robert rodriguez,"bruce willis, mickey rourke, jessica alba, clive owen","drama, action & adventure, mystery & suspense"
b1743,the sisterhood of the traveling pants,ken kwapis,"amber tamblyn, alexis bledel, america ferrera, blake lively","drama, comedy"
b1744,the sisters,arthur allan seidelman,"maria bello, mary stuart masterso..., erika christensen, eric mccormack","drama, comedy"
b1745,the skeleton key,iain softley,"kate hudson, gena rowlands, john hurt, peter sarsgaard","drama, horror, romance, mystery & suspense"
b1746,sky high,mike mitchell,"michael angarano, kurt russell, kelly preston, danielle panabaker","action & adventure, kids & family, science fiction & fantasy, comedy"
b1747,i smile back,adam salky,"sarah silverman, josh charles, mia barron, skylar gaertner",drama
b1748,son of the mask,lawrence guterman,"jamie kennedy, alan cumming, bob hoskins, traylor howard","science fiction & fantasy, comedy"
b1749,a sound of thunder,ben kingsley,"edward burns, catherine mccormack, ben kingsley, jemima rooper","drama, action & adventure, horror, science fiction & fantasy"
b1750,the squid and the whale,noah baumbach,"jeff daniels, laura linney, owen kline, jesse eisenberg","art house & international, drama"
b1751,stay,marc forster,"ewan mcgregor, ryan gosling, naomi watts, kate burton","drama, mystery & suspense, science fiction & fantasy"
b1752,stealth,rob cohen,"josh lucas, jessica biel, jamie foxx, sam shepard","action & adventure, mystery & suspense, science fiction & fantasy"
b1753,street fight,marshall curry,"al sharpton, jesse jackson, sharpe james, pablo fonseca","documentary, special interest"
b1754,supercross,steve boyum,"steve howey, daryl hannah, mike vogel, cameron richardson","drama, action & adventure"
b1755,syriana,stephen gaghan,"george clooney, matt damon, jeffrey wright, christopher plummer","mystery & suspense, drama"
b1756,the thing about my folks,raymond de felitta,"peter falk, paul reiser, olympia dukakis, elizabeth perkins",comedy
b1757,the three burials of melquiades estrada,tommy lee jones,"tommy lee jones, barry pepper, julio cedillo, julio cesar cedillo","western, drama"
b1758,thru the moebius strip,glenn chaika,"jonathan taylor thom..., christopher george m..., mark hamill, michael dorn","action & adventure, animation, kids & family, science fiction & fantasy"
b1759,thumbsucker,mike mills (ii),"lou taylor pucci, tilda swinton, vincent d'onofrio, vince vaughn","drama, art house & international, comedy"
b1760,traci townsend,craig ross jr.,"jazsmin lewis, richard t. jones, mari marrow, victor williams",comedy
b1761,transamerica,duncan tucker,"felicity huffman, kevin zegers, fionnula flanagan, graham greene (ii)","drama, comedy"
b1762,transporter 2,louis leterrier,"jason statham, alessandro gassman, amber valletta, kate nauta",action & adventure
b1763,two for the money,d.j. caruso,"al pacino, matthew mcconaughey, rene russo, armand assante","drama, mystery & suspense, comedy"
b1764,underclassman,marcos siega,"nick cannon, roselyn sanchez, shawn ashmore, angelo spizzirri","drama, action & adventure, comedy"
b1765,undiscovered,meiert avis,"pell james, steven strait, shannyn sossamon, ashlee simpson","drama, romance, comedy"
b1766,an unfinished life,lasse hallstrom,"robert redford, jennifer lopez, morgan freeman, josh lucas",drama
b1767,the upside of anger,mike binder,"joan allen, kevin costner, erika christensen, evan rachel wood","drama, romance, comedy"
b1768,venom,jim gillespie,"agnes bruckner, jonathan jackson, laura ramsey, d.j. cotrona","mystery & suspense, horror"
b1769,the waiting room,igor drljaca,"christopher jacot, filip geljo, elijha hammill, goran slavkovic",drama
b1770,walk the line,james mangold,"joaquin phoenix, reese witherspoon, ginnifer goodwin, dallas roberts",drama
b1771,war of the worlds,steven spielberg,"tom cruise, dakota fanning, justin chatwin, miranda otto","action & adventure, science fiction & fantasy"
b1772,the war within,joseph castelo,"ayad akhtar, nandana sen, firdous bamji, sarita choudhury","art house & international, drama"
b1773,the weather man,phedon papamichael,"nicolas cage, michael caine, hope davis, michael rispoli","drama, comedy"
b1775,the wedding date,clare kilner,"debra messing, dermot mulroney, amy adams, jack davenport","drama, romance, comedy"
b1776,where the truth lies,atom egoyan,"kevin bacon, colin firth, alison lohman, sonja bennett","mystery & suspense, drama"
b1777,white noise,geoffrey sax,"michael keaton, chandra west, deborah kara unger, ian mcneice","drama, horror, mystery & suspense"
b1778,zathura,jon favreau,"jonah bobo, josh hutcherson, dax shepard, kristen stewart","action & adventure, kids & family, science fiction & fantasy"
b1779,why we fight,eugene jarecki,"chalmers johnson, charles lewis, richard perle, joseph ciricione","documentary, special interest"
b1780,45 years,andrew haigh,"charlotte rampling, tom courtenay, geraldine james, dolly wells",drama
b1781,10 items or less,brad silberling,"morgan freeman, paz vega, bobby cannavale, anne dudek","drama, comedy"
b1782,10th & wolf,bobby moresco,"james marsden, giovanni ribisi, brad renfro, piper perabo",drama
b1783,16 blocks,richard donner,"bruce willis, richard donner, yasiin bey, david morse","drama, action & adventure, mystery & suspense"
b1784,29 reasons to run,damon o'steen,"gary weeks (ii), branden waits, philip boyd",comedy
b1785,the 8th plague,franklin guerrero jr,"hollis zemany, leslie ann valenza, paul bugelski, jonathan rockett",horror
b1786,abominable,ryan schifrin,"matt mccoy, haley joel, hayley joel, george andrews",horror
b1787,accepted,steve pink,"justin long, jonah hill, blake lively, columbus short",comedy
b1789,air guitar nation,alexandra lipsitz,"peter cilella, nina gordon, david ""c-diddy"" jung, dan ""bjrn troque"" ...","documentary, musical & performing arts, special interest"
b1790,akeelah and the bee,doug atchison,"keke palmer, laurence fishburne, angela bassett, curtis armstrong","drama, kids & family"
b1791,al franken: god spoke,nick doob,"al franken, franni franken, ann coulter, michael moore","documentary, musical & performing arts, special interest"
b1792,alone with her,eric nicholas,"colin hanks, ana claudia talancn, jordana spiro, jonathon trent","mystery & suspense, drama"
b1793,amazing grace,michael apted,"ioan gruffudd, romola garai, michael gambon, benedict cumberbatch","mystery & suspense, drama"
b1794,american blackout,ian inaba,"cynthia mckinney, greg palast, christopher edley jr, john conyers","documentary, drama, special interest"
b1795,american dreamz,paul weitz,"hugh grant, dennis quaid, mandy moore, willem dafoe","drama, comedy"
b1796,american hardcore,paul rachman,"the circle jerks, flea, m.d.c., poison idea","musical & performing arts, documentary"
b1797,analog days,mike ott,"ivy kahn, brett l. tinnes, chad cunningham, granger green",drama
b1798,andy warhol: a documentary film,ric burns,"philip bosco, john richardson, callie thorne, andy warhol","documentary, musical & performing arts, special interest"
b1799,annapolis,justin lin,"james franco, tyrese gibson, jordana brewster, donnie wahlberg",drama
b1800,another gay movie,todd stephens,"michael carbonaro, jonah blechman, jonathan chase, mitch morris","gay & lesbian, comedy"
b1801,the ant bully,john a. davis,"julia roberts, nicolas cage, meryl streep, paul giamatti","drama, animation, kids & family, comedy"
b1802,apocalypto,mel gibson,"rudy youngblood, dalia hernandez, jonathan brewer, raoul trujillo","drama, action & adventure, classics"
b1803,aquamarine,elizabeth allen (ii),"emma roberts, sara paxton, jake mcdorman, arielle kebbel","drama, kids & family, science fiction & fantasy, comedy"
b1804,the architect,matt tauber,"anthony lapaglia, viola davis, isabella rossellini, hayden panettiere",drama
b1805,art school confidential,terry zwigoff,"max minghella, sophia myles, matt keeslar, john malkovich","drama, comedy"
b1806,as you like it,kenneth branagh,"bryce dallas howard, kevin kline, romola garai, adrian lester","drama, romance, comedy"
b1807,asian stories,kris chin,"james kyson, kirt kishita, kathy uyen, kurt kishita",comedy
b1808,ask the dust,darjeeling bouton,"colin farrell, salma hayek, donald sutherland, eileen atkins","documentary, drama"
b1809,the astronaut farmer,michael polish,"billy bob thornton, virginia madsen, bruce dern, tim blake nelson",drama
b1810,atl,chris robinson (iv),"tip 't.i.' harris, t.i., evan ross, lauren london","drama, comedy"
b1811,automaton transfusion,steven c. miller,"garrett jones, william howard bowma..., juliet reeves, rowan bousaid","action & adventure, horror"
b1812,automatons,james felix mckenney,"david w. hale, dick wayne, christine spencer, brenda cooney","drama, science fiction & fantasy"
b1813,babel,alejandro gonzlez irritu,"brad pitt, cate blanchett, gael garca bernal, adriana barraza",drama
b1814,bambi ii,jim ballantine,"patrick stewart, alexander gould, brendon baerg, keith ferguson","animation, kids & family"
b1815,barnyard,steve oedekerk,"kevin james, courteney cox, sam elliott, danny glover","animation, kids & family, comedy"
b1816,basic instinct 2,michael caton-jones,"sharon stone, david morrissey, charlotte rampling, david thewlis","drama, romance, mystery & suspense"
b1817,beerfest,jay chandrasekhar,"paul soter, erik stolhanske, steve lemme, kevin heffernan","sports & fitness, comedy"
b1818,life is beautiful (la vita  bella),roberto benigni,"roberto benigni, nicoletta braschi, giorgio cantarini, giustino durano","drama, art house & international, comedy"
b1819,the benchwarmers,dennis dugan,"rob schneider, david spade, jon heder, craig kilborn",comedy
b1820,beyond conviction,rachel libert,"lyndy kelley, timothy kelley, leatrice floyd, shawn l. burton",documentary
b1821,bickford shmeckler's cool ideas,scott lew,"patrick fugit, olivia wilde, matthew lillard, john cho",comedy
b1822,the big bad swim,ishai setton,"paget brewster, jeff branson, jess weixler, avi setton","art house & international, comedy"
b1823,big bad wolf,lance w. dreesen,"richard tyson, trevor duke, kimberly j. brown, christopher shyer","drama, horror, mystery & suspense"
b1824,big dreams little tokyo,dave boyle,"michael yama, rachel morihiro, dave boyle, michael birkeland","art house & international, comedy"
b1825,black christmas,glen morgan,"katie cassidy, michelle trachtenber..., kristen cloke, crystal lowe","mystery & suspense, horror"
b1826,the black dahlia,brian depalma,"josh hartnett, scarlett johansson, aaron eckhart, hilary swank","mystery & suspense, drama"
b1827,black gold,russell hopton,"frankie darro, roy mason, leroy mason, barbara worth","action & adventure, mystery & suspense, classics"
b1828,blind dating,james keach,"chris pine, eddie kaye thomas, steve wellington, anjali jay","drama, comedy"
b1829,blood diamond,edward zwick,"leonardo dicaprio, jennifer connelly, djimon hounsou, kagiso kuypers","drama, action & adventure, mystery & suspense"
b1830,blood tea and red string,christiane cegavske,,"drama, animation, science fiction & fantasy, special interest"
b1831,bloody mary,richard valentine,"danni hamilton, matt borlenghi, amber borycki, jaason simmons","mystery & suspense, horror"
b1832,bobby,emilio estevez,"laurence fishburne, heather graham, anthony hopkins, harry belafonte",drama
b1833,bordertown,gregory nava,"jennifer lopez, martin sheen, antonio banderas, kate del castillo","drama, action & adventure, mystery & suspense"
b1834,brand upon the brain!,guy maddin,"erik steffen maahs, gretchen lee krich, sullivan brown, maya lawson","art house & international, special interest"
b1835,breaking and entering,anthony minghella,"jude law, juliette binoche, robin wright, martin freeman (ii)",drama
b1836,the break up,paul marcus,"kiefer sutherland, bridget fonda, hart bochner, penelope ann miller","mystery & suspense, drama"
b1837,the breed,nick mastandrea,"michelle rodriguez, oliver hudson, taryn manning, eric lively",horror
b1838,the bridge,eric steel,"kevin hines, patrick hines, rachel marker, tara harrell","documentary, drama"
b1839,broken bridges,steven goldmann,"toby keith, kelly preston, burt reynolds, lindsey haun",drama
b1841,caffeinated,hanh nguyen,"peter giuliano, geoff watts, doug welsh, sunalini menon","documentary, action & adventure"
b1842,cop car,jon watts,"kevin bacon, shea whigham, camryn manheim, hays wellford",mystery & suspense
b1843,casino royale,martin campbell,"daniel craig, eva green, mads mikkelsen, judi dench","mystery & suspense, action & adventure"
b1844,catch a fire,phillip noyce,"tim robbins, derek luke, bonnie henna, mncedisi shabangu","drama, musical & performing arts, mystery & suspense"
b1845,chalk,mike akel,"jeff guerrero, shannon haragan, chris mass, janelle schremmer","drama, comedy"
b1846,children of men,alfonso cuarn,"clive owen, julianne moore, michael caine, chiwetel ejiofor","drama, mystery & suspense, science fiction & fantasy"
b1847,church ball,kurt hale,"andrew wilson, clint howard, gary coleman, ross brockley","drama, faith & spirituality, sports & fitness, comedy"
b1848,civic duty,jeff renfroe,"peter krause, kari matchett, richard schiff, khaled abol naga","mystery & suspense, drama"
b1849,clerks ii,kevin smith,"brian o'halloran, jeff anderson, rosario dawson, jason mewes","drama, comedy"
b1850,click,frank coraci,"adam sandler, kate beckinsale, christopher walken, david hasselhoff","comedy, kids & family"
b1851,cocaine cowboys,billy corben,"jon roberts, mickey munday, jorge ""rivi"" ayala, dr. joseph davis",documentary
b1852,coffee date,stewart wade,"jonathan bray, wilson cruz, sally kirkland, elaine hendrix","drama, comedy"
b1853,color of the cross,jean-claude la marre,"jean claude lamarre, debbi morgan, david gianopoulos, elya baskin","drama, faith & spirituality"
b1854,come early morning,joey lauren adams,"ashley judd, joey lauren adams, jeffrey donovan, laura prepon","drama, romance"
b1855,the contract,bruce beresford,"morgan freeman, john cusack, ned bellamy, jamie anderson","mystery & suspense, drama"
b1856,copying beethoven (klang der stille),agnieszka holland,"ed harris, diane kruger, matthew goode, nicholas jones","drama, romance, musical & performing arts"
b1857,the covenant,renny harlin,"steven strait, sebastian stan, laura ramsey, taylor kitsch","mystery & suspense, horror"
b1858,crank,mark neveldine,"jason statham, amy smart, efren ramirez, jose pablo cantillo","action & adventure, mystery & suspense, comedy"
b1859,crossover,preston a. whitmore ii,"eva marcille, anthony mackie, wayne brady, wesley jonathan","drama, action & adventure"
b1860,crude impact,james jandak wood,"tundi agardy, guy caruso, steve donziger, emeka duruigbo","documentary, special interest"
b1861,curious george 3: back to the jungle,phil weinstein,"frank welker, angela bassett, jeff bennett, john goodman","animation, kids & family"
b1862,the curiosity of chance,russell p. marleau,"tad hilgenbrinck, aldevina da silva, pieter van nieuwenhu..., brett chukerman","art house & international, comedy"
b1863,the da vinci code,ron howard,"tom hanks, audrey tautou, ian mckellen, alfred molina","drama, action & adventure, mystery & suspense"
b1864,dance party usa,aaron katz,"cole pennsinger, anna kavan, cole pensinger, ryan white",drama
b1865,danika,ariel vromen,"marisa tomei, craig bierko, regina hall, kyle gallner","drama, horror, mystery & suspense"
b1866,danny roane: first time director,andy dick,"andy dick, sara rue, bob odenkirk, ben stiller","television, comedy"
b1867,dark corners,ray gower,"thora birch, toby stephens, christien anholt, joanna hole","mystery & suspense, horror"
b1868,dark ride,craig singer,"jamie-lynn sigler, patrick renna, david rogers, david clayton rogers","mystery & suspense, horror"
b1869,the darwin awards,finn taylor,"joseph fiennes, winona ryder, chris penn, wilmer valderrama","drama, action & adventure, comedy"
b1872,day on fire,jay anania,"richard bright, carmen chaplin, martin donovan, olympia dukakis",drama
b1873,the dead girl,karen moncrieff,"toni collette, piper laurie, brittany murphy, mary beth hurt","drama, art house & international, mystery & suspense"
b1874,vulcano figlio di giove (vulcan son of jupiter) (vulcan son of giove),emimmo salvi,"bella cortez, rod flash, gordon mitchell, iloosh khoshabe","action & adventure, art house & international, science fiction & fantasy"
b1875,deck the halls,john whitesell,"danny devito, matthew broderick, kristin davis, kristin chenoweth",comedy
b1876,deliver us from evil,scott derrickson,"eric bana, edgar ramirez, olivia munn, sean harris","action & adventure, horror"
b1877,the departed,martin scorsese,"leonardo dicaprio, matt damon, jack nicholson, mark wahlberg","drama, action & adventure, mystery & suspense"
b1878,the devil and daniel johnston,jeff feuerzeig,"louis black, bill johnston, jeff tartakov, daniel johnston","musical & performing arts, documentary"
b1879,the devil wears prada,david frankel,"meryl streep, anne hathaway, stanley tucci, emily blunt","drama, comedy"
b1880,diggers,katherine dieckmann,"paul rudd, maura tierney, lauren ambrose, ron eldard","drama, comedy"
