ID,Title,Director,Cast,Genre
d1626,stranded,roger christian,"christian slater,brendan fehr,amy matysio,michael therriault,mark d. claxton,lyndon bray,ryland alexander","horror, science fiction"
d1627,the wolverine,james mangold,"hugh jackman,brian tee,will yun lee,svetlana khodchenkova,hiroyuki sanada,tao okamoto,hal yamanouchi,rila fukushima","action, adventure, fantasy, science fiction"
d1628,the to do list,maggie carey,"aubrey plaza,johnny simmons,bill hader,alia shawkat,rachel bilson,christopher mintz-plasse,andy samberg,connie britton,clark gregg,donald glover","comedy, romance"
d1629,blue jasmine,woody allen,"cate blanchett,sally hawkins,alec baldwin,peter sarsgaard,louis c.k.,alden ehrenreich,andrew dice clay,bobby cannavale,michael stuhlbarg","comedy, romance"
d1630,the time being,nenad cicin-sain,"wes bentley,sarah paulson,frank langella,ahna o'reilly,corey stoll,jeremy allen white",mystery
d1631,drug war,johnnie to,"louis koo,michelle ye xuan,sun hong-lei,crystal huang yi","action, drama"
d1632,pawn shop chronicles,wayne kramer,"elijah wood,norman reedus,brendan fraser,vincent d'onofrio,paul walker,dj qualls,lukas haas,matt dillon,thomas jane,pell james","action, comedy"
d1633,smash and grab,havana marking,,
d1634,bajatey raho,"shashant shah,zafar khan","tusshar kapoor,vinay pathak,ranvir shorey,vishakha singh,ravi kishan,dolly ahluwalia,kamiesh gill,maryam zakaria",
d1635,frankenstein's army,richard raaphorst,"karel roden,joshua sasse,robert gwilym,alexander mercury,luke newberry","action, horror"
d1636,the smurfs 2,raja gosnell,"neil patrick harris,christina ricci,katy perry,hank azaria","animation, comedy, family, fantasy"
d1637,passion,brian de palma,"rachel mcadams,noomi rapace,paul anderson,karoline herfurth","crime, drama, mystery, thriller"
d1638,the canyons,paul schrader,"lindsay lohan,james deen,gus van sant,nolan gerard funk,amanda brooks,tenille houston",thriller
d1639,the attack,ziad doueiri,"ali suliman,evgenia dodena,reymond amsalem,dvir benedek,uri gavriel",drama
d1640,the kings of summer,jordan vogt-roberts,"nick robinson,gabriel basso,moises arias,alison brie,nick offerman,megan mullally,mary lynn rajskub,angela trimbur,erin moriarty,lili reinhart,marc evan jackson","comedy, drama"
d1641,the internship,shawn levy,"owen wilson,vince vaughn,tiya sircar,rose byrne,will ferrell,john goodman,joanna garcia-swisher,josh gad,jessica szohr",comedy
d1642,augustine,alice winocour,"chiara mastroianni,olivier rabourdin,vincent lindon,grégoire colin,roxane duran,soko,sophie cattani",drama
d1643,man of steel,zack snyder,"henry cavill,amy adams,diane lane,russell crowe,michael shannon,kevin costner,christopher meloni,laurence fishburne,jadin gould","action, adventure, fantasy, science fiction"
d1644,much ado about nothing,joss whedon,"alexis denisof,amy acker,nathan fillion,ashley johnson,sean maher,spencer treat clark,clark gregg,fran kranz,tom lenk,emma bates,reed diamond",comedy
d1645,the bling ring,sofia coppola,"emma watson,stacy edwards,israel broussard,taissa farmiga,erin daniels,gavin rossdale,leslie mann,katie chang,claire julien,georgia rock,carlos miranda","crime, drama"
d1646,laurence anyways,xavier dolan,"melvil poupaud,suzanne clément,nathalie baye,monia chokri,yves jacques,sophie faucher,magalie lépine blondeau","drama, foreign, romance"
d1647,monsters university,dan scanlon,"steve buscemi,jennifer tilly,john goodman,billy crystal,helen mirren,charlie day,alfred molina,frank oz","adventure, animation, comedy, family, fantasy"
d1648,violet & daisy,geoffrey fletcher,"saoirse ronan,alexis bledel,danny trejo,james gandolfini,tatiana maslany,cody horn",thriller
d1649,the heat,paul feig,"demián bichir,taran killam,michael rapaport,jane curtin",action
d1650,world war z,marc forster,"brad pitt,mireille enos,james badge dale,peter capaldi","action, drama, horror, science fiction, thriller"
d1651,unfinished song,paul andrew williams,"terence stamp,gemma arterton,vanessa redgrave,christopher eccleston,anne reid,ram john holder","comedy, musical, romance"
d1652,white house down,roland emmerich,"channing tatum,jamie foxx,joey king,maggie gyllenhaal,richard jenkins,james woods","action, drama, thriller"
d1653,i'm so excited!,pedro almodóvar,"penélope cruz,antonio banderas,paz vega,blanca suárez,lola dueñas,cecilia roth,javier cámara,hugo silva,miguel ángel silvestre",comedy
d1654,100 bloody acres,"cameron cairnes,colin cairnes","damon herriman,angus sampson,anna mcgahan,john jarratt,oliver ackland,jamie kristian,john jarratt,chrissie page,paul blackwell",
d1655,20 feet from stardom,morgan neville,"darlene love,patti austin,merry clayton,lisa fischer,bette midler,mick jagger,sting,sheryl crow,bruce springsteen,stevie wonder,lou adler,stevvi alexander,chris botti",
d1656,museum hours,jem cohen,"mary margaret o'hara,bobby sommer,ela piplits",drama
d1657,andre gregory: before and after dinner,cindy kleine,"andre gregory,wallace shawn",
d1658,fill the void,rama burshtein,"hadas yaron,renana raz","drama, foreign"
d1659,this is the end,"seth rogen,evan goldberg","jonah hill,james franco,jay baruchel,craig robinson,jason segel,danny mcbride,seth rogen,rihanna,emma watson,mindy kaling,christopher mintz-plasse,paul rudd","action, comedy"
d1660,a band called death,"mark christopher covino,jeff howlett","alice cooper,bobby hackney,dannis hackney,david hackney,henry rollins",documentary
d1661,the east,zal batmanglij,"ellen page,alexander skarsgård,brit marling,patricia clarkson,toby kebbell,shiloh fernandez,julia ormond","action, drama, mystery"
d1662,dirty wars,richard rowley,,
d1663,byzantium,neil jordan,"saoirse ronan,gemma arterton,sam riley,caleb landry jones,warren brown,thure lindhardt","drama, fantasy, thriller"
d1664,blancanieves,pablo berger,"maribel verdú,daniel giménez cacho,ángela molina,macarena garcía,sofía oria,inma cuesta","drama, fantasy"
d1665,the purge,james demonaco,"ethan hawke,lena headey,max burkholder,rhys wakefield,edwin hodge","horror, science fiction, thriller"
d1666,mud,jeff nichols,"matthew mcconaughey,tye sheridan,jacob lofland,michael shannon,sam shepard,reese witherspoon",drama
d1667,at any price,ramin bahrani,"zac efron,dennis quaid,heather graham,clancy brown,red west",drama
d1668,the big wedding,justin zackham,"amanda seyfried,katherine heigl,robert de niro,robin williams,topher grace,diane keaton,susan sarandon",comedy
d1669,hava nagila: the movie,roberta grossman,"harry belafonte,glen campbell,connie francis,the klezmatics,danny maseng,leonard nimoy,regina spektor",
d1670,what maisie knew,"scott mcgehee,david siegel","alexander skarsgård,julianne moore,steve coogan,onata aprile,joanna vanderham",drama
d1671,kon-tiki,"joachim rønning,espen sandberg","pål sverre valheim hagen,anders baasmo christiansen,tobias santelmann,gustaf skarsgård,odd magnus williamson",adventure
d1672,iron man 3,shane black,"robert downey jr.,gwyneth paltrow,guy pearce,don cheadle,ben kingsley,paul bettany,rebecca hall,jon favreau,william sadler,james badge dale","action, adventure, science fiction"
d1673,something in the air,olivier assayas,"lola créton,felix armand,carole combes,india menuez,hugo conzelmann","drama, foreign"
d1674,the great gatsby,baz luhrmann,"leonardo dicaprio,carey mulligan,isla fisher,tobey maguire,joel edgerton","drama, romance"
d1675,in the house,françois ozon,"fabrice luchini,kristin scott thomas,emmanuelle seigner,denis ménochet,bastien ughetto","drama, mystery"
d1676,sightseers,ben wheatley,"alice lowe,steve oram,jonathan aris,monica dolan",comedy
d1677,peeples,tina gordon chism,"craig robinson,kerry washington,david alan grier,s. epatha merkerson,diahann carroll,melvin van peebles,kali hawk,ana gasteyer,tyler james williams",comedy
d1678,star trek into darkness,j.j. abrams,"chris pine,benedict cumberbatch,zachary quinto,simon pegg,zoe saldana","action, adventure, science fiction"
d1679,frances ha,noah baumbach,"greta gerwig,mickey sumner,michael zegen,adam driver",comedy
d1680,fast & furious 6,justin lin,"paul walker,vin diesel,dwayne johnson,jordana brewster,gina carano,luke evans,michelle rodriguez,tyrese gibson,eva mendes,gal gadot,sung kang,jason statham","action, thriller"
d1681,epic,chris wedge,"josh hutcherson,amanda seyfried,colin farrell,jason sudeikis,aziz ansari,christoph waltz,beyoncé knowles,judah friedlander,steven tyler,pitbull,blake anderson","adventure, animation, family"
d1682,shadow dancer,james marsh,"clive owen,andrea riseborough,gillian anderson,aidan gillen",thriller
d1683,now you see me,louis leterrier,"woody harrelson,jesse eisenberg,morgan freeman,mark ruffalo,isla fisher,mélanie laurent,michael caine,dave franco",thriller
d1684,after earth,m. night shyamalan,"will smith,jaden smith,sophie okonedo,zoe kravitz","action, adventure, science fiction"
d1685,before midnight,richard linklater,"ethan hawke,julie delpy",
d1686,the hangover part iii,todd phillips,"bradley cooper,zach galifianakis,ed helms,mike tyson,ken jeong,heather graham",comedy
d1687,stories we tell,sarah polley,sarah polley,documentary
d1688,the reluctant fundamentalist,mira nair,"riz ahmed,kate hudson,kiefer sutherland,liev schreiber,martin donovan,om puri",thriller
d1689,the sapphires,wayne blair,"chris o'dowd,deborah mailman,jessica mauboy,shari sebbins,miranda tapsell","comedy, drama, musical"
d1690,simon killer,antonio campos,"brady corbet,constance rousseau,mati diop,lila salet,michaël abiteboul,solo",drama
d1691,the host,andrew niccol,"saoirse ronan,diane kruger,max irons,william hurt,jake abel,frances fisher","science fiction, thriller"
d1692,the iran job,till schauder,"himself,herself",documentary
d1693,starbuck,ken scott,"patrick huard,julie lebreton ,antoine bertrand,dominic philie,marc bélanger,igor ovadis","comedy, foreign"
d1694,from up on poppy hill,goro miyazaki,"sarah bolger,anton yelchin,beau bridges,jamie lee curtis,gillian anderson,bruce dern","animation, drama"
d1695,wrong,quentin dupieux,"jack plotnick,eric judor,william fichtner,alexis dziena,steve little,regan burns","comedy, drama"
d1696,gimme the loot,adam leon,"tashiana washington,ty hickson,meeko,zoe lescaze,sam soghor,joshua rivera",drama
d1697,jurassic park 3d,steven spielberg,"sam neill,jeff goldblum,richard attenborough,laura dern,samuel l. jackson,wayne knight",
d1698,evil dead,fede alvarez,"jane levy,shiloh fernandez,jessica lucas,lou taylor pucci,elizabeth blackmore","horror, thriller"
d1699,disconnect,henry alex rubin,"jason bateman,hope davis,alexander skarsgård,paula patton,colin ford,andrea riseborough",drama
d1700,the place beyond the pines,derek cianfrance,"ryan gosling,eva mendes,ben mendelsohn,bradley cooper,ray liotta,mahershala ali,bruce greenwood,ray liotta,rose byrne",drama
d1701,room 237,,,documentary
d1702,the company you keep,robert redford,"robert redford,shia labeouf,julie christie,anna kendrick,stanley tucci,sam elliott,susan sarandon",thriller
d1703,trance,danny boyle,"james mcavoy,rosario dawson,vincent cassel,danny sapani,matt cross,wahab sheikh,mark polmitore","crime, drama, thriller"
d1704,42,brian helgeland,"chadwick boseman,harrison ford,christopher meloni,jon bernthal,john c. mcginley,t.r. knight","drama, sport"
d1705,to the wonder,terrence malick,"ben affleck,olga kurylenko,rachel mcadams,javier bardem","drama, romance"
d1706,upstream color,,"amy seimeitz,shane carruth,andrew sensenig,mollie milligan,thiago martins,andreon watson,myle mcgee",drama
d1707,the lords of salem,rob zombie,"sheri moon zombie,bruce davison,sid haig,dee wallace,maria conchita alonso","horror, thriller"
d1708,it's a disaster,todd berger,"julia stiles,david cross,america ferrera,blaise miller,erinn hayes,jeff grace,kevin m. brennan","comedy, disaster"
d1709,deceptive practice: the mysteries and mentors of ricky jay,"molly bernstein,alan edelstein",ricky jay,
d1710,oblivion,joseph kosinski,"tom cruise,morgan freeman,olga kurylenko,andrea riseborough,nikolaj coster-waldau,melissa leo","action, science fiction"
d1711,pain & gain,michael bay,"mark wahlberg,rebel wilson,dwayne johnson,ken jeong,ed harris,anthony mackie,tony shalhoub,rob corddry",action
d1712,tyler perry's temptation,tyler perry,"jurnee smollett-bell,lance gross,kim kardashian,vanessa williams,robbie jones,brandy norwood,ella joyce",drama
d1713,you ain't seen nothin' yet,alain resnais,mathieu amalric,"drama, foreign"
d1714,our irish cousins,mike houlihan,,
d1715,bates motel,,"vera farmiga,freddie highmore,olivia cooke,max theriot,mike vogel,nestor carbonell,nicola peltz,keegan connor tracy","comedy, drama, horror"
d1716,ballad of narayama,keisuke kinoshita,"kinuyo tanaka,teiji takahashi,yûko mochizuki",
d1717,the call,brad anderson,"halle berry,abigail breslin,michael eklund,morris chestnut,roma maffia,david otunga,michael imperioli",
d1718,the monk,dominik moll,"vincent cassel,catherine mouchet,josephina japy,deborah francois,geraldine chaplin",
d1719,oz the great and powerful,sam raimi,"james franco,michelle williams,mila kunis,rachel weisz,zach braff,abigail spencer","fantasy, science fiction"
d1720,upside down,juan solanas,"kirsten dunst,jim sturgess,timothy spall","drama, romance"
d1721,the we and the i,michel gondry,"michael brodie,teresa lynn,mia lobo,meghan niomi murphy,jonathan worrell,raymond delgado","drama, music, science fiction"
d1722,reincarnated,andy capper,"calvin broadus,bunny wailer,diplo,angela hunte,dr. dre,cutty corn",
d1723,the incredible burt wonderstone,don scardino,"steve carell,jim carrey,alan arkin,steve buscemi,james gandolfini,olivia wilde",
d1724,the silence,baran bo odar,"sebastian blomberg,burghart klaussner,katrin sass,oliver stokowski,ulrich thomsen,anna lena klenke","crime, drama, thriller"
d1725,spring breakers,harmony korine,"selena gomez,james franco,vanessa hudgens,ashley benson,rachel korine,heather morris,gucci mane,james franco",comedy
d1726,the door,istv,anna szandtner,
d1727,everybody has a plan,,claudia,
d1728,the angels share,ken loach,"paul brannigan,john henshaw,gary maitland,jasmin riggins","comedy, drama"
d1729,admission,paul weitz,"tina fey,paul rudd,nat wolff,lily tomlin,wallace shawn",
d1730,on the road,walter salles,"sam riley,garrett hedlund,kristen stewart,amy adams,kirsten dunst","adventure, drama"
d1731,ginger and rosa,sally potter,"elle fanning,alice englert,alessandro nivola,annette bening,timothy spall",drama
d1732,olympus has fallen,antoine fuqua,"gerard butler,aaron eckhart,morgan freeman,dylan mcdermott,angela bassett,melissa leo",action
d1733,g.i. joe: retaliation,jon m. chu,"channing tatum,dwayne johnson,bruce willis,ray park,adrianne palicki,d.j. cotrona","action, adventure, science fiction, thriller"
d1734,the croods,"chris saunders, kirk de micco","nicolas cage,ryan reynolds,emma stone,catherine keener,cloris leachman","adventure, animation, comedy, family"
d1735,phil spector,david mamet,"al pacino,helen mirren,jeffrey tambor,matt malloy",
d1736,barbara,,"nina hoss,jasna fritzi bauer",
d1737,north sea texas,,"jelle florizoone,mathias vergels,katelijne damen,nina marie kortekaas,thomas coumans,nathan naenen",drama
d1738,lore,,"saskia rosendahl,kai malina,nele trebs,ursina lardi,andre frid","drama, war"
d1739,parade's end,susanna white,"christopher tietjens,sylvia tietjens,valentine wannop,mark tietjens,general campion,vincent macmaster,mrs. wannop,potty perowne,reverend duchemin,gerald blake",
d1740,snitch,ric roman waugh,"dwayne johnson,susan sarandon,jon bernthal,barry pepper,benjamin bratt,rafi gavron,nadine velazquez",thriller
d1741,a good day to die hard,john moore,"bruce willis,jai courtney,sebastian koch,cole hauser,yuliya snigir","action, thriller"
d1742,"bless me, ultima",carl franklin,"luke ganalon,miriam colon,dolores heredia,benito martinez",
d1743,dark skies,scott stewart,"keri russell,josh hamilton,dakota goyo,kaden rockett,j.k. simmons",
d1744,the gatekeepers,dror moreh,,action
d1745,future weather,jenny deller,"perla haney-jardine,amy madigan,lili taylor,anubhav jain,william sadler",drama
d1746,everybody in our family,radu jude,"serban pavlu,tamara buciuceanu-botez,mihaela sirbu,sofia nicolaescu,gabriel spahiu","drama, foreign"
d1747,stoker,park chan-wook,"mia wasikowska,matthew goode,nicole kidman,dermot mulroney,harmony korine","drama, horror, thriller"
d1748,jack the giant slayer,bryan singer,"nicholas hoult,ewan mcgregor,stanley tucci,ian mcshane,bill nighy,eleanor tomlinson,eddie marsan","adventure, drama, fantasy, romance, science fiction"
d1749,a place at the table,"kristi jacobson, lori silverbush",,
d1750,phantom,todd robinson,"ed harris,david duchovny,william fichtner,lance henriksen,johnathon schaech,julian adams",
d1751,the end of love,,"frankie shaw,michael cera","drama, foreign"
d1752,pavilion,tim sutton,"max schaffner,zach cali,cody hamric,addie bartlett",drama
d1753,the sweeney,nick love,"ray winstone,ben drew,hayley atwell,steven mackintosh,paul anderson,damian lewis","crime, drama"
d1754,yossi,eytan fox,"ohad knoller,oz zehavi,lior ashekanzi,ola schur-selektar,orly zilbershats,raffi tavor","drama, foreign, romance"
d1755,emperor,peter webber,"tommy lee jones,matthew fox,colin moy,takataro kataoka,eriko hatsune",drama
d1756,beyond the hills,,"cosmina stratan,cristina flutur,valeriu andriuta,dana tapalaga,catalina harabagiu","drama, foreign, romance"
d1757,don't stop believing: everyman's journey,ramona s. diaz,"arnel pineda,neal schon,jonathan cain,ross valory,deen castronovo",documentary
d1758,the condemned,,"cristina rodlo,rene monclova,axel anderson,luz odilea font",
d1759,no,f.w. murnau,"alexander granach, greta schroeder, max schreck, gustav von wangenheim, john gottowt","drama, foreign"
d1760,happy people: a year in the taiga,,,"documentary, foreign"
d1761,parker,taylor hackford,"jason statham,jennifer lopez,michael chiklis,wendell pierce,clifton collins jr.,micah a. hauptman,bobby canavale,nick nolte","crime, thriller"
d1762,movie 43,peter farrelly,,comedy
d1763,tiger tail in blue,frank v. ross,"frank v. ross,the brandy,anthony j. baker,allison latta",
d1764,like someone in love,abbas kiarostami,"rin takanashi,tadashi okuno","drama, foreign"
d1765,consuming spirits,,"robert levy,nancy andrews,chris sullivan",animation
d1766,quartet,dustin hoffman,"maggie smith,tom courtenay,billy connolly,pauline collins,michael gambon,gwyneth jones","comedy, drama, foreign, romance"
d1767,warm bodies,jonathan levine,"nicholas hoult,teresa palmer,analeigh tipton,rob corddry,john malkovich","drama, horror, romance"
d1768,stand up guys,fisher stevens,"al pacino,christopher walken,alan arkin,julianna margulies,mark margolis,katheryn winnick,lucy punch",comedy
d1769,neighboring sounds,kleber mendon,"irandhir santos,meve jinkings,w. j. solha,irma brown,lula terra","drama, foreign"
d1770,oscar shorts: live action,,,
d1771,56 up,"michael apted,paul almond",,
d1772,bullet to the head,walter hill,"sylvester stallone,sung kang,christian slater,adewale akinnuoye-agbaje,jason momoa,jon seda,sarah shahi","action, crime, thriller"
d1773,in the hive,charles townsend,"michael clarke duncan,loretta devine,vivica a. fox,roger guenveur smith,ali liebert,percy daggs iii",
d1774,oscar shorts: animation,,,
d1775,stolen seas,,,
d1776,identity thief,seth gordon,"jason bateman,melissa mccarthy,jon favreau,john cho,morris chestnut,amanda peet,robert patrick,genesis rodriguez","comedy, crime"
d1777,small apartments,jonas,"matt lucas,james marsden,james caan,billy crystal,johnny knoxville,dolph lundgren,peter stormare","comedy, crime"
d1778,john dies at the end,,"chase williamson,rob mayes,paul giamatti,clancy brown,glynn turman,doug jones","comedy, horror, thriller"
d1779,lost in thailand,xu zheng,"xu zheng,wang baoqiang,huang bo,fan bingbing","comedy, foreign"
d1780,side effects,steven soderbergh,"jude law,rooney mara,catherine zeta-jones,channing tatum","crime, drama, thriller"
d1781,safe haven,lasse hallstrom,"julianne hough,josh duhamel,cobie smulders,david lyons",romance
d1782,beautiful creatures,richard lagravenese,"alice englert,alden ehrenreich,emma thompson,viola davis,emily rossum,jeremy irons",drama
d1783,a glimpse inside the mind of charles swan iii,roman coppola,"charlie sheen,jason schwartzman,bill murray,katheryn winnick,patricia arquette,dermot mulroney",
d1784,the loneliest planet,julia loktev,"gael garcia bernal, hani furstenberg, bidzina gujabidze",drama
d1785,veronika voss,,,"crime, drama"
d1786,generation p,victor ginzburg,"vladimir epifantsev,mikhail efremov,andrey fomin,sergey shnurov","comedy, drama, science fiction"
d1787,playing for keeps,gabriele muccino,"gerard butler,jessica biel,uma thurman,dennis quaid,catherine zeta-jones","comedy, drama, romance"
d1788,the central park five,"ken burns,david mcmahon,sarah burns",,documentary
d1789,new jerusalem,rick alverson,"will oldham,colm o'leary",drama
d1790,hyde park on hudson,roger michell,"bill murray,laura linney,olivia williams,elizabeth wilson,samuel west,olivia colman",comedy
d1791,starlet,,,drama
d1792,citadel,ciaran foy,"aneurin barnard,james cosmo,wunmi mosaku,jake wilson,amy shiels",horror
d1793,the matchmaker,avi nesher,"adir miller,maya dagan,tuval shafir,dror keren,dov navon",drama
d1794,the impossible,juan antonio bayona,"ewan mcgregor,naomi watts,tom holland,oaklee pendergast,geraldine chaplin",drama
d1795,monsieur hire,patrice leconte,"sandrine bonnaire,luc thuillier,andre wilms","crime, drama, foreign, thriller"
d1796,zero dark thirty,kathyrn bigelow,"jessica chastain,jason clarke,joel edgerton,mark strong,kyle chandler,jennifer ehle,chris platt,edgar ramirez","action, thriller"
d1797,sister,ursula meier,"lea seydoux,kacey mottet klein,martin compston,gillian anderson","drama, foreign"
d1798,struck by lightning,brian dannelly,"chris colfer,rebel wilson,allison janney,dermot mulroney,polly bergen,christina hendricks,angela kinsey","comedy, drama"
d1799,gangster squad,ruben fleischer,"mickey cohen,sgt. john o'mara,sgt. jerry wooters,grace faraday,connie o'mara,chief parker,officer max kennard,officer conway keeler","crime, drama"
d1800,amour,michael haneke,"emmanuelle riva,jean-louis trintignant,isabelle huppert,william shimell","drama, foreign"
d1801,somewhere between,linda goldstein knowlton,,documentary
d1802,the trouble with the truth,jim hemphill,"lea thompson,john shea,danielle harris,keri lynn pratt,rainy kerwin",drama
d1803,the last stand,jee-woon kim,"arnold schwarzenegger,forest whitaker,eduardo noriega,luis guzman,peter stormare,johnny knoxville","action, crime, thriller"
d1804,mama,andy muschietti,"jessica chastain,nikolaj coster-waldau,megan charpentier,isabelle nelisse,daniel kash",horror
d1805,luv,sheldon candis,"common,michael rainey jr.,dennis haysbert,danny glover,charles s. dutton,lonette mckee",drama
d1806,west of memphis,amy berg,,documentary
d1807,broken city,allen hughes,"mark wahlberg,russell crowe,catherine zeta-jones,jeffrey wright,barry pepper,kyle chandler,griffin dunne,natalie martinez","mystery, thriller"
d1808,fat kid rules the world,matthew lillard,"jacob wysocki,matt o'leary,billy campbell,lili simmons,dylan arnold","comedy, drama"
d1809,hit and run,"dax shepard,david palmer","dax shepard,tom arnold,kristen bell,kal bennett,beau bridges,kristin chenoweth,bradley cooper,michael rosenbaum,jess rowland","action, comedy, romance"
d1810,robot & frank,jake schreier,"frank langella,peter sarsgaard,susan sarandon,liv tyler,james marsden,jeremy strong,jeremy sisto",comedy
d1811,chicken with plums,"marjane satrapi,vincent paronnaud","mathieu amalric,maria de medeiros,edouard baer,golshifteh farahani,isabella rossellini","comedy, drama, foreign"
d1812,nobody else but you,gerald hustache-mathieu,"jean paul rouve,sophie quinton,guillaume gouix,olivier rabourdin,arsinee khanjian","comedy, crime, foreign, thriller"
d1813,cléo from 5 to 7,agnès varda,"corinne marchand,antoine bourseiller,dominique davray,dorothée blanck","comedy, drama, foreign, music"
d1814,premium rush,david koepp,"joseph gordon-levitt,michael shannon,daniela ramirez,lauren ashley carter,jamie chung,wole parks","action, thriller"
d1815,lawless,john hillcoat,"shia labeouf,tom hardy,jason clarke,guy pearce,jessica chastain,gary oldman","crime, drama"
d1816,for a good time call...,jamie travis,"lauren miller,ari graynor,justin long,mimi rogers,nia vardalos,seth rogen",comedy
d1817,"oslo, august 31",,"anders danielsen lie,hans olav brenner,ingrid olava","drama, foreign"
d1818,compliance,craig zobel,"ann dowd,dreama walker,pat healy,philip ettinger","drama, thriller"
d1819,the possession,,,"horror, thriller"
d1820,sleepwalk with me,"mike birbiglia,seth barrish","mike birbiglia,lauren ambrose,cristin milioti,loudon wainwright iii,james rebhorn,carol kane",comedy
d1821,the awakening,nick murphy,"rebecca hall,dominic west,imelda staunton,shaun dooley,joseph mawle","drama, horror, thriller"
d1822,little white lies,guillaume canet,,
d1823,the words,"brian klugman, lee sternthal","bradley cooper,dennis quaid,zoe saldana,olivia wilde,jeremy irons","drama, thriller"
d1824,cosmopolis,david cronenberg,"robert pattison,juliette binoche,jay baruchel,paul giamatti,samantha morton,sarah gadon",drama
d1825,red hook summer,spike lee,"clarke peters,jules brown,toni lysaith,heather alicia simms,de’adre aziza,thomas jefferson byrd,spike lee",drama
d1826,detropia,"heidi ewing, rachel grady",,documentary
d1827,for ellen,so yong kim,"paul dano,jon heder,shaylena mandigo,jena malone",drama
d1828,smashed,james ponsoldt,"mary elizabeth winstead,aaron paul,octavia spencer,nick offerman,megan mullally,mary kay place",drama
d1829,alps,giorgos lanthimos,"aggeliki papoulia,aris servetalis,johnny vekris,ariane labed,maria kirozi",drama
d1830,samsara,ron fricke,,"documentary, drama, foreign"
d1831,beloved,christophe honor,"catherine deneuve,milos forman,chiara mastroianni",
d1832,arbitrage,nicholas jarecki,"richard gere,susan sarandon,tim roth,brit marling,laetitia casta","drama, thriller"
d1833,hello i must be going,todd louiso,"melanie lynskey,christopher abbott,blythe danner,john rubinstein,julie white,dan futterman","comedy, drama, romance"
d1834,end of watch,david ayer,"jake gyllenhaal,michael pena,natalie martinez,annna kendrick,frank grillo,david harbour","crime, drama, mystery, thriller"
d1835,the master,paul thomas anderson,"philip seymour hoffman,joaquin phoenix,amy adams,laura dern,christopher evan welch,patty mccormack","action, drama, foreign"
d1836,trouble with the curve,robert lorenz,"amy adams,john goodman,justin timberlake,joe massingil,chelcie ross,bob gunton,robert patrick,clint eastwood",drama
d1837,liberal arts,josh radnor,"josh radnor,elizabeth olsen,richard jenkins,zac efron,allison janney,john magaro","comedy, drama"
d1838,won't back down,daniel barnz,"maggie gyllenhaal,viola davis,rosie perez,holly hunter,oscar isaac,bill nunn",drama
d1839,head games,steve james,,documentary
d1840,how to survive a plague,david france,,documentary
d1841,looper,rian johnson,"joseph gordon-levitt,bruce willis,emily blunt,paul dano,jeff daniels","action, science fiction, thriller"
d1842,the perks of being a wallflower,stephen chbosky,"logan lerman,emma watson,ezra miller,kate walsh,dylan mcdermott,melanie lynskey,paul rudd,mae whitman","drama, romance"
d1843,pitch perfect,jason moore,"anna kendrick,skylar astin,ben platt,brittany snow,rebel wilson,anna camp,alexis knapp","comedy, music"
d1844,snowman's land,,"jurgen rissmann,thomas wodianka,reiner schone,eva-katrin hermann",
d1845,escape fire: the fight to rescue american healthcare,"matthew heineman, susan froemke",,documentary
d1846,about cherry,stephen elliott,"ashley hinshaw,heather graham,james franco,dev patel,lili taylor",drama
d1847,frankenweenie,tim burton,"charlie tahan,martin short,catherine o'hara,martin landau,winona ryder","animation, comedy, horror"
d1848,the paperboy,lee daniels,"mcconaughey,zac efron,john cusack,nicole kidman,david oyelowo,macy gray,scott glenn",thriller
d1849,the well-digger's daughter,daniel auteuil,"daniel auteuil,astrid berges-frisbey,kad merad,nicolas duvauchelle",
d1850,the ambassador,mads bruegger,"mads bruegger,eva jakobsen,colin evans","documentary, foreign"
d1851,v/h/s,"adam wingard,radio silence,joe swanberg",,
d1852,taken 2,olivier megaton,"liam neeson,famke janssen,maggie grace,rade sherbedgia,d.b. sweeney","action, crime, drama, thriller"
d1853,sinister,scott derrickson,"ethan hawke,juliet rylance,vincent d'onoforio,james ransone",horror
d1854,fred won't move out,richard ledes,"elliott gould,fred melamed,stephanie roth haberle,judith roberts",drama
d1855,argo,ben affleck,"ben afffleck,bryan cranston,john goodman,victor garber,alan arkin,tate donovan","drama, thriller"
d1856,"now, forager: a film about love and fungi","jason cortlund,julia halperin","jason cortlund,tiffany esteb,almex lee,gabrielle maisels",
d1857,you've been trumped,anthony baxter,,documentary
d1858,middle of nowhere,ava duvernay,"emayatzy corinealdi,david oyelowo,omari hardwick,lorraine toussaint,edwina findley",drama
d1859,simon and the oaks,lisa ohlin,"bill skarsgard,stefan godicke,karl linnertorp,jan josef liefers",drama
d1860,the house i live in,,,documentary
d1861,seven psychopaths,martin mcdonagh,"colin farrell,sam rockwell,christopher walken,woody harrelson,tom waits","action, comedy, thriller"
d1862,easy money,daniel espinosa,"joel kinnaman,matias varela,dragomir mrsic,lisa henni,dejan cukic","crime, drama, foreign, thriller"
d1863,alex cross,rob cohen,"tyler perry,edward burns,matthew fox,jean reno,carmen ejogo","action, crime, drama, thriller"
d1864,the sessions,ben lewin,"john hawkes,helen hunt,william h. macy,moon bloodgood,annika marks","drama, romance"
d1865,pusher,luis prieto,"richard coyle,bronson webb,agyness deyn,mem ferda,zlatko buric,paul kaye",thriller
