id1,id2,score,title_similarity,director_similarity,year_similarity,cast_similarity
a2087,b1843,0.975,1.0,1.0,1.0,0.75
a1608,b1394,0.975,1.0,1.0,1.0,0.75
a1387,b1207,0.975,1.0,1.0,1.0,0.75
a2773,b2533,0.975,1.0,1.0,1.0,0.75
a1301,b1124,0.975,1.0,1.0,1.0,0.75
a1625,b1409,0.975,1.0,1.0,1.0,0.75
a2885,b2634,0.975,1.0,1.0,1.0,0.75
b2238,c2104,0.975,1.0,1.0,1.0,0.75
a1364,b1183,0.975,1.0,1.0,1.0,0.75
a1781,b1559,0.975,1.0,1.0,1.0,0.75
a362,b347,0.975,1.0,1.0,1.0,0.75
a2869,b2618,0.975,1.0,1.0,1.0,0.75
a454,b432,0.975,1.0,1.0,1.0,0.75
a1862,b1634,0.975,1.0,1.0,1.0,0.75
a2749,b2512,0.975,1.0,1.0,1.0,0.75
a1438,b1251,0.975,1.0,1.0,1.0,0.75
a701,b653,0.975,1.0,1.0,1.0,0.75
a1911,b1682,0.975,1.0,1.0,1.0,0.75
a246,b243,0.975,1.0,1.0,1.0,0.75
b224,c988,0.975,1.0,1.0,1.0,0.75
b1687,c2421,0.975,1.0,1.0,1.0,0.75
a2747,b2510,0.975,1.0,1.0,1.0,0.75
b992,d2617,0.975,1.0,1.0,1.0,0.75
a86,d2086,0.975,1.0,1.0,1.0,0.75
a1903,b1674,0.975,1.0,1.0,1.0,0.75
a1378,b1198,0.975,1.0,1.0,1.0,0.75
a50,d1958,0.975,1.0,1.0,1.0,0.75
b185,c911,0.975,1.0,1.0,1.0,0.75
a811,b753,0.975,1.0,1.0,1.0,0.75
a1661,b1443,0.975,1.0,1.0,1.0,0.75
a2126,b1875,0.975,1.0,1.0,1.0,0.75
a1288,b1112,0.975,1.0,1.0,1.0,0.75
a1941,b1502,0.975,1.0,1.0,1.0,0.75
b2261,c2094,0.975,1.0,1.0,1.0,0.75
a1777,b1555,0.975,1.0,1.0,1.0,0.75
a5,b4,0.975,1.0,1.0,1.0,0.75
a1051,b978,0.975,1.0,1.0,1.0,0.75
a319,b309,0.975,1.0,1.0,1.0,0.75
a2159,b1904,0.975,1.0,1.0,1.0,0.75
b2589,c571,0.975,1.0,1.0,1.0,0.75
a2486,b2266,0.975,1.0,1.0,1.0,0.75
b242,c965,0.975,1.0,1.0,1.0,0.75
a1831,b1606,0.975,1.0,1.0,1.0,0.75
a1825,b1599,0.975,1.0,1.0,1.0,0.75
a574,b539,0.975,1.0,1.0,1.0,0.75
b348,c1483,0.975,1.0,1.0,1.0,0.75
a1991,b1756,0.975,1.0,1.0,1.0,0.75
a1490,b1299,0.975,1.0,1.0,1.0,0.75
a1113,b2159,0.975,1.0,1.0,1.0,0.75
a1509,b1312,0.975,1.0,1.0,1.0,0.75
a2257,b1992,0.975,1.0,1.0,1.0,0.75
b2071,c2298,0.975,1.0,1.0,1.0,0.75
a236,b233,0.975,1.0,1.0,1.0,0.75
a2029,b1790,0.975,1.0,1.0,1.0,0.75
a117,b116,0.975,1.0,1.0,1.0,0.75
a2542,b2316,0.975,1.0,1.0,1.0,0.75
a515,b487,0.975,1.0,1.0,1.0,0.75
a794,b738,0.975,1.0,1.0,1.0,0.75
b200,c938,0.975,1.0,1.0,1.0,0.75
a2342,b2061,0.975,1.0,1.0,1.0,0.75
a2267,b2000,0.975,1.0,1.0,1.0,0.75
a1513,b1316,0.975,1.0,1.0,1.0,0.75
a32,b34,0.975,1.0,1.0,1.0,0.75
a1727,b1509,0.975,1.0,1.0,1.0,0.75
a671,b627,0.975,1.0,1.0,1.0,0.75
a1784,b1563,0.975,1.0,1.0,1.0,0.75
a116,b115,0.975,1.0,1.0,1.0,0.75
a2921,b2668,0.975,1.0,1.0,1.0,0.75
a632,b594,0.975,1.0,1.0,1.0,0.75
a355,b341,0.975,1.0,1.0,1.0,0.75
a2668,b2439,0.975,1.0,1.0,1.0,0.75
a593,b558,0.975,1.0,1.0,1.0,0.75
b2960,c3397,0.975,1.0,1.0,1.0,0.75
a657,b615,0.975,1.0,1.0,1.0,0.75
a739,b690,0.975,1.0,1.0,1.0,0.75
a498,b1027,0.975,1.0,1.0,1.0,0.75
a506,b478,0.975,1.0,1.0,1.0,0.75
a1272,b1096,0.975,1.0,1.0,1.0,0.75
a2765,b2527,0.975,1.0,1.0,1.0,0.75
a2135,b1882,0.975,1.0,1.0,1.0,0.75
a1489,b1297,0.975,1.0,1.0,1.0,0.75
a2861,b2611,0.975,1.0,1.0,1.0,0.75
a2807,b2564,0.975,1.0,1.0,1.0,0.75
a1923,b1692,0.975,1.0,1.0,1.0,0.75
a2543,b2317,0.975,1.0,1.0,1.0,0.75
b1355,c5362,0.975,1.0,1.0,1.0,0.75
b703,c1894,0.975,1.0,1.0,1.0,0.75
a1311,b1134,0.975,1.0,1.0,1.0,0.75
a2774,b2534,0.975,1.0,1.0,1.0,0.75
a2433,b2221,0.975,1.0,1.0,1.0,0.75
b162,d1936,0.975,1.0,1.0,1.0,0.75
a2933,b2680,0.975,1.0,1.0,1.0,0.75
a2098,b1849,0.975,1.0,1.0,1.0,0.75
c1217,d2351,0.975,1.0,1.0,1.0,0.75
a2398,b2108,0.975,1.0,1.0,1.0,0.75
a1427,b1242,0.975,1.0,1.0,1.0,0.75
a756,b707,0.975,1.0,1.0,1.0,0.75
a1588,b1379,0.975,1.0,1.0,1.0,0.75
a487,b463,0.975,1.0,1.0,1.0,0.75
a845,b789,0.975,1.0,1.0,1.0,0.75
b438,c1426,0.975,1.0,1.0,1.0,0.75
a584,b550,0.975,1.0,1.0,1.0,0.75
b2935,c3414,0.975,1.0,1.0,1.0,0.75
a997,b928,0.975,1.0,1.0,1.0,0.75
b1364,c3065,0.975,1.0,1.0,1.0,0.75
b487,c1164,0.975,1.0,1.0,1.0,0.75
a838,b782,0.975,1.0,1.0,1.0,0.75
a1352,b258,0.975,1.0,1.0,1.0,0.75
a429,b409,0.975,1.0,1.0,1.0,0.75
b2841,d869,0.975,1.0,1.0,1.0,0.75
b3104,c3434,0.975,1.0,1.0,1.0,0.75
a1112,b2158,0.975,1.0,1.0,1.0,0.75
a1955,b1721,0.975,1.0,1.0,1.0,0.75
a1802,b1579,0.975,1.0,1.0,1.0,0.75
a2395,b433,0.975,1.0,1.0,1.0,0.75
a1884,b1653,0.975,1.0,1.0,1.0,0.75
a1977,b1743,0.975,1.0,1.0,1.0,0.75
a2787,b2545,0.975,1.0,1.0,1.0,0.75
a1745,b1525,0.975,1.0,1.0,1.0,0.75
b3013,c3423,0.975,1.0,1.0,1.0,0.75
a2175,b1920,0.975,1.0,1.0,1.0,0.75
a152,b150,0.975,1.0,1.0,1.0,0.75
a1715,b1499,0.975,1.0,1.0,1.0,0.75
a1303,b1126,0.975,1.0,1.0,1.0,0.75
a240,d1853,0.975,1.0,1.0,1.0,0.75
b2913,c3279,0.975,1.0,1.0,1.0,0.75
a2750,b2513,0.975,1.0,1.0,1.0,0.75
a579,b544,0.975,1.0,1.0,1.0,0.75
b2194,c2169,0.975,1.0,1.0,1.0,0.75
a1735,b1517,0.975,1.0,1.0,1.0,0.75
a2489,b2269,0.975,1.0,1.0,1.0,0.75
b2783,c3289,0.975,1.0,1.0,1.0,0.75
b2907,c3273,0.975,1.0,1.0,1.0,0.75
a1660,b1442,0.975,1.0,1.0,1.0,0.75
a843,b787,0.975,1.0,1.0,1.0,0.75
b2476,c648,0.975,1.0,1.0,1.0,0.75
c335,d1360,0.975,1.0,1.0,1.0,0.75
a2099,b1850,0.975,1.0,1.0,1.0,0.75
a2439,b2225,0.975,1.0,1.0,1.0,0.75
a962,b895,0.975,1.0,1.0,1.0,0.75
a353,b339,0.975,1.0,1.0,1.0,0.75
a2959,b2705,0.975,1.0,1.0,1.0,0.75
a399,b381,0.975,1.0,1.0,1.0,0.75
a1765,b1543,0.975,1.0,1.0,1.0,0.75
a730,b683,0.975,1.0,1.0,1.0,0.75
b137,c166,0.975,1.0,1.0,1.0,0.75
b2897,c3272,0.975,1.0,1.0,1.0,0.75
a2373,b2090,0.975,1.0,1.0,1.0,0.75
a92,b92,0.975,1.0,1.0,1.0,0.75
a551,b518,0.975,1.0,1.0,1.0,0.75
a260,b256,0.975,1.0,1.0,1.0,0.75
a900,b839,0.975,1.0,1.0,1.0,0.75
a387,b370,0.975,1.0,1.0,1.0,0.75
a569,b534,0.975,1.0,1.0,1.0,0.75
a705,b657,0.975,1.0,1.0,1.0,0.75
b1740,c2470,0.975,1.0,1.0,1.0,0.75
a524,d2236,0.975,1.0,1.0,1.0,0.75
b1180,c3201,0.975,1.0,1.0,1.0,0.75
b2082,c2281,0.975,1.0,1.0,1.0,0.75
a24,b26,0.975,1.0,1.0,1.0,0.75
a1772,b1550,0.975,1.0,1.0,1.0,0.75
a373,b356,0.975,1.0,1.0,1.0,0.75
a164,b162,0.975,1.0,1.0,1.0,0.75
a2020,b1783,0.975,1.0,1.0,1.0,0.75
a2788,b2546,0.975,1.0,1.0,1.0,0.75
b406,c1452,0.975,1.0,1.0,1.0,0.75
a2721,b2486,0.975,1.0,1.0,1.0,0.75
a1506,b1309,0.975,1.0,1.0,1.0,0.75
a2460,b2244,0.975,1.0,1.0,1.0,0.75
b2675,c2878,0.975,1.0,1.0,1.0,0.75
a2551,b2325,0.975,1.0,1.0,1.0,0.75
a819,b762,0.975,1.0,1.0,1.0,0.75
a2432,b2219,0.975,1.0,1.0,1.0,0.75
b2531,c154,0.975,1.0,1.0,1.0,0.75
b2578,d1004,0.975,1.0,1.0,1.0,0.75
a722,b675,0.975,1.0,1.0,1.0,0.75
a1619,b1405,0.975,1.0,1.0,1.0,0.75
a538,b506,0.975,1.0,1.0,1.0,0.75
a2005,b1770,0.975,1.0,1.0,1.0,0.75
a1286,b1110,0.975,1.0,1.0,1.0,0.75
b3066,c3405,0.975,1.0,1.0,1.0,0.75
a1984,b1750,0.975,1.0,1.0,1.0,0.75
a1434,b1247,0.975,1.0,1.0,1.0,0.75
a1889,b1660,0.975,1.0,1.0,1.0,0.75
a590,b555,0.975,1.0,1.0,1.0,0.75
a1669,b1453,0.975,1.0,1.0,1.0,0.75
a74,b74,0.975,1.0,1.0,1.0,0.75
b1560,c2598,0.975,1.0,1.0,1.0,0.75
a2852,b2603,0.975,1.0,1.0,1.0,0.75
a1066,b989,0.975,1.0,1.0,1.0,0.75
a485,b461,0.975,1.0,1.0,1.0,0.75
a379,b361,0.975,1.0,1.0,1.0,0.75
a1283,b1107,0.975,1.0,1.0,1.0,0.75
b1677,c2449,0.975,1.0,1.0,1.0,0.75
a1518,b1320,0.975,1.0,1.0,1.0,0.75
b1459,c2604,0.975,1.0,1.0,1.0,0.75
a499,b474,0.975,1.0,1.0,1.0,0.75
a2381,b2096,0.975,1.0,1.0,1.0,0.75
a2194,d75,0.975,1.0,1.0,1.0,0.75
a2574,b1512,0.975,1.0,1.0,1.0,0.75
b2569,c586,0.975,1.0,1.0,1.0,0.75
b404,c1489,0.975,1.0,1.0,1.0,0.75
a374,b357,0.975,1.0,1.0,1.0,0.75
b779,c1900,0.975,1.0,1.0,1.0,0.75
a2193,b1933,0.975,1.0,1.0,1.0,0.75
a2480,b2261,0.975,1.0,1.0,1.0,0.75
a2716,b2482,0.975,1.0,1.0,1.0,0.75
a1996,b1761,0.975,1.0,1.0,1.0,0.75
a754,d3054,0.975,1.0,1.0,1.0,0.75
a264,b260,0.975,1.0,1.0,1.0,0.75
b1337,c3100,0.975,1.0,1.0,1.0,0.75
a2142,b1889,0.975,1.0,1.0,1.0,0.75
a1801,b1578,0.975,1.0,1.0,1.0,0.75
a534,b502,0.975,1.0,1.0,1.0,0.75
a461,b444,0.975,1.0,1.0,1.0,0.75
b1692,c2460,0.975,1.0,1.0,1.0,0.75
a2620,b2393,0.975,1.0,1.0,1.0,0.75
a2942,b2690,0.975,1.0,1.0,1.0,0.75
b544,c1214,0.975,1.0,1.0,1.0,0.75
a2073,b1828,0.975,1.0,1.0,1.0,0.75
a2333,b2054,0.975,1.0,1.0,1.0,0.75
a930,b867,0.975,1.0,1.0,1.0,0.75
a2346,b2065,0.975,1.0,1.0,1.0,0.75
a1706,b1489,0.975,1.0,1.0,1.0,0.75
a383,b364,0.975,1.0,1.0,1.0,0.75
a1995,b1760,0.975,1.0,1.0,1.0,0.75
a182,d1887,0.975,1.0,1.0,1.0,0.75
a90,b90,0.975,1.0,1.0,1.0,0.75
a1783,b1561,0.975,1.0,1.0,1.0,0.75
a1050,b977,0.975,1.0,1.0,1.0,0.75
a1657,b1439,0.975,1.0,1.0,1.0,0.75
a1358,b1177,0.975,1.0,1.0,1.0,0.75
a1371,b1190,0.975,1.0,1.0,1.0,0.75
a1395,b1214,0.975,1.0,1.0,1.0,0.75
a1556,b1355,0.975,1.0,1.0,1.0,0.75
a413,b395,0.975,1.0,1.0,1.0,0.75
b951,c1767,0.975,1.0,1.0,1.0,0.75
a1210,b1040,0.975,1.0,1.0,1.0,0.75
a1428,b1243,0.975,1.0,1.0,1.0,0.75
a2894,b2642,0.975,1.0,1.0,1.0,0.75
b811,c1768,0.975,1.0,1.0,1.0,0.75
a2058,b1816,0.975,1.0,1.0,1.0,0.75
a2636,b2406,0.975,1.0,1.0,1.0,0.75
a1814,b1590,0.975,1.0,1.0,1.0,0.75
b797,c1929,0.975,1.0,1.0,1.0,0.75
b2374,c1726,0.975,1.0,1.0,1.0,0.75
a1936,b1705,0.975,1.0,1.0,1.0,0.75
a401,b383,0.975,1.0,1.0,1.0,0.75
a528,b498,0.975,1.0,1.0,1.0,0.75
a456,b434,0.975,1.0,1.0,1.0,0.75
a1925,b1694,0.975,1.0,1.0,1.0,0.75
b2219,c2082,0.975,1.0,1.0,1.0,0.75
a861,b806,0.975,1.0,1.0,1.0,0.75
a2181,b1924,0.975,1.0,1.0,1.0,0.75
a2864,b2614,0.975,1.0,1.0,1.0,0.75
a2471,b2254,0.975,1.0,1.0,1.0,0.75
b2755,c3295,0.975,1.0,1.0,1.0,0.75
a1587,b1378,0.975,1.0,1.0,1.0,0.75
a1985,b1751,0.975,1.0,1.0,1.0,0.75
a850,b794,0.975,1.0,1.0,1.0,0.75
b3087,c3392,0.975,1.0,1.0,1.0,0.75
a797,b740,0.975,1.0,1.0,1.0,0.75
b3009,c3421,0.975,1.0,1.0,1.0,0.75
b3111,c3436,0.975,1.0,1.0,1.0,0.75
a175,b172,0.975,1.0,1.0,1.0,0.75
a622,b586,0.975,1.0,1.0,1.0,0.75
a2975,b2719,0.975,1.0,1.0,1.0,0.75
a595,b560,0.975,1.0,1.0,1.0,0.75
b555,c1197,0.975,1.0,1.0,1.0,0.75
a1226,b1054,0.975,1.0,1.0,1.0,0.75
a1410,b1229,0.975,1.0,1.0,1.0,0.75
a2376,b2092,0.975,1.0,1.0,1.0,0.75
a199,b195,0.975,1.0,1.0,1.0,0.75
b738,c1959,0.975,1.0,1.0,1.0,0.75
a156,b154,0.975,1.0,1.0,1.0,0.75
a1019,b948,0.975,1.0,1.0,1.0,0.75
a322,b312,0.975,1.0,1.0,1.0,0.75
a2495,b2275,0.975,1.0,1.0,1.0,0.75
a405,b387,0.975,1.0,1.0,1.0,0.75
a768,b718,0.975,1.0,1.0,1.0,0.75
a1310,b1133,0.975,1.0,1.0,1.0,0.75
a1240,b1068,0.975,1.0,1.0,1.0,0.75
a273,b268,0.975,1.0,1.0,1.0,0.75
a22,b24,0.975,1.0,1.0,1.0,0.75
a2184,b1927,0.975,1.0,1.0,1.0,0.75
b3028,c3427,0.975,1.0,1.0,1.0,0.75
a1314,b1137,0.975,1.0,1.0,1.0,0.75
a1308,b1131,0.975,1.0,1.0,1.0,0.75
a311,b302,0.975,1.0,1.0,1.0,0.75
a2236,b1972,0.975,1.0,1.0,1.0,0.75
a323,b313,0.975,1.0,1.0,1.0,0.75
a1733,b1514,0.975,1.0,1.0,1.0,0.75
a31,b33,0.975,1.0,1.0,1.0,0.75
b2981,c201,0.975,1.0,1.0,1.0,0.75
b969,c1714,0.975,1.0,1.0,1.0,0.75
a195,b191,0.975,1.0,1.0,1.0,0.75
a1076,b999,0.975,1.0,1.0,1.0,0.75
a1998,b1763,0.975,1.0,1.0,1.0,0.75
b34,c1003,0.975,1.0,1.0,1.0,0.75
a1959,b1724,0.975,1.0,1.0,1.0,0.75
b1325,c3035,0.975,1.0,1.0,1.0,0.75
a1649,b1432,0.975,1.0,1.0,1.0,0.75
b1250,c3058,0.975,1.0,1.0,1.0,0.75
a902,b841,0.975,1.0,1.0,1.0,0.75
a2182,b1925,0.975,1.0,1.0,1.0,0.75
a1266,b1091,0.975,1.0,1.0,1.0,0.75
a1640,b1423,0.975,1.0,1.0,1.0,0.75
a1361,b1180,0.975,1.0,1.0,1.0,0.75
a735,b687,0.975,1.0,1.0,1.0,0.75
b1506,c2621,0.975,1.0,1.0,1.0,0.75
a1316,b1139,0.975,1.0,1.0,1.0,0.75
a1835,b1610,0.975,1.0,1.0,1.0,0.75
a1317,b1140,0.975,1.0,1.0,1.0,0.75
a1384,b1204,0.975,1.0,1.0,1.0,0.75
a2387,b2099,0.975,1.0,1.0,1.0,0.75
a2648,b2417,0.975,1.0,1.0,1.0,0.75
a313,b303,0.975,1.0,1.0,1.0,0.75
a1381,b1201,0.975,1.0,1.0,1.0,0.75
a628,b591,0.975,1.0,1.0,1.0,0.75
a920,b857,0.975,1.0,1.0,1.0,0.75
b10,c935,0.975,1.0,1.0,1.0,0.75
a763,b713,0.975,1.0,1.0,1.0,0.75
a682,b637,0.975,1.0,1.0,1.0,0.75
a694,b647,0.975,1.0,1.0,1.0,0.75
a2117,b1868,0.975,1.0,1.0,1.0,0.75
a134,b130,0.975,1.0,1.0,1.0,0.75
a1576,b1376,0.975,1.0,1.0,1.0,0.75
a1828,b2616,0.975,1.0,1.0,1.0,0.75
a1534,b1334,0.975,1.0,1.0,1.0,0.75
a1769,b1547,0.975,1.0,1.0,1.0,0.75
a1950,b1715,0.975,1.0,1.0,1.0,0.75
a1676,b1459,0.975,1.0,1.0,1.0,0.75
b2336,c2083,0.975,1.0,1.0,1.0,0.75
a9,b10,0.975,1.0,1.0,1.0,0.75
a1341,b1162,0.975,1.0,1.0,1.0,0.75
a755,b706,0.975,1.0,1.0,1.0,0.75
b1752,c2457,0.975,1.0,1.0,1.0,0.75
b835,d2594,0.975,1.0,1.0,1.0,0.75
a58,b59,0.975,1.0,1.0,1.0,0.75
a354,b340,0.975,1.0,1.0,1.0,0.75
a2140,b1887,0.975,1.0,1.0,1.0,0.75
a1090,b2137,0.975,1.0,1.0,1.0,0.75
a890,b830,0.975,1.0,1.0,1.0,0.75
a204,b200,0.975,1.0,1.0,1.0,0.75
a1192,b1024,0.975,1.0,1.0,1.0,0.75
a2683,b2453,0.975,1.0,1.0,1.0,0.75
a245,b242,0.975,1.0,1.0,1.0,0.75
a2108,b1859,0.975,1.0,1.0,1.0,0.75
a572,b537,0.975,1.0,1.0,1.0,0.75
a302,b294,0.975,1.0,1.0,1.0,0.75
b458,c1246,0.975,1.0,1.0,1.0,0.75
a332,b321,0.975,1.0,1.0,1.0,0.75
a1021,b950,0.975,1.0,1.0,1.0,0.75
b702,c1942,0.975,1.0,1.0,1.0,0.75
a754,b705,0.975,1.0,1.0,1.0,0.75
a2699,b2466,0.975,1.0,1.0,1.0,0.75
a137,b132,0.975,1.0,1.0,1.0,0.75
b578,c1165,0.975,1.0,1.0,1.0,0.75
a661,b619,0.975,1.0,1.0,1.0,0.75
a327,b316,0.975,1.0,1.0,1.0,0.75
a306,b292,0.975,1.0,1.0,1.0,0.75
a576,b541,0.975,1.0,1.0,1.0,0.75
a1443,b1254,0.975,1.0,1.0,1.0,0.75
a474,b452,0.975,1.0,1.0,1.0,0.75
a126,b123,0.975,1.0,1.0,1.0,0.75
a904,b842,0.975,1.0,1.0,1.0,0.75
a173,b170,0.975,1.0,1.0,1.0,0.75
a1778,b1556,0.975,1.0,1.0,1.0,0.75
a208,b203,0.975,1.0,1.0,1.0,0.75
b1478,c2615,0.975,1.0,1.0,1.0,0.75
b663,c41,0.975,1.0,1.0,1.0,0.75
b707,c1923,0.975,1.0,1.0,1.0,0.75
b1153,c3191,0.975,1.0,1.0,1.0,0.75
b1019,c3192,0.975,1.0,1.0,1.0,0.75
b2927,c3412,0.975,1.0,1.0,1.0,0.75
a1537,b1342,0.975,1.0,1.0,1.0,0.75
a103,b103,0.975,1.0,1.0,1.0,0.75
a631,b593,0.975,1.0,1.0,1.0,0.75
a1278,b1102,0.975,1.0,1.0,1.0,0.75
a2577,b2350,0.975,1.0,1.0,1.0,0.75
a1594,b1386,0.975,1.0,1.0,1.0,0.75
a1287,b1111,0.975,1.0,1.0,1.0,0.75
a1437,b1250,0.975,1.0,1.0,1.0,0.75
a2830,b2586,0.975,1.0,1.0,1.0,0.75
a613,b576,0.975,1.0,1.0,1.0,0.75
a321,b311,0.975,1.0,1.0,1.0,0.75
b1017,c3217,0.975,1.0,1.0,1.0,0.75
a2044,b1804,0.975,1.0,1.0,1.0,0.75
a2501,b2280,0.975,1.0,1.0,1.0,0.75
a2036,b1795,0.975,1.0,1.0,1.0,0.75
a1470,b1279,0.975,1.0,1.0,1.0,0.75
a1492,b1301,0.975,1.0,1.0,1.0,0.75
a426,b406,0.975,1.0,1.0,1.0,0.75
a1753,b1533,0.975,1.0,1.0,1.0,0.75
a466,b445,0.975,1.0,1.0,1.0,0.75
a2231,b1968,0.975,1.0,1.0,1.0,0.75
a1069,b992,0.975,1.0,1.0,1.0,0.75
a666,b623,0.975,1.0,1.0,1.0,0.75
a1786,b1564,0.975,1.0,1.0,1.0,0.75
a230,b227,0.975,1.0,1.0,1.0,0.75
b325,c1472,0.975,1.0,1.0,1.0,0.75
a2709,b2476,0.975,1.0,1.0,1.0,0.75
a1152,b2194,0.975,1.0,1.0,1.0,0.75
a2349,b2068,0.975,1.0,1.0,1.0,0.75
a970,b904,0.975,1.0,1.0,1.0,0.75
b2420,c715,0.975,1.0,1.0,1.0,0.75
a823,b766,0.975,1.0,1.0,1.0,0.75
c1469,d2396,0.975,1.0,1.0,1.0,0.75
a171,b168,0.975,1.0,1.0,1.0,0.75
b1606,c2433,0.975,1.0,1.0,1.0,0.75
b1458,c2588,0.975,1.0,1.0,1.0,0.75
a1214,b1044,0.975,1.0,1.0,1.0,0.75
a592,b557,0.975,1.0,1.0,1.0,0.75
b2299,c2096,0.975,1.0,1.0,1.0,0.75
a408,b390,0.975,1.0,1.0,1.0,0.75
a194,b190,0.975,1.0,1.0,1.0,0.75
a2494,b2274,0.975,1.0,1.0,1.0,0.75
a15,b17,0.975,1.0,1.0,1.0,0.75
a1895,b1666,0.975,1.0,1.0,1.0,0.75
a610,b573,0.975,1.0,1.0,1.0,0.75
b543,c1210,0.975,1.0,1.0,1.0,0.75
a2732,d1552,0.975,1.0,1.0,1.0,0.75
a668,b625,0.975,1.0,1.0,1.0,0.75
a1213,b1043,0.975,1.0,1.0,1.0,0.75
b1135,c3208,0.975,1.0,1.0,1.0,0.75
a1172,b2211,0.975,1.0,1.0,1.0,0.75
a1601,b1390,0.975,1.0,1.0,1.0,0.75
a2205,b1945,0.975,1.0,1.0,1.0,0.75
a639,b600,0.975,1.0,1.0,1.0,0.75
b2131,c2258,0.975,1.0,1.0,1.0,0.75
b2004,c2289,0.975,1.0,1.0,1.0,0.75
a170,b175,0.975,1.0,1.0,1.0,0.75
a1520,b1321,0.975,1.0,1.0,1.0,0.75
a1675,b1458,0.975,1.0,1.0,1.0,0.75
a62,b62,0.975,1.0,1.0,1.0,0.75
a2465,b2249,0.975,1.0,1.0,1.0,0.75
b1651,c2422,0.975,1.0,1.0,1.0,0.75
a2748,b2511,0.975,1.0,1.0,1.0,0.75
a2568,b2342,0.975,1.0,1.0,1.0,0.75
a441,b420,0.975,1.0,1.0,1.0,0.75
a818,b760,0.975,1.0,1.0,1.0,0.75
b2646,c581,0.975,1.0,1.0,1.0,0.75
a765,b715,0.975,1.0,1.0,1.0,0.75
a2824,b2580,0.975,1.0,1.0,1.0,0.75
a1921,b1691,0.975,1.0,1.0,1.0,0.75
a1590,b1381,0.975,1.0,1.0,1.0,0.75
a1890,b1661,0.975,1.0,1.0,1.0,0.75
a1882,b1651,0.975,1.0,1.0,1.0,0.75
a1379,b1199,0.975,1.0,1.0,1.0,0.75
a494,b470,0.975,1.0,1.0,1.0,0.75
a1683,b1467,0.975,1.0,1.0,1.0,0.75
a1469,b1278,0.975,1.0,1.0,1.0,0.75
a762,b712,0.975,1.0,1.0,1.0,0.75
a94,d1818,0.975,1.0,1.0,1.0,0.75
a94,b94,0.975,1.0,1.0,1.0,0.75
a1552,b1351,0.975,1.0,1.0,1.0,0.75
a1109,b2156,0.975,1.0,1.0,1.0,0.75
b3017,c3425,0.975,1.0,1.0,1.0,0.75
a759,b709,0.975,1.0,1.0,1.0,0.75
a250,b247,0.975,1.0,1.0,1.0,0.75
a2291,b2021,0.975,1.0,1.0,1.0,0.75
b1162,c3188,0.975,1.0,1.0,1.0,0.75
b2753,c3337,0.975,1.0,1.0,1.0,0.75
a2738,b2502,0.975,1.0,1.0,1.0,0.75
b1310,c3033,0.975,1.0,1.0,1.0,0.75
a918,b855,0.975,1.0,1.0,1.0,0.75
a2454,b2238,0.975,1.0,1.0,1.0,0.75
a158,b156,0.975,1.0,1.0,1.0,0.75
a702,b654,0.975,1.0,1.0,1.0,0.75
a488,b464,0.975,1.0,1.0,1.0,0.75
a571,b536,0.975,1.0,1.0,1.0,0.75
a101,b101,0.975,1.0,1.0,1.0,0.75
a1722,b1504,0.975,1.0,1.0,1.0,0.75
b689,c1908,0.975,1.0,1.0,1.0,0.75
a2269,b2002,0.975,1.0,1.0,1.0,0.75
a1771,b1549,0.975,1.0,1.0,1.0,0.75
b1161,c3195,0.975,1.0,1.0,1.0,0.75
a1163,b2203,0.975,1.0,1.0,1.0,0.75
b2513,c597,0.975,1.0,1.0,1.0,0.75
a2893,b2641,0.975,1.0,1.0,1.0,0.75
b573,c1171,0.975,1.0,1.0,1.0,0.75
a2837,b2592,0.975,1.0,1.0,1.0,0.75
a167,b165,0.975,1.0,1.0,1.0,0.75
a1538,b1337,0.975,1.0,1.0,1.0,0.75
a974,b907,0.975,1.0,1.0,1.0,0.75
a1646,b1430,0.975,1.0,1.0,1.0,0.75
a2891,b2639,0.975,1.0,1.0,1.0,0.75
a1901,b1672,0.975,1.0,1.0,1.0,0.75
a2934,b2681,0.975,1.0,1.0,1.0,0.75
a815,b757,0.975,1.0,1.0,1.0,0.75
a1013,b942,0.975,1.0,1.0,1.0,0.75
b2680,c579,0.975,1.0,1.0,1.0,0.75
a2808,d1296,0.975,1.0,1.0,1.0,0.75
a2442,b2228,0.975,1.0,1.0,1.0,0.75
b2323,c2155,0.975,1.0,1.0,1.0,0.75
a2380,b2095,0.975,1.0,1.0,1.0,0.75
a1398,b1216,0.975,1.0,1.0,1.0,0.75
a508,b480,0.975,1.0,1.0,1.0,0.75
b191,c909,0.975,1.0,1.0,1.0,0.75
a2265,b1998,0.975,1.0,1.0,1.0,0.75
a1365,b1184,0.975,1.0,1.0,1.0,0.75
a2759,b2522,0.975,1.0,1.0,1.0,0.75
b1564,c2603,0.975,1.0,1.0,1.0,0.75
a1206,b1036,0.975,1.0,1.0,1.0,0.75
a460,b438,0.975,1.0,1.0,1.0,0.75
a410,b392,0.975,1.0,1.0,1.0,0.75
b2618,c4584,0.975,1.0,1.0,1.0,0.75
a61,b63,0.975,1.0,1.0,1.0,0.75
a526,b496,0.975,1.0,1.0,1.0,0.75
a1796,b1573,0.975,1.0,1.0,1.0,0.75
b2914,c3285,0.975,1.0,1.0,1.0,0.75
a1603,b1391,0.975,1.0,1.0,1.0,0.75
