request_id,id1,id2,classic_score,match,confidence,explanation
8c289b9b3f6add7e,a356,d1121,0.657,0,0.96,"Different titles (original vs sequel), years, and expanded cast indicate they are distinct movies despite overlapping director and some cast."
67b5876a8e0eaa51,b3006,c4569,0.657,0,0.96,"Different titles and years; only two cast members overlap, indicating distinct movies"
f621a12fbb745c82,a165,d349,0.657,0,0.96,Different titles and release years indicate they are separate films (original vs sequel) despite shared director and some cast.
c594a4ef9d40458f,c2876,d1961,0.656,0,0.95,Different titles and release years (II vs III) indicate distinct movies despite shared director and cast.
249f19a20cdb6a4d,a1767,c2878,0.655,0,0.95,Different titles and release years (Spider-Man 2 vs Spider-Man) indicate distinct movies despite shared director and some cast.
53336d5b24515abc,a233,d1860,0.655,0,0.12,"Titles differ significantly and no overlapping director or cast information; only year matches, giving low confidence of a match."
f9535831eec15c56,b3006,c4833,0.655,0,0.96,"Different titles and release years indicate distinct films, despite shared director and some cast members."
e958b0d68d074835,c2586,c2878,0.655,0,0.95,Different titles and release years (Spider-Man 2 vs Spider-Man) indicate distinct movies despite shared director and some cast.
2881e912a05e3a98,c2083,c3100,0.655,0,0.96,"Different titles and release years, plus differing cast members, indicate they are distinct movies despite sharing director and two actors."
2f186a1f90d6a824,a2562,c3100,0.655,0,0.96,"Different titles and release years, plus differing cast members, indicate they are distinct movies despite sharing director and two actors."
26305613fca2ba1b,c2091,c2878,0.655,0,0.95,"Different titles and release years (Spider-Man 3 vs Spider-Man), plus differing cast members indicate they are distinct movies despite shared director and some cast."
b6acdc6d282436bc,a1538,a2562,0.655,0,0.96,Different titles and release years (2 vs 3) indicate distinct movies despite shared director and some cast.
5f0c1ece5c0180f8,b230,d1860,0.655,0,0.1,"Titles differ significantly and other key attributes are missing, indicating they are likely different entities"
0584761b0691ef0a,a2582,c2878,0.655,0,0.96,Different titles and years (Spider-Man 3 vs Spider-Man) and differing cast members indicate they are distinct movies despite shared director and some cast.
da4036352d9f03ba,d1168,d1976,0.655,0,0.96,"Different titles (sequel vs original), years (2014 vs 2012), and cast lists indicate distinct movies"
b402fd54288b5119,c1396,c1830,0.655,0,0.92,"Different titles (original vs sequel), years, and cast members indicate they are distinct films despite shared director and some actors."
ee90d3f983707e13,a1538,c2083,0.655,0,0.96,Different titles and release years (2 vs 3) indicate distinct movies despite shared director and some cast.
1647b0b40f7e2155,c939,d1860,0.655,0,0.12,"Titles differ significantly and no overlapping director or cast information; only year matches, giving low confidence of a match."
e4a94ccf60677256,a898,a900,0.653,0,0.95,"Titles, directors, and cast differ despite same year, indicating distinct entities"
c483ab541f3ab9de,a2872,d1326,0.653,0,0.95,"Titles, directors, and cast differ despite same year, indicating distinct entities"
7bfe9582f49a8ddc,a1323,b1147,0.653,0,0.96,"Different titles and release years indicate distinct films, even though they share director and some cast members."
a724780eb3e7f0cb,a1323,b589,0.653,0,0.96,"Different titles and release years indicate distinct films, even though they share director and some cast members."
71cd57f74792b7d1,b837,b839,0.653,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
191de912f1777aae,a898,b839,0.653,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities."
bede7f75355ba2e4,c4382,c4451,0.653,0,0.07,"Titles, directors, and cast differ; only the year matches, indicating they are different entities"
99804f373db40b0b,a900,b837,0.653,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities."
237af971e16ea83e,a900,d2615,0.653,0,0.95,"Titles, directors, and cast differ despite same year, indicating distinct entities."
673ca91cb51ef822,b2020,d3501,0.653,0,0.96,"Titles, year, director and cast differ completely, indicating distinct entities."
249102351177840d,b839,d2615,0.653,0,0.96,"Titles, directors, and cast differ significantly; only the year matches, indicating they are different entities."
c0ed731ee48bb980,b1545,d1976,0.653,0,0.96,"Different titles (sequel vs original), years, and cast indicate distinct movies despite same director and two shared actors."
b4054a6935ca7ca0,b136,d3274,0.652,0,0.02,"Titles, director, year, and cast differ; no overlapping evidence suggests they are the same entity"
8719940072a2eb47,b2477,d2430,0.652,0,0.95,Different titles and release years (2010 vs 2013) indicate distinct movies despite some overlapping cast and director.
40fbbf5ebaf9ae83,c5618,c5660,0.652,0,0.95,"different title, director, and cast despite same year"
0c4995b6641c3b54,c214,d924,0.652,0,0.05,"Different title, director, and cast; only year matches"
62d0aea62bf42e11,d924,d970,0.652,0,0.96,"Titles, directors, and cast are completely different despite sharing the same year, indicating they are distinct entities."
fcbb4abb37afdaa0,a233,b237,0.651,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
166b0cfed84dc13e,a830,b773,0.651,1,0.85,Same title and director with overlapping main cast; missing year and extra cast lower confidence slightly.
3e6183537df65ebc,b1981,c2113,0.651,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
0cdfba3a82c963e2,b237,c939,0.651,0,0.96,"Different titles, directors, and cast despite same year indicate they are distinct entities"
bae0ef700443de34,c3959,c4351,0.651,0,0.92,"Different titles (V vs original), years, and largely different casts; only one actor overlaps, indicating distinct films."
e7b93232e1400b4c,c497,d473,0.651,1,0.85,Title and director match (name order variation) and two main cast members align; year differs and some cast variations lower confidence.
fdbfcee364630233,b230,b237,0.651,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct films"
4b8f75563bdc8e8e,a2562,c3429,0.65,0,0.96,Different titles and release years (2007 vs 1998) and differing cast members indicate they are separate movies despite sharing director and two lead actors.
9725c1155843b4a6,c3100,c3429,0.65,0,0.96,"Titles, release years, and supporting cast differ (Rush Hour vs Rush Hour 2, 1998 vs 2001, John Lone vs Ken Leung), indicating they are separate films despite same director and leads."
b1cb8173727bcfdf,c2083,c3429,0.65,0,0.96,Different titles and release years (2007 vs 1998) and differing cast members indicate they are separate movies despite sharing director and two lead actors.
4143331b2a3414c5,b636,c3257,0.65,0,0.92,Same title and director but different release years and completely different casts indicate they are distinct film versions (original vs remake).
ebb6a694ea257431,c2333,d104,0.65,1,0.92,"Title, director (name order), main cast match despite year discrepancy; likely same film."
999d88d23661faa1,a955,b889,0.65,0,0.22,"Title and director match, but differing release years and completely different casts make it unlikely they are the same entity."
5e911afa41f7eabb,c1944,c3257,0.65,0,0.95,"Same title and director but different release years and cast indicate the original 2000 film and its 2008 remake, not the same entity."
8a33858659df7d82,a222,b217,0.65,0,0.22,"Title and director match, but differing years and completely different cast indicate they are likely different entities."
830f60ba4a9cf9c3,a1128,b2173,0.65,0,0.92,Title and director match but differing years and completely different casts suggest they are not the same entity
dc3268e595839e2c,b19,d1168,0.65,0,0.96,"Different titles (original vs sequel), years (2012 vs 2014), and expanded cast indicate they are distinct movies."
7da2554beccb1273,a1538,c3429,0.65,0,0.96,"Titles, release years, and supporting cast differ (Rush Hour vs Rush Hour 2, 1998 vs 2001, John Lone vs Ken Leung), indicating distinct movies despite same director and leads."
1ce247db96f57016,a2730,d2800,0.65,0,0.96,"Titles, release years, and cast differ; they are distinct films despite shared director and some actors."
fdc99871015e7ac7,a2757,a347,0.65,0,0.96,"Different titles (sequel vs original), years, and cast members indicate they are distinct movies despite shared director and some actors."
6c6baf6bfce3d587,a2401,b2112,0.65,0,0.85,Same director and title but different release years and completely different casts indicate they are distinct entities.
cec2f8d3c31747b5,c626,d2800,0.65,0,0.96,"Titles, release years, and cast differ; they are distinct films despite shared director and some actors."
0c5668b7bbceb434,a681,c3257,0.65,0,0.95,"Same title and director but different release years and cast indicate the original 2000 film and its 2008 remake, not the same entity."
