ID,Title,Director,Cast,Genre
c4237,frogtown ii,donald g. jackson,"robert z'dar, denice duff, kelsey","sci-fi, action"
c4238,lethal ninja,yossi wein,"ross kettle, norman coombes, david webb","action, drama"
c4239,revenge of the cheetah,thomas yip,"sharla cheung, carrie ng, donnie yen",action
c4240,nemesis,albert pyun,"olivier gruner, tim thomerson, cary-hiroyuki tagawa","action, sci-fi, thriller"
c4241,out for blood,richard w. munchkin,"don 'the dragon' wilson, shari shattuck, michael delano",action
c4242,parampara,yash chopra,"sunil dutt, vinod khanna, aamir khan","action, drama, romance"
c4243,rescue me,arthur allan seidelman,"michael dudikoff, stephen dorff, ami dolenz","action, comedy"
c4244,shadow force,ken lamkin,"dirk benedict, lise cutter, lance legault","action, crime, drama"
c4245,the swordsman,michael kennedy,"lorenzo lamas, claire stansfield, michael champion",action
c4246,to the death,darrell roodt,"john barrett, michel qissi, robert whitehead",action
c4247,moon warriors,sammo kam-bo hung,"andy lau, kenny bee, anita mui","action, adventure, romance"
c4248,naked killer,clarence yiu-leung fok,"chingmy yau, simon yam, carrie ng","action, crime, romance"
c4249,pushed to the limit,michael mileham,"mimi lesseos, eidan hanzei, verrel reed","action, drama"
c4250,deewana,raj kanwar,"rishi kapoor, divya bharti, shah rukh khan","action, comedy, crime"
c4252,prison planet,armand gazarian,"james phillips, michael m. foley, deborah thompson duda","sci-fi, action"
c4253,dragon ball z: super android 13,daisuke nishio,"sean schemmel, stephanie nadolny, christopher sabat","animation, action, sci-fi"
c4254,drohi,gurdip singh,"nagarjuna akkineni, urmila matondkar, danny denzongpa","action, thriller, crime"
c4255,eye of the widow,andrew v. mclaglen,"mike marshall, benjamin feitelson, richard young","action, adventure, crime"
c4256,they call me macho woman!,patrick g. donahue,"debra sweaney, brian oldfield, sean p. donahue","action, comedy"
c4257,checkered flag,john glen,"billy campbell, rob estes, amanda wyss","action, drama"
c4258,cop target,umberto lenzi,"robert ginty, barbara bingham, charles napier","action, crime, thriller"
c4259,cover-up,manny coto,"dolph lundgren, louis gossett jr., lisa berkley","action, thriller"
c4260,deathstalker iv: match of titans,howard r. cohen,"rick hill, maria ford, brett baxter clark","action, adventure, fantasy"
c4261,dream machine,lyman dayton,"bill glasmann, randall england, tracy fraim","action, comedy, crime"
c4262,dune warriors,cirio h. santiago,"david carradine, rick hill, luke askew","action, adventure, sci-fi"
c4263,armour of god 2: operation condor,jackie chan,"jackie chan, carol 'do do' cheng, eva cobo","action, adventure, comedy"
c4264,firehead,peter yuval,"christopher plummer, chris lemmon, brett porter","action, sci-fi, thriller"
c4265,flight of the intruder,john milius,"danny glover, willem dafoe, brad johnson","action, romance, war"
c4266,killer tomatoes strike back!,john de bello,"debi fares, rick rockwell, john witherspoon","action, comedy, horror"
c4267,the last match,fabrizio de angelis,"oliver tobias, ernest borgnine, charles napier",action
c4268,holy virgin vs. the evil dead,chin-ku lu,nan,"action, comedy, horror"
c4269,payback,russell solberg,"michael ironside, don swayze, teresa blake","action, crime, drama"
c4270,steel and lace,ernest d. farino,"clare wren, bruce davison, stacy haiduk","action, horror, sci-fi"
c4271,once a thief,john woo,"leslie cheung, yun-fat chow, cherie chung","action, comedy, crime"
c4272,akayla,ramesh sippy,"amitabh bachchan, jackie shroff, amrita singh","action, drama, thriller"
c4273,american kickboxer,frans nel,"john barrett, keith vitali, terry norton","action, sport"
c4274,american shaolin,lucas lowe,"trent bushey, kim chan, reese madigan",action
c4275,backdraft,ron howard,"kurt russell, william baldwin, robert de niro","action, crime, drama"
c4276,beastmaster 2: through the portal of time,sylvio tabet,"marc singer, kari wuhrer, sarah douglas","fantasy, action, adventure"
c4277,billy bathgate,robert benton,"dustin hoffman, nicole kidman, loren dean","action, crime, drama"
c4278,until the end of the world,wim wenders,"william hurt, solveig dommartin, pietro falcone","action, drama, sci-fi"
c4279,hei mao,stephen shin,"jade leung, simon yam, thomas lam","action, crime, drama"
c4280,blonde fist,frank clarke,"margi clarke, carroll baker, ken hutchison","action, drama, sport"
c4281,bloodmatch,albert pyun,"thom mathews, hope marie carlton, marianne taylor",action
c4282,blue tornado,antonio bido,"dirk benedict, ted mcginley, patsy kensit","action, sci-fi, thriller"
c4283,born to ride,graham baker,"john stamos, john stockwell, teri polo",action
c4284,breathing fire,lou kennedy,"jonathan ke quan, eddie saavedra, ed neil",action
c4285,caged women,leandro lucchetti,"pilar orive, isabel libossart, elena wiedermann","action, adventure, drama"
c4286,cai shu zhi heng sao qian jun,siu-tung ching,"jacky cheung, siu-tung ching, paul chun","action, adventure, comedy"
c4287,capital punishment,david huey,"gary daniels, david carradine, tadashi yamashita",action
c4288,chains of gold,rod holcomb,"john travolta, marilu henner, joey lawrence","action, crime, drama"
c4289,company business,nicholas meyer,"gene hackman, mikhail baryshnikov, kurtwood smith","action, comedy, crime"
c4290,delta force 3: the killing game,sam firstenberg,"nick cassavetes, eric douglas, mike norris","action, adventure"
c4291,diplomatic immunity,peter maris,"bruce boxleitner, billy drago, tom bresnahan","action, drama"
c4292,do or die,andy sidaris,"pat morita, erik estrada, dona speir","action, adventure, comedy"
c4293,double impact,sheldon lettich,"jean-claude van damme, geoffrey lewis, alonna shaw","action, comedy, crime"
c4294,f/x2,richard franklin,"bryan brown, brian dennehy, rachel ticotin","action, thriller"
c4295,frame up,paul leder,"wings hauser, bobby di cicco, heather fairfield","action, drama, thriller"
c4296,future kick,damian klaus,"don 'the dragon' wilson, meg foster, chris penn","action, sci-fi"
c4297,godzilla vs. king ghidorah,kazuki ohmori,"kosuke toyohara, anna nakagawa, megumi odaka","action, adventure, drama"
c4298,guyver,screaming mad george,"greg joung paik, jimmie walker, peter spellos","sci-fi, action, comedy"
c4299,hangfire,peter maris,"brad davis, kim delaney, ken foree","action, thriller"
c4300,the hard way,john badham,"michael j. fox, james woods, stephen lang","action, comedy, crime"
c4301,harley davidson and the marlboro man,simon wincer,"mickey rourke, don johnson, chelsea field","action, crime, drama"
c4302,highlander ii: the quickening,russell mulcahy,"christopher lambert, sean connery, virginia madsen","action, adventure, fantasy"
c4303,the hitman,aaron norris,"chuck norris, michael parks, al waxman","action, crime, thriller"
c4304,hong fu qi tian,clifton ko,"sammo kam-bo hung, nina li chi, hoi mang","action, comedy, fantasy"
c4305,hot shots!,jim abrahams,"charlie sheen, cary elwes, valeria golino","action, comedy"
c4306,caged fear,robert houston,"stanley desantis, karen hensel, kim danzer","action, thriller"
c4308,hudson hawk,michael lehmann,"bruce willis, danny aiello, andie macdowell","action, adventure, comedy"
c4309,hum,mukul anand,"amitabh bachchan, rajinikanth, govinda","action, crime, drama"
c4310,the human shield,ted post,"michael dudikoff, tommy hinkley, hanna azoulay hasfari","action, drama, war"
c4312,if looks could kill,william dear,"richard grieco, linda hunt, roger rees","action, comedy"
c4313,k2,franc roddam,"michael biehn, matt craven, annie grindlay","action, adventure, drama"
c4314,karate cop,alan roberts,"ronald l. marchini, carrie chambers, michael e. bristow","action, sci-fi"
c4315,kickboxer 2: the road back,albert pyun,"sasha mitchell, peter boyle, dennis chan","action, sport, thriller"
c4316,the killing zone,addison randall,"deron mcbee, armando silvestre, james dalesandro",action
c4317,the last boy scout,tony scott,"bruce willis, damon wayans, chelsea field","action, comedy, crime"
c4318,legal tender,jag mundhra,"robert davi, tanya roberts, morton downey jr.","action, thriller"
c4319,leng mian ju ji shou,woo-ping yuen,"kwok leung cheung, michael wong, sharla cheung",action
c4320,riki-oh: the story of ricky,ngai choi lam,"siu-wong fan, mei sheng fan, ka-kui ho","action, comedy, horror"
c4321,mcbain,james glickenhaus,"christopher walken, maria conchita alonso, michael joseph desare","action, drama, war"
c4322,new jack city,mario van peebles,"wesley snipes, ice-t, allen payne","action, crime, drama"
c4323,night of the warrior,rafal zielinski,"robin antin, michael ballew, andre rosey brown","action, sport"
c4325,robotrix,jamie luk,"amy yip, chikako aoyama, david wu","action, comedy, crime"
c4326,one good cop,heywood gould,"michael keaton, rene russo, anthony lapaglia","action, crime, drama"
c4327,out for justice,john flynn,"steven seagal, william forsythe, jerry orbach","action, crime, drama"
c4328,the perfect weapon,mark disalle,"jeff speakman, john dye, mako","action, drama"
c4329,point break,kathryn bigelow,"patrick swayze, keanu reeves, gary busey","action, crime, thriller"
c4330,ricochet,russell mulcahy,"denzel washington, john lithgow, ice-t","action, crime, drama"
c4331,ring of fire,richard w. munchkin,"don 'the dragon' wilson, maria ford, vince murdocco","action, drama, sport"
c4332,the rocketeer,joe johnston,"billy campbell, jennifer connelly, alan arkin","action, adventure, family"
c4333,run,geoff burrowes,"patrick dempsey, kelly preston, ken pogue","action, drama, thriller"
c4334,rush,lili fini zanuck,"jason patric, jennifer jason leigh, sam elliott","action, crime, drama"
c4335,saudagar,subhash ghai,"dilip kumar, raaj kumar, vivek mushran","action, drama, romance"
c4336,scanners ii: the new order,christian duguay,"david hewlett, deborah raffin, yvan ponton","action, horror, sci-fi"
c4337,showdown in little tokyo,mark l. lester,"dolph lundgren, brandon lee, cary-hiroyuki tagawa","action, comedy, crime"
c4338,sien lui yau wan iii: do do do,siu-tung ching,"jacky cheung, yiu-sing cheung, choi-chow hoh","action, comedy, fantasy"
c4339,star trek vi: the undiscovered country,nicholas meyer,"william shatner, leonard nimoy, deforest kelley","action, adventure, sci-fi"
c4340,stone cold,craig r. baxley,"brian bosworth, lance henriksen, william forsythe","action, crime, drama"
c4341,suburban commando,burt kennedy,"hulk hogan, christopher lloyd, shelley duvall","action, comedy, sci-fi"
c4342,prison on fire ii,ringo lam,"yun-fat chow, sung young chen, roy cheung",action
c4343,fight back to school,gordon chan,"stephen chow, man tat ng, sharla cheung","action, comedy, crime"
c4344,teenage mutant ninja turtles ii: the secret of the ooze,michael pressman,"paige turco, david warner, michelan sisti","action, adventure, comedy"
c4345,terminator 2: judgment day,james cameron,"arnold schwarzenegger, linda hamilton, edward furlong","action, sci-fi"
c4346,a time to die,charles t. kanganis,"traci lords, jeff conaway, richard roundtree","action, crime, drama"
c4347,toy soldiers,daniel petrie jr.,"sean astin, wil wheaton, keith coogan","action, drama, thriller"
c4348,trancers ii,charles band,"tim thomerson, helen hunt, megan ward","action, sci-fi"
c4349,v.i. warshawski,jeff kanew,"kathleen turner, jay o. sanders, charles durning","action, comedy, crime"
c4350,wedlock,lewis teague,"rutger hauer, mimi rogers, joan chen","action, crime, drama"
c4351,once upon a time in china,hark tsui,"jet li, biao yuen, rosamund kwan","action, adventure, biography"
c4352,lee rock,lawrence ah mon,"andy lau, sharla cheung, man tat ng","action, crime, drama"
c4353,fist of fury 1991,chung-sing choh,"stephen chow, kenny bee, corey yuen","action, comedy"
c4354,year of the gun,john frankenheimer,"andrew mccarthy, sharon stone, valeria golino","action, romance, thriller"
c4355,saviour of the soul,david lai,"andy lau, anita mui, aaron kwok","action, drama, fantasy"
c4356,neon city,monte markham,"michael ironside, vanity, lyle alzado","action, adventure, sci-fi"
c4357,the taking of beverly hills,sidney j. furie,"ken wahl, matt frewer, harley jane kozak","action, thriller"
c4358,tiger claws,kelly makin,"cynthia rothrock, nick dibley, fern figueiredo",action
c4359,timebomb,avi nesher,"michael biehn, patsy kensit, tracy scoggins","action, drama, sci-fi"
c4361,ultimate desires,lloyd a. simandl,"tracy scoggins, marc singer, brion james","action, adventure, thriller"
c4362,dragon ball: the magic begins,chun-liang chen,"chi-chiang chen, jeannie tse, tung-chuen cheng","action, fantasy, sci-fi"
c4363,samurai cop,amir shervan,"mathew karedas, mark frazer, robert z'dar","action, crime, thriller"
c4364,dragon ball z: lord slug,mitsuo hashimoto,"sean schemmel, stephanie nadolny, christopher sabat","animation, action, fantasy"
c4365,college kickboxers,eric sherman,"ken mcleod, tak-wing tang, matthew ray cohen",action
c4366,project eliminator,h. kaye dyal,"david carradine, frank zagarino, hilary english","action, thriller"
c4367,saathi,mahesh bhatt,"aditya pancholi, mohsin khan, varsha usgaonkar","action, romance"
c4368,the lost platoon,david a. prior,"william knight, david parry, stephen quadros","horror, war, action"
c4370,gang leader,vijaya baapineedu,"chiranjeevi, satyanarayana kaikala, sarath kumar","action, comedy, family"
c4371,phool aur kaante,sandesh kohli,"ajay devgn, madhoo, arif khan","thriller, action, crime"
c4372,dancer,kishore vyas,"akshay kumar, kirti singh, mohnish bahl",action
c4373,dragon ball z: cooler's revenge,mitsuo hashimoto,"sean schemmel, andrew chandler, christopher sabat","animation, action, sci-fi"
c4374,alienator,fred olen ray,"jan-michael vincent, john phillip law, ross hagen","action, sci-fi"
c4375,the assassin,jon hess,"steve railsback, elpidia carrillo, nicholas guest",action
c4376,catchfire,dennis hopper,"dennis hopper, jodie foster, dean stockwell","action, comedy, crime"
c4377,the bounty hunter,robert ginty,"robert ginty, bo hopkins, loeta waterdown","action, crime"
c4378,caged fury,bill milling,"kascha, gregory scott cummins, elizabeth hicks",action
c4379,crossing the line,gary graver,"rick hearst, jon stafford, paul l. smith","action, drama"
c4380,the unmatchable match,parkman wong,"stephen chow, wai-man chan, vivian chow","action, crime"
c4381,legion of iron,yakov bentsvi,"camille carrigan, reggie de morton, stefanos miltsakakis",action
c4382,the revenger,cedric sundstrom,"oliver reed, frank zagarino, jeff celentano","action, adventure, drama"
c4383,cyber-c.h.i.c.,ed hansen,"kathy shower, jennifer daly, burt ward","action, comedy, sci-fi"
c4384,sword of the bushido,adrian carr,"richard norton, rochelle ashana, toshishiro obata",action
c4385,saga of the phoenix,ngai choi lam,"biao yuen, gloria yip, loletta lee","action, adventure, fantasy"
c4386,aaj ka arjun,k.c. bokadia,nan,"action, crime, drama"
c4387,the adventures of ford fairlane,renny harlin,"andrew dice clay, lauren holly, wayne newton","action, adventure, comedy"
c4388,aftershock,frank harris,"james lew, michael standing, elizabeth kaitan","action, sci-fi"
c4389,agneepath,mukul anand,"amitabh bachchan, mithun chakraborty, madhavi","action, crime, drama"
c4390,air america,roger spottiswoode,"mel gibson, robert downey jr., nancy travis","action, comedy"
c4391,the ambulance,larry cohen,"eric roberts, james earl jones, megan gallagher","action, comedy, horror"
c4392,angel town,eric karson,"olivier gruner, peter kwong, theresa saldana","action, drama"
c4393,another 48 hrs.,walter hill,"eddie murphy, nick nolte, brion james","action, comedy, crime"
c4394,baaghi: a rebel for love,deepak s. shivdasani,"salman khan, nagma, shakti kapoor","action, romance"
c4395,baap numbri beta dus numbri,aziz sejawal,"asrani, gulshan grover, jamuna","action, comedy, crime"
c4396,back to the future part iii,robert zemeckis,"michael j. fox, christopher lloyd, mary steenburgen","action, adventure, comedy"
c4397,la batalla de los tres reyes,souheil ben-barka,"massimo ghini, claudia cardinale, ugo tognazzi","action, drama, history"
c4398,big bad john,burt kennedy,"jimmy dean, jack elam, ned beatty","action, drama"
c4399,bird on a wire,john badham,"mel gibson, goldie hawn, david carradine","action, comedy, romance"
c4400,blood games,tanya rosenberg,"gregory scott cummins, laura albert, shelley abblett","action, thriller"
c4401,bloodfist ii,andy blumenthal,"don 'the dragon' wilson, rina reyes, joe mari avellana","action, sport"
c4402,china o'brien,robert clouse,"cynthia rothrock, richard norton, keith cooke",action
c4403,circuitry man,steven lovy,"jim metzler, dana wheeler-nicholson, lu leonard","action, sci-fi"
c4404,a cry in the wild,mark griffiths,"jared rushton, ned beatty, pamela sue martin","action, adventure, thriller"
c4405,the dark side of the moon,d.j. webster,"robert sampson, will bledsoe, joe turkel","action, horror, sci-fi"
c4406,darkman,sam raimi,"liam neeson, frances mcdormand, colin friels","action, crime, fantasy"
c4407,days of thunder,tony scott,"tom cruise, nicole kidman, robert duvall","action, drama, sport"
c4408,death warrant,deran sarafian,"jean-claude van damme, robert guillaume, cynthia gibb","action, crime, mystery"
c4409,delta force 2: the colombian connection,aaron norris,"chuck norris, john p. ryan, billy drago","action, adventure, crime"
c4410,dick tracy,warren beatty,"warren beatty, madonna, al pacino","action, comedy, crime"
c4411,die hard 2,renny harlin,"bruce willis, william atherton, bonnie bedelia","action, thriller"
c4412,bullet in the head,john woo,"tony chiu wai leung, jacky cheung, waise lee","action, crime, drama"
c4413,downtown,richard benjamin,"anthony edwards, forest whitaker, penelope ann miller","action, comedy, crime"
c4414,enemy,george rowe,"peter fonda, tia carrere, mako","action, adventure, drama"
c4415,fatal sky,frank shields,"michael nouri, darlanne fluegel, maxwell caulfield","action, sci-fi"
c4416,the final alliance,mario dileo,"david hasselhoff, bo hopkins, john saxon","action, drama, western"
c4417,fire birds,david green,"nicolas cage, tommy lee jones, sean young","action, adventure"
c4418,flashback,franco amurri,"dennis hopper, kiefer sutherland, carol kane","action, adventure, comedy"
c4419,future zone,david a. prior,"david carradine, ted prior, patrick culliton","action, crime, sci-fi"
c4420,curry and pepper,blackie shou liang ko,"stephen chow, jacky cheung, ann bridgewater","crime, action, romance"
c4421,ghayal,rajkumar santoshi,"sunny deol, meenakshi sheshadri, amrish puri","comedy, action, crime"
c4422,guns,andy sidaris,"erik estrada, dona speir, roberta vasquez","action, thriller"
c4423,hard to kill,bruce malmuth,"steven seagal, kelly lebrock, william sadler","action, drama, crime"
c4424,hardware,richard stanley,"dylan mcdermott, stacey travis, john lynch","action, sci-fi, thriller"
c4425,heaven and earth,haruki kadokawa,"takaaki enoki, masahiko tsugawa, atsuko asano","action, adventure, drama"
c4426,lethal lady,corey yuen,"sammo kam-bo hung, joyce godenzi, tony ka fai leung","action, crime"
c4427,the hunt for red october,john mctiernan,"sean connery, alec baldwin, scott glenn","action, adventure, thriller"
c4428,island of fire,yen-ping chu,"jackie chan, andy lau, sammo kam-bo hung","action, crime, drama"
c4429,dark angel,craig r. baxley,"dolph lundgren, brian benben, betsy brantley","action, crime, horror"
c4430,internal affairs,mike figgis,"richard gere, andy garcia, nancy travis","action, crime, drama"
c4431,kindergarten cop,ivan reitman,"arnold schwarzenegger, penelope ann miller, pamela reed","action, comedy, crime"
c4432,the last of the finest,john mackenzie,"brian dennehy, joe pantoliano, jeff fahey","action, crime, drama"
c4433,lionheart,sheldon lettich,"jean-claude van damme, harrison page, deborah rennard","action, drama, sport"
c4434,loose cannons,bob clark,"gene hackman, dan aykroyd, dom deluise","action, comedy, crime"
c4435,maha-sangram,mukul anand,"vinod khanna, govinda, madhuri dixit","action, crime, drama"
c4436,maniac cop 2,william lustig,"robert davi, claudia christian, michael lerner","crime, horror, action"
c4437,marked for death,dwight h. little,"steven seagal, joanna pacula, basil wallace","action, adventure, crime"
c4438,memphis belle,michael caton-jones,"matthew modine, eric stoltz, tate donovan","action, drama, war"
c4439,men at work,emilio estevez,"charlie sheen, emilio estevez, leslie hope","action, comedy, crime"
c4440,midnight ride,bob bralver,"michael dudikoff, mark hamill, savina gersak","action, horror, thriller"
c4441,narrow margin,peter hyams,"gene hackman, anne archer, james sikking","action, crime, thriller"
c4442,navy seals,lewis teague,"charlie sheen, michael biehn, joanne whalley","action, adventure, thriller"
c4443,la femme nikita,luc besson,"anne parillaud, marc duret, patrick fontana","action, thriller"
c4444,omega cop,paul kyriazi,"ronald l. marchini, adam west, meg thayer","action, sci-fi"
c4445,peacemaker,kevin tenney,"robert forster, lance edwards, hilary shepard","action, sci-fi"
c4447,police public,esmayeel shroff,"vijay aidasani, jayshree arora, ila arun","action, crime, drama"
c4448,predator 2,stephen hopkins,"danny glover, gary busey, kevin peter hall","action, horror, sci-fi"
c4449,tai yang zhi zi,wellson chin,"conan lee, sheila chan, cynthia rothrock","action, adventure, comedy"
c4450,the return of superfly,sig shore,"nathan purdee, margaret avery, leonard l. thomas","action, crime, drama"
c4451,revenge,tony scott,"kevin costner, anthony quinn, madeleine stowe","action, crime, drama"
c4452,my new partner ii,claude zidi,"philippe noiret, thierry lhermitte, guy marchand","action, comedy, crime"
c4453,robocop 2,irvin kershner,"peter weller, belinda bauer, john glover","action, sci-fi"
c4454,the rookie,clint eastwood,"clint eastwood, charlie sheen, raul julia","action, comedy, crime"
c4455,shou hu fei long,chia yung liu,"irene britto, mark houghton, sammo kam-bo hung","action, comedy"
c4456,sien nui yau wan ii yan gaan do,siu-tung ching,"leslie cheung, joey wang, michelle reis","action, comedy, fantasy"
c4457,ski patrol,rich correll,"roger rose, t.k. carter, yvette nipar","action, comedy"
c4458,state of grace,phil joanou,"sean penn, ed harris, gary oldman","action, crime, drama"
c4459,street asylum,gregory dark,"wings hauser, alex cord, g. gordon liddy","action, sci-fi, thriller"
c4460,street hunter,john a. gallagher,"steve james, reb brown, john leguizamo","action, drama"
c4462,streets,katt shea,"christina applegate, david mendenhall, eb lottimer","action, drama, thriller"
c4463,teenage mutant ninja turtles,steve barron,"judith hoag, elias koteas, josh pais","action, adventure, comedy"
c4464,thieves of fortune,michael maccarthy,"michael nouri, lee van cleef, shawn weatherly",action
c4465,a moment of romance,benny chan,"andy lau, chien-lien wu, kingman cho","action, drama, romance"
c4466,total recall,paul verhoeven,"arnold schwarzenegger, sharon stone, michael ironside","action, sci-fi"
c4467,twisted justice,david heavener,"david heavener, erik estrada, shannon tweed","action, crime, drama"
c4469,why me?,gene quintano,"christopher lambert, kim greist, christopher lloyd","action, adventure, comedy"
c4470,when fortune smiles,anthony chan,"stephen chow, sandra kwan yue ng, anthony chan","action, comedy"
c4471,tiger cage 2,woo-ping yuen,"donnie yen, rosamund kwan, david wu","action, crime"
c4472,the swordsman,siu-tung ching,"samuel hui, cecilia yip, jacky cheung","action, history, romance"
c4473,dragon in jail,kent cheng,"andy lau, kenny ho, gigi lai","action, crime"
c4474,zhi fen shuang xiong,sammo kam-bo hung,"philip chan, billy sau yat ching, kam kong chow","comedy, action, thriller"
c4475,a killer's romance,phillip ko,"simon yam, joey wang, yasuhiro shikamura","action, thriller"
c4476,american ninja 4: the annihilation,cedric sundstrom,"michael dudikoff, david bradley, james booth","action, drama"
c4477,coldfire,wings hauser,"wings hauser, michael easton, kamar de los reyes","action, thriller"
c4478,hired to kill,nico mastorakis,"brian thompson, oliver reed, george kennedy","action, thriller"
c4479,in gold we trust,pakdeevijit chalong,"jan-michael vincent, sam j. jones, sherrie rose","action, adventure, drama"
c4480,kid,john mark robinson,"c. thomas howell, sarah trigger, brian austin green","action, thriller"
c4481,the king of the kickboxers,lucas lowe,"loren avedon, richard jaeckel, don stroud","action, crime, sport"
c4482,prayer of the rollerboys,rick king,"corey haim, patricia arquette, christopher collet","action, drama, sci-fi"
c4483,quigley down under,simon wincer,"tom selleck, laura san giacomo, alan rickman","action, adventure, drama"
c4484,hard to die,jim wynorski,"gail harris, karen mayo-chandler, deborah dutch","action, comedy, horror"
c4485,sheng gang qi bing 4: di xia tong dao,michael mak,"ken boyle, chi-leung chan, pui-yin chan","action, crime"
c4486,captain america,albert pyun,"matt salinger, ronny cox, ned beatty","action, sci-fi, thriller"
c4487,the judas project,james h. barden,"john o'banion, ramy zada, richard herd","action, drama, fantasy"
c4488,a gnome named gnorm,stan winston,"anthony michael hall, jerry orbach, claudia christian","adventure, family, fantasy"
c4489,triad story,wai shum,"stephen chow, chun hsiung ko, man tat ng","action, crime, drama"
c4490,dragon ball z: tree of might,daisuke nishio,"sean schemmel, stephanie nadolny, christopher sabat","animation, action, adventure"
c4491,dragon ball z: the world's strongest,daisuke nishio,"masako nozawa, toshio furukawa, hiromi tsuru","animation, action, adventure"
c4492,contra conspiracy,thomas dewier,"michael williams, tom maher, vickie stephenson",action
c4493,zahreelay,jyotin goel,nan,action
c4494,jagadeka veerudu athiloka sundari,k. raghavendra rao,"chiranjeevi, sridevi, tanikella bharani","action, comedy, family"
c4495,black cobra 3: the manila connection,edoardo margheriti,nan,action
c4496,bandh darwaza,shyam ramsay,"hashmat khan, manjeet kullar, kunika","action, drama, horror"
c4497,samrajyam,jomon,"mammootty, captain raju, madhu","action, thriller"
c4498,anak ni baby ama,deo fajardo jr.,"robin padilla, amy perez, ilonah jean","action, drama"
c4499,doodh ka karz,ashok gaekwad,"jackie shroff, neelam, prem chopra","action, crime, romance"
c4500,bad boy,eddie rodriguez,"robin padilla, cristina gonzales, mark gil","action, drama"
c4501,gui yao gui,ricky lau,"sammo kam-bo hung, ching-ying lam, hoi mang","action, comedy, horror"
c4502,wizards of the lost kingdom ii,charles b. griffith,"mel welles, robert jayne, david carradine","action, fantasy, adventure"
c4503,sha shou hu die meng,patrick tam,"kenny bee, joey wang, tony chiu wai leung","action, crime, drama"
c4504,just heroes,john woo,"david chiang, danny lee, kuan tai chen","action, crime, drama"
c4505,zombie vs. ninja,godfrey ho,"pierre kirby, edowan bersmea, dewey bosworth","action, adventure, drama"
c4506,fist fighter,frank zuniga,"jorge rivero, edward albert, brenda bakke","action, drama, sport"
c4507,after death,claudio fragasso,"jeff stryker, candice daly, massimo vanni","action, horror"
c4508,the blood of heroes,david webb peoples,"rutger hauer, joan chen, delroy lindo","action, sci-fi, sport"
c4509,cannibal women in the avocado jungle of death,j.f. lawton,"shannon tweed, bill maher, karen m. waldron","action, comedy, horror"
c4510,casablanca express,sergio martino,"jason connery, francesco quinn, jinny steffan","action, war"
c4512,crime zone,luis llosa,"david carradine, peter nelson, sherilyn fenn","action, adventure, fantasy"
c4513,getting even,leandro lucchetti,"richard roundtree, michael aronin, harrison muller jr.","action, adventure"
c4514,hit list,william lustig,"jan-michael vincent, leo rossi, lance henriksen","thriller, action"
c4515,lady terminator,h. tjut djalil,"barbara anne constable, christopher j. hart, claudia angelique rademaker","action, horror"
c4516,dragon fight,hin sing 'billy' tang,"jet li, dick wei, nina li chi",action
c4517,action u.s.a.,john stewart,"gregory scott cummins, william hubbard knight, barri murphy",action
c4518,american angels: baptism of blood,beverly sebastian,"jan sebastian, tray loren, mimi lesseos","action, adventure, drama"
c4519,american eagle,robert j. smawley,"asher brauner, robert f. lyons, vernon wells",action
c4520,american ninja 3: blood hunt,cedric sundstrom,"david bradley, steve james, marjoe gortner","action, drama"
c4521,wild search,ringo lam,"yun-fat chow, cherie chung, roy cheung","action, drama, romance"
c4522,batman,tim burton,"michael keaton, jack nicholson, kim basinger","action, adventure"
c4523,batwara,j.p. dutta,"dharmendra, vinod khanna, dimple kapadia","action, drama"
c4524,best of the best,robert radler,"eric roberts, james earl jones, sally kirkland","action, drama, sport"
c4525,black rain,ridley scott,"michael douglas, andy garcia, ken takakura","action, crime, thriller"
c4526,blind fury,phillip noyce,"rutger hauer, terry o'quinn, brandon call","action, comedy, crime"
c4527,bloodfist,terence h. winkless,"don 'the dragon' wilson, joe mari avellana, rob kaman","action, sport"
c4528,cage,lang elliott,"lou ferrigno, reb brown, michael dante","action, drama"
c4529,catch me if you can,stephen sommers,"matt lattanzi, loryn locklin, grant heslov","action, comedy, drama"
c4530,cold heat,ulli lommel,"john phillip law, britt ekland, robert sacchi","action, thriller, drama"
c4531,collision course,lewis teague,"pat morita, jay leno, chris sarandon","action, comedy, crime"
c4532,crack house,michael fischa,nan,"action, crime, drama"
c4533,curfew,gary winick,"kyle richards, wendell wellman, john putch","action, horror"
c4534,cyborg,albert pyun,"jean-claude van damme, deborah richter, vincent klyn","action, sci-fi, thriller"
c4535,damned river,michael schroeder,"stephen shellen, lisa aliff, john terlesky","action, adventure"
c4536,dead bang,john frankenheimer,"don johnson, penelope ann miller, william forsythe","action, crime, drama"
c4537,deepstar six,sean s. cunningham,"greg evigan, nancy everhard, taurean blacque","action, horror, sci-fi"
c4538,the killer,john woo,"yun-fat chow, danny lee, sally yeh","action, crime, drama"
c4539,dirty games,gray hofmeyr,"jan-michael vincent, valentina vargas, ronald france","action, adventure, thriller"
c4540,god of gamblers,jing wong,"yun-fat chow, andy lau, joey wang","action, comedy, drama"
c4541,easy kill,josh spencer,"frank stallone, jane badler, cameron mitchell","action, crime, thriller"
c4542,easy wheels,david o'malley,"paul le mat, eileen davidson, marjorie bransfield","action, comedy"
c4544,farewell to the king,john milius,"nick nolte, nigel havers, frank mcrae","action, adventure, drama"
