id1,id2,score,title_similarity,director_similarity,year_similarity,cast_similarity,method,confidence
a313,d2515,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a1011,c1731,1.0,1.0,1.0,1.0,1.0,algorithm,
a2287,b2017,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2287,c2339,1.0,1.0,1.0,1.0,1.0,algorithm,
b303,d2515,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2017,c2339,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2288,b2018,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2288,d66,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2018,d66,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2291,b2021,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a845,b789,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a845,d3116,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b789,d3116,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2295,b2025,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2296,b2026,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2296,d85,0.8073275862068965,1.0,0.9655172413793103,0.25,1.0,algorithm,
b2026,d85,0.9698275862068966,1.0,0.9655172413793103,1.0,0.75,algorithm,
a2298,b2028,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2300,b2030,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2301,b2031,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2301,d244,0.925,1.0,1.0,1.0,0.25,algorithm,
b2031,d244,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2302,b2032,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2305,b2035,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2305,d212,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2035,d212,0.93,1.0,1.0,1.0,0.3,algorithm,
a2308,b2037,0.9690000000000001,1.0,0.96,1.0,0.75,algorithm,
a2310,d306,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2311,c2259,1.0,1.0,1.0,1.0,1.0,algorithm,
a2546,c2101,1.0,1.0,1.0,1.0,1.0,algorithm,
b1620,c2785,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2312,b2039,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2312,c2273,1.0,1.0,1.0,1.0,1.0,algorithm,
a2312,d158,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2039,c2273,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2039,d158,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
c2273,d158,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2315,b2040,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2317,b2041,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2317,d2875,0.9230769230769231,1.0,1.0,1.0,0.23076923076923078,algorithm,
b2041,d2875,0.9307692307692308,1.0,1.0,1.0,0.3076923076923077,algorithm,
a2318,b2042,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2318,d3154,0.75,1.0,1.0,0.25,0.375,algorithm,
b2042,d3154,0.7625000000000001,1.0,1.0,0.25,0.5,algorithm,
a2320,b2044,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2321,b2045,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2322,b2046,0.9,1.0,1.0,1.0,0.0,algorithm,
a2322,c2361,1.0,1.0,1.0,1.0,1.0,algorithm,
b2046,c2361,0.9,1.0,1.0,1.0,0.0,algorithm,
a2324,d68,0.77,1.0,0.0,1.0,0.2,algorithm,
a2326,b2049,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2327,b714,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2327,d2928,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b714,d2928,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2328,b2051,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2329,c2300,0.8125,1.0,1.0,0.25,1.0,algorithm,
a2330,b2052,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2333,b2054,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2334,b3102,0.9275,1.0,0.9166666666666665,1.0,0.4,algorithm,
a2335,b2056,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2335,c2270,1.0,1.0,1.0,1.0,1.0,algorithm,
a2335,d327,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2056,c2270,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2056,d327,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
c2270,d327,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2336,b2057,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2337,b2058,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2337,d243,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2058,d243,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2341,b2060,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2342,b2061,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2342,d160,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2061,d160,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2344,b2063,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2345,b2064,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2346,b2065,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2347,b2066,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2347,d62,0.9,1.0,1.0,1.0,0.0,algorithm,
b2066,d62,0.9,1.0,1.0,1.0,0.0,algorithm,
a2349,b2068,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2350,b2069,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2352,b2071,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2352,c2298,1.0,1.0,1.0,1.0,1.0,algorithm,
a2352,d230,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2071,c2298,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2071,d230,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c2298,d230,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2353,b2072,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2353,d334,0.9125,1.0,1.0,1.0,0.125,algorithm,
b2072,d334,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2355,d174,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2356,b2074,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2357,b2075,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2357,d79,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2075,d79,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
a2358,c2924,1.0,1.0,1.0,1.0,1.0,algorithm,
a2359,b2077,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2359,d232,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2077,d232,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2360,c3820,1.0,1.0,1.0,1.0,1.0,algorithm,
a2362,b2080,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2362,d183,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2080,d183,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2365,b2083,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2366,b2084,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2367,b2085,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2367,d302,0.93,1.0,1.0,1.0,0.3,algorithm,
b2085,d302,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2370,b2087,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2371,b2088,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2372,b2089,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2373,b2090,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2374,d139,0.7625000000000001,1.0,1.0,0.25,0.5,algorithm,
a2375,b2091,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2375,d236,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2091,d236,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2376,b2092,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2376,d87,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2092,d87,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2377,b2093,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2377,c2317,1.0,1.0,1.0,1.0,1.0,algorithm,
b2093,c2317,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2379,b2094,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2379,d224,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2094,d224,0.96,1.0,1.0,1.0,0.6,algorithm,
a2380,b2095,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2381,b2096,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2381,c2253,1.0,1.0,1.0,1.0,1.0,algorithm,
a2381,d214,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2096,c2253,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2096,d214,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c2253,d214,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2383,b2097,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2384,b2098,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2384,d191,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2098,d191,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2385,c2275,1.0,1.0,1.0,1.0,1.0,algorithm,
a2387,b2099,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2389,b2100,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2389,d180,0.93,1.0,1.0,1.0,0.3,algorithm,
b2100,d180,0.9272727272727272,1.0,1.0,1.0,0.2727272727272727,algorithm,
a2390,b2101,0.9,1.0,1.0,1.0,0.0,algorithm,
a2390,d76,0.9,1.0,1.0,1.0,0.0,algorithm,
b2101,d76,0.9,1.0,1.0,1.0,0.0,algorithm,
a2392,b2103,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2393,b2104,0.9437500000000001,0.9375,1.0,1.0,0.75,algorithm,
a2393,d286,0.9116071428571428,0.9375,1.0,1.0,0.42857142857142855,algorithm,
b2104,d286,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714,algorithm,
a2394,b2105,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2395,b433,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2395,c1488,1.0,1.0,1.0,1.0,1.0,algorithm,
a2395,d2359,0.8957446808510638,1.0,0.6382978723404256,1.0,0.5,algorithm,
b433,c1488,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b433,d2359,0.9124113475177305,1.0,0.6382978723404256,1.0,0.6666666666666666,algorithm,
c1488,d2359,0.8957446808510638,1.0,0.6382978723404256,1.0,0.5,algorithm,
a2396,b2107,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2397,d78,0.8310810810810811,1.0,0.5405405405405406,1.0,0.0,algorithm,
a2398,b2108,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2398,c2256,1.0,1.0,1.0,1.0,1.0,algorithm,
b2108,c2256,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2399,b2109,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2402,b2113,0.9,1.0,1.0,1.0,0.0,algorithm,
a2402,d239,0.91,1.0,1.0,1.0,0.1,algorithm,
b2113,d239,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2403,b2114,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2404,b2115,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2404,c2509,0.8125,1.0,1.0,0.25,1.0,algorithm,
a2404,d171,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2115,c2509,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
b2115,d171,0.98,1.0,1.0,1.0,0.8,algorithm,
a2405,b2117,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2406,b2116,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2406,d3164,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
a2407,c2314,1.0,1.0,1.0,1.0,1.0,algorithm,
a2408,b2119,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2410,b2121,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2411,b2122,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2412,b2123,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2413,b2124,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2415,c3539,1.0,1.0,1.0,1.0,1.0,algorithm,
a2417,b2128,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2417,d213,0.9,1.0,1.0,1.0,0.0,algorithm,
b2128,d213,0.9,1.0,1.0,1.0,0.0,algorithm,
a2418,b2129,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2418,d67,0.925,1.0,1.0,1.0,0.25,algorithm,
b2129,d67,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2419,d3184,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2420,c2257,1.0,1.0,1.0,1.0,1.0,algorithm,
a2420,d245,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
c2257,d245,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2423,d59,0.8940476190476191,0.9714285714285714,0.7222222222222221,1.0,0.5,algorithm,
a2424,b2131,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2424,c2258,1.0,1.0,1.0,1.0,1.0,algorithm,
b2131,c2258,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2426,b2213,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2426,d3190,0.925,1.0,1.0,1.0,0.25,algorithm,
b2213,d3190,0.9222222222222223,1.0,1.0,1.0,0.2222222222222222,algorithm,
a2427,b2214,0.971153846153846,1.0,0.9743589743589743,1.0,0.75,algorithm,
a2428,b2215,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2429,b2216,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2430,b2217,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2430,c2097,1.0,1.0,1.0,1.0,1.0,algorithm,
b2217,c2097,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2431,b2218,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2432,b2219,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2432,c2082,1.0,1.0,1.0,1.0,1.0,algorithm,
b2219,c2082,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2433,b2221,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
c904,d1993,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2434,b2222,0.9,1.0,1.0,1.0,0.0,algorithm,
a1684,b1468,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2437,b2223,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2437,d3107,0.9214285714285715,1.0,1.0,1.0,0.21428571428571427,algorithm,
b2223,d3107,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
a2438,b2224,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2438,d46,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2224,d46,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2439,b2225,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2439,d50,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2225,d50,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
b2227,d3139,0.96,1.0,1.0,1.0,0.6,algorithm,
a2442,b2228,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2443,b2229,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2443,d3149,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
b2229,d3149,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2444,b2230,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2444,c2112,1.0,1.0,1.0,1.0,1.0,algorithm,
a2444,d3172,0.75,1.0,0.0,1.0,0.0,algorithm,
b2230,c2112,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2230,d3172,0.75,1.0,0.0,1.0,0.0,algorithm,
c2112,d3172,0.75,1.0,0.0,1.0,0.0,algorithm,
a2445,b2231,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2445,d111,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2231,d111,0.9444444444444444,1.0,1.0,1.0,0.4444444444444444,algorithm,
a2447,b2233,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a352,d2217,0.9272727272727272,1.0,1.0,1.0,0.2727272727272727,algorithm,
a2449,b2234,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2449,d56,0.9214285714285715,1.0,1.0,1.0,0.21428571428571427,algorithm,
b2234,d56,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
a2450,b2235,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2451,b2236,0.9214285714285715,1.0,0.6428571428571428,1.0,0.75,algorithm,
a2451,d32,0.9163865546218487,1.0,0.8235294117647058,1.0,0.42857142857142855,algorithm,
b2236,d32,0.930672268907563,1.0,0.8235294117647058,1.0,0.5714285714285714,algorithm,
a2452,c2084,1.0,1.0,1.0,1.0,1.0,algorithm,
a2453,b2237,0.8817829457364341,0.9302325581395349,1.0,1.0,0.16666666666666666,algorithm,
a2454,b2238,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2454,c2104,1.0,1.0,1.0,1.0,1.0,algorithm,
b2238,c2104,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2455,c2119,1.0,1.0,1.0,1.0,1.0,algorithm,
a2455,d3071,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
c2119,d3071,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2456,b2240,0.93,1.0,0.9333333333333332,1.0,0.4,algorithm,
a2457,b2241,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2457,d3112,0.77,1.0,0.0,1.0,0.2,algorithm,
a2459,b2243,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2459,d119,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2243,d119,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2460,b2244,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2462,b2246,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2462,d3135,0.96,1.0,1.0,1.0,0.6,algorithm,
b2246,d3135,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2463,b2247,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2464,b2248,0.9650000000000001,1.0,0.9333333333333332,1.0,0.75,algorithm,
a2465,b2249,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2466,d3066,0.9189814814814815,0.962962962962963,1.0,1.0,0.375,algorithm,
a2467,b2250,0.91,1.0,0.8,1.0,0.4,algorithm,
a2468,b2251,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2468,d48,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2251,d48,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2469,b2252,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2469,d109,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2252,d109,0.96,1.0,1.0,1.0,0.6,algorithm,
a2470,b2253,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2470,d26,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2253,d26,0.9444444444444444,1.0,1.0,1.0,0.4444444444444444,algorithm,
a2471,b2254,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2471,d3167,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2254,d3167,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2472,b2255,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2473,b2256,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2474,b2257,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2477,b2259,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2480,b2261,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2480,c2094,1.0,1.0,1.0,1.0,1.0,algorithm,
b2261,c2094,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b2262,d3128,0.9,1.0,1.0,1.0,0.0,algorithm,
a2482,b2263,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2483,b2264,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2484,c1939,0.75,1.0,1.0,0.0,1.0,algorithm,
a1702,b1486,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a1702,c2596,1.0,1.0,1.0,1.0,1.0,algorithm,
a2485,b2265,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2485,d3168,0.75,1.0,0.0,1.0,0.0,algorithm,
b1486,c2596,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
b2265,d3168,0.75,1.0,0.0,1.0,0.0,algorithm,
a2486,b2266,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2486,d42,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855,algorithm,
b2266,d42,0.9375,1.0,1.0,1.0,0.375,algorithm,
a2487,b2267,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2488,b2268,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2489,b2269,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2490,b2270,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2491,b2271,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2491,d3072,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2271,d3072,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2492,b1989,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2492,c2087,1.0,1.0,1.0,1.0,1.0,algorithm,
a2492,d146,0.75,1.0,0.0,1.0,0.0,algorithm,
b1989,c2087,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
b1989,d146,0.75,1.0,0.0,1.0,0.0,algorithm,
c2087,d146,0.75,1.0,0.0,1.0,0.0,algorithm,
a2493,b2273,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2494,b2274,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2494,d3062,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2274,d3062,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
a2495,b2275,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2496,b2276,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2496,d31,0.8942857142857142,0.96,1.0,1.0,0.14285714285714285,algorithm,
b2276,d31,0.9085714285714286,0.96,1.0,1.0,0.2857142857142857,algorithm,
a2498,b2277,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2498,d3069,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857,algorithm,
b2277,d3069,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2499,b2278,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2500,b2279,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2500,d3077,0.96,1.0,1.0,1.0,0.6,algorithm,
b2279,d3077,0.98,1.0,1.0,1.0,0.8,algorithm,
a2501,b2280,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2501,d3185,0.96,1.0,1.0,1.0,0.6,algorithm,
b2280,d3185,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2502,b2281,0.9304054054054054,1.0,0.7027027027027026,1.0,0.75,algorithm,
a2503,b2283,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2503,d30,0.9375,1.0,1.0,1.0,0.375,algorithm,
b2283,d30,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2504,b2284,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2504,d144,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333,algorithm,
b2284,d144,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2505,b2285,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2505,d3065,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2285,d3065,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2506,b2286,0.7875000000000001,1.0,1.0,0.25,0.75,algorithm,
a2506,d3047,0.93,1.0,1.0,1.0,0.3,algorithm,
b2286,d3047,0.7525000000000001,1.0,1.0,0.25,0.4,algorithm,
a2510,b2288,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2511,b2289,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2512,d3063,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
a2513,b2290,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2513,d3157,0.9500000000000001,1.0,1.0,1.0,0.5,algorithm,
b2290,d3157,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666,algorithm,
a2514,b2291,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666,algorithm,
a2515,b2292,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2518,b2295,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2519,b2296,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2520,d8,0.9105263157894737,1.0,0.736842105263158,1.0,0.5,algorithm,
a2522,b2298,0.9400000000000001,1.0,1.0,1.0,0.4,algorithm,
a2523,b2299,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2523,c2096,1.0,1.0,1.0,1.0,1.0,algorithm,
b2299,c2096,0.9750000000000001,1.0,1.0,1.0,0.75,algorithm,
a2524,b2300,0.9197368421052632,1.0,0.631578947368421,1.0,0.75,algorithm,
a2524,d3187,0.8896313364055299,1.0,0.6451612903225806,1.0,0.42857142857142855,algorithm,
b2300,d3187,0.8971428571428571,1.0,0.6,1.0,0.5714285714285714,algorithm,
a2525,b2301,0.9,1.0,1.0,1.0,0.0,algorithm,
