Id,Title,Year,Director,Cast,Genre,Duration
c5785,The Four Deuces,1975,William H. Bushnell,"Jack Palance, Carol Lynley, Warren Berlinger","Action, Comedy",87
c5786,Framed,1975,Phil Karlson,"Joe Don Baker, Conny Van Dyke, Gabriel Dell","Action, Crime, Drama",106
c5787,French Connection II,1975,John Frankenheimer,"Gene Hackman, Fernando Rey, Bernard Fresson","Action, Crime, Drama",119
c5788,Friday Foster,1975,Arthur Marks,"Pam Grier, Yaphet Kotto, Godfrey Cambridge","Action, Crime, Drama",90
c5789,Syndicate Sadists,1975,Umberto Lenzi,"Tomas Milian, Joseph Cotten, Maria Fiore","Crime, Action, Thriller",90
c5790,Gone with the West,1975,Bernard Girard,"James Caan, Stefanie Powers, Aldo Ray","Western, Action",92
c5791,Hennessy,1975,Don Sharp,"Rod Steiger, Lee Remick, Richard Johnson","Action, Drama, Thriller",103
c5793,Disciples of Shaolin,1975,Cheh Chang,"Sheng Fu, Kuan-Chun Chi, Ming Li Chen","Action, Drama",106
c5794,Infra-Man,1975,Shan Hua,"Danny Lee, Terry Liu, Hsieh Wang","Action, Sci-Fi",90
c5795,Graveyard of Honor,1975,Kinji Fukasaku,"Tetsuya Watari, Tatsuo Umemiya, Yumi Takigawa","Action, Crime",94
c5796,The Killer Elite,1975,Sam Peckinpah,"James Caan, Robert Duvall, Arthur Hill","Action, Crime, Thriller",122
c5797,Let's Do It Again,1975,Sidney Poitier,"Sidney Poitier, Bill Cosby, Calvin Lockhart","Action, Comedy, Crime",110
c5798,The Four Assassins,1975,Cheh Chang,"Sheng Fu, Kuan-Chun Chi, Szu Shih","Action, Adventure, Biography",104
c5799,Dragon Flies,1975,Brian Trenchard-Smith,"Yu Wang, George Lazenby, Hugh Keays-Byrne","Action, Drama, Adventure",111
c5800,Mandingo,1975,Richard Fleischer,"James Mason, Susan George, Perry King","Action, Romance",127
c5801,Mitchell,1975,Andrew V. McLaglen,"Joe Don Baker, Martin Balsam, John Saxon","Crime, Action, Drama",97
c5802,The Night Caller,1975,Henri Verneuil,"Jean-Paul Belmondo, Charles Denner, Adalberto Maria Merli","Action, Thriller, Drama",91
c5803,Flatfoot in Hong Kong,1975,Steno,"Bud Spencer, Al Lettieri, Enzo Cannavale","Action, Comedy, Crime",115
c5804,Race with the Devil,1975,Jack Starrett,"Peter Fonda, Warren Oates, Loretta Swit","Action, Horror, Thriller",88
c5805,Rollerball,1975,Norman Jewison,"James Caan, John Houseman, Maud Adams","Action, Sci-Fi, Sport",125
c5806,Violent City,1975,Marino Girolami,"Maurizio Merli, Richard Conte, Silvano Tranquilli","Action, Crime",89
c5807,Rosebud,1975,Otto Preminger,"Peter O'Toole, Richard Attenborough, Cliff Gorman","Action, Adventure, Drama",126
c5808,Sholay,1975,Ramesh Sippy,"Dharmendra, Sanjeev Kumar, Hema Malini","Action, Adventure, Comedy",162
c5809,Sixpack Annie,1975,Fred G. Thorne,"Lindsay Bloom, Jana Bellan, Joe Higgins","Comedy, Action, Romance",88
c5811,Welcome Home Brother Charles,1975,Jamaa Fanaka,"Marlo Monte, Reatha Grey, Stan Kamber","Action, Drama, Horror",91
c5812,Switchblade Sisters,1975,Jack Hill,"Robbie Lee, Joanne Nail, Monica Gayle","Action, Crime, Drama",91
c5813,The Ultimate Warrior,1975,Robert Clouse,"Yul Brynner, Max von Sydow, Joanna Miles","Action, Sci-Fi",94
c5814,Walking Tall Part II,1975,Earl Bellamy,"Bo Svenson, Luke Askew, John Davis Chandler","Action, Biography, Crime",109
c5815,White Line Fever,1975,Jonathan Kaplan,"Jan-Michael Vincent, Kay Lenz, Slim Pickens","Action, Crime, Drama",90
c5816,The Wilby Conspiracy,1975,Ralph Nelson,"Sidney Poitier, Michael Caine, Nicol Williamson","Action, Adventure, Drama",105
c5817,The Wind and the Lion,1975,John Milius,"Sean Connery, Candice Bergen, Brian Keith","Action, Adventure, Drama",119
c5818,Zameer,1975,Ravi Chopra,"Shammi Kapoor, Saira Banu, Amitabh Bachchan","Drama, Action, Family",136
c5819,Get Mean,1975,Ferdinando Baldi,"Tony Anthony, Lloyd Battista, Raf Baldassarre","Action, Adventure, Comedy",84
c5820,Silent Action,1975,Sergio Martino,"Luc Merenda, Mel Ferrer, Delia Boccardo","Action, Crime, Drama",98
c5821,The Manhunt,1975,Umberto Lenzi,"Henry Silva, Luciana Paluzzi, Silvano Tranquilli","Action, Crime, Thriller",90
c5822,Hallucination Strip,1975,Lucio Marcaccini,"Bud Cort, Marcel Bozzuffi, Guido Alberti","Action, Crime",94
c5823,Gynaikes pou zitousan ton erota,1975,Ilias Mylonakos,"Angela Gianou, Haris Tryfonas, Angelos Seretis","Action, Crime, Thriller",79
c5824,Kapitan Nemo,1975,Vasili Levin,"Vladimir Basov, N. Bazanova, Viktor Demertash","Fantasy, Adventure, Action",203
c5825,Stoner,1974,Feng Huang,"George Lazenby, Angela Mao, Betty Ting Pei","Action, Thriller",107
c5826,The Arena,1974,Steve Carver,"Margaret Markov, Pam Grier, Lucretia Love","Action, Adventure",83
c5827,Deadly Weapons,1974,Doris Wishman,"Chesty Morgan, Harry Reems, Richard Towers","Action, Crime, Drama",75
c5828,Heroes Two,1974,Cheh Chang,"Kuan Tai Chen, Sheng Fu, Hsin Fang","Action, Drama, History",93
c5829,I guappi,1974,Pasquale Squitieri,"Claudia Cardinale, Franco Nero, Fabio Testi","Action, Crime, Drama",130
c5830,Huang mian lao hu,1974,Wei Lo,"Chuck Norris, Don Wong, Chuck Boyd","Action, Drama",87
c5831,Supermarkt,1974,Roland Klick,"Charly Wierczejewski, Eva Mattes, Michael Degen","Action, Crime, Drama",84
c5832,The Wrestler,1974,James A. Westman,"Edward Asner, Elaine Giftos, Verne Gagne","Action, Crime, Drama",95
c5833,99 and 44/100% Dead,1974,John Frankenheimer,"Richard Harris, Edmond O'Brien, Bradford Dillman","Action, Adventure, Comedy",98
c5834,Airport 1975,1974,Jack Smight,"Charlton Heston, Karen Black, George Kennedy","Action, Drama, Thriller",107
c5835,Big Bad Mama,1974,Steve Carver,"Angie Dickinson, William Shatner, Tom Skerritt","Action, Comedy, Crime",84
c5836,Black Belt Jones,1974,Robert Clouse,"Jim Kelly, Gloria Hendry, Scatman Crothers","Action, Comedy",85
c5837,Black Eye,1974,Jack Arnold,"Fred Williamson, Rosemary Forsyth, Teresa Graves","Action, Crime",98
c5838,Black Samson,1974,Charles Bail,"Rockne Tarkington, William Smith, Connie Strickland","Action, Drama",88
c5839,The Black Windmill,1974,Don Siegel,"Michael Caine, Donald Pleasence, Delphine Seyrig","Action, Crime, Thriller",106
c5840,Blood on the Streets,1974,Jacques Deray,"Alain Delon, Riccardo Cucciolla, Daniel Ivernel","Crime, Drama, Action",110
c5842,Caged Heat,1974,Jonathan Demme,"Juanita Brown, Erica Gavin, Roberta Collins","Action, Drama",83
c5843,Caravan to Vaccares,1974,Geoffrey Reeve,"David Birney, Charlotte Rampling, Michael Lonsdale","Action, Thriller",98
c5844,Open Season,1974,Peter Collinson,"Peter Fonda, Cornelia Sharpe, John Phillip Law","Action, Drama, Thriller",104
c5845,Chosen Survivors,1974,Sutton Roley,"Jackie Cooper, Alex Cord, Richard Jaeckel","Action, Adventure, Drama",99
c5847,Street Law,1974,Enzo G. Castellari,"Franco Nero, Giancarlo Prete, Barbara Bach","Action, Thriller",105
c5848,Death Wish,1974,Michael Winner,"Charles Bronson, Hope Lange, Vincent Gardenia","Action, Crime, Drama",93
c5849,The Destructors,1974,Robert Parrish,"Michael Caine, Anthony Quinn, James Mason","Action, Crime, Drama",89
c5850,Double Agent 73,1974,Doris Wishman,"Chesty Morgan, Frank Silvano, Saul Meth",Action,73
c5851,Earthquake,1974,Mark Robson,"Charlton Heston, Ava Gardner, George Kennedy",Action,123
c5852,Foxy Brown,1974,Jack Hill,"Pam Grier, Antonio Fargas, Peter Brown","Action, Crime, Thriller",92
c5853,Freebie and the Bean,1974,Richard Rush,"Alan Arkin, James Caan, Loretta Swit","Action, Comedy, Crime",113
c5854,Godzilla vs. Mechagodzilla,1974,Jun Fukuda,"Masaaki Daimon, Kazuya Aoyama, Reiko Tajima","Action, Fantasy, Horror",84
c5855,Gold,1974,Peter R. Hunt,"Roger Moore, Susannah York, Ray Milland","Action, Drama, Adventure",120
c5856,The Golden Lotus,1974,Han Hsiang Li,"Jackie Chan, Shen Chan, Mei Hua Chen","Action, Drama, Romance",112
c5859,The Gravy Train,1974,Jack Starrett,"Stacy Keach, Frederic Forrest, Margot Kidder","Action, Comedy, Crime",94
c5860,Hangup,1974,Henry Hathaway,"William Elliott, Cliff Potts, Marki Bey","Action, Drama",94
c5861,Hot Summer in Barefoot County,1974,Will Zens,"Sherry Robinson, Don Jones, Tonia Bryan","Comedy, Action",90
c5862,The Internecine Project,1974,Ken Hughes,"James Coburn, Lee Grant, Harry Andrews","Action, Thriller",89
c5864,Juggernaut,1974,Richard Lester,"Richard Harris, Omar Sharif, David Hemmings","Action, Drama, Thriller",109
c5865,The Bod Squad,1974,Ernst Hofbauer,"Hua Yueh, Hui-Ling Liu, Sonja Jeannine","Action, Comedy",99
c5866,Macon County Line,1974,Richard Compton,"Alan Vint, Cheryl Waters, Max Baer Jr.","Drama, Action",89
c5867,The Man with the Golden Gun,1974,Guy Hamilton,"Roger Moore, Christopher Lee, Britt Ekland","Action, Adventure, Thriller",125
c5868,McQ,1974,John Sturges,"John Wayne, Eddie Albert, Diana Muldaur","Action, Crime, Drama",111
c5869,Almost Human,1974,Umberto Lenzi,"Tomas Milian, Henry Silva, Laura Belli","Action, Crime, Thriller",99
c5870,Mr. Majestyk,1974,Richard Fleischer,"Charles Bronson, Linda Cristal, Al Lettieri","Action, Crime, Drama",103
c5871,The Immortals,1974,Sergiu Nicolaescu,"Amza Pellea, Ion Besoiu, Ilarion Ciobanu","Action, Adventure, History",103
c5872,Newman's Law,1974,Richard T. Heffron,"George Peppard, Roger Robinson, Eugene Roche","Crime, Action",98
c5873,Otpisani,1974,Aleksandar Djordjevic,"Dragan Nikolic, Vojislav Brajovic, Predrag Manojlovic","Action, War",88
c5874,Tactical Guerilla,1974,Stole Jankovic,"Rod Taylor, Velimir 'Bata' Zivojinovic, Brioni Farrell","Action, Drama, Romance",100
c5875,Policewomen,1974,Lee Frost,"Sondra Currie, Tony Young, Phil Hoover","Action, Crime",90
c5876,Turn the Other Cheek,1974,Franco Rossi,"Terence Hill, Bud Spencer, Jean-Pierre Aumont","Action, Adventure, Comedy",89
c5877,S*P*Y*S,1974,Irvin Kershner,"Donald Sutherland, Elliott Gould, Zouzou","Action, Comedy",87
c5878,SB zatvara krug,1974,Miomir 'Miki' Stamenkovic,"Slobodan Dimitrijevic, Dusica Zegarac, Dragomir Felba",Action,91
c5879,Savage Sisters,1974,Eddie Romero,"Gloria Hendry, Cheri Caffaro, Rosanna Ortiz","Action, Drama",86
c5880,Emergency Squad,1974,Stelvio Massi,"Tomas Milian, Gastone Moschin, Ray Lovelock","Action, Crime, Thriller",95
c5881,Stone,1974,Sandy Harbutt,"Ken Shorter, Sandy Harbutt, Deryck Barnes","Action, Drama, Adventure",103
c5882,Sugar Hill,1974,Paul Maslansky,"Marki Bey, Robert Quarry, Don Pedro Colley","Action, Crime, Horror",91
c5883,The Super Cops,1974,Gordon Parks,"Ron Leibman, David Selby, Sheila Frazier","Action, Comedy, Crime",90
c5884,The Swinging Cheerleaders,1974,Jack Hill,"Jo Johnston, Cheryl Smith, Colleen Camp","Action, Comedy, Drama",91
c5885,The Take,1974,Robert Hartford-Davis,"Billy Dee Williams, Eddie Albert, Frankie Avalon","Action, Crime, Drama",91
c5886,The Taking of Pelham One Two Three,1974,Joseph Sargent,"Walter Matthau, Robert Shaw, Martin Balsam","Action, Crime, Thriller",104
c5887,Thomasine & Bushrod,1974,Gordon Parks Jr.,"Max Julien, Vonetta McGee, George Murdock","Action, Crime, Western",95
c5888,Three the Hard Way,1974,Gordon Parks Jr.,"Jim Brown, Fred Williamson, Jim Kelly","Action, Thriller",89
c5889,The Towering Inferno,1974,John Guillermin,"Paul Newman, Steve McQueen, William Holden","Action, Drama, Thriller",165
c5890,The Trial of Billy Jack,1974,Tom Laughlin,"Tom Laughlin, Delores Taylor, Victor Izay","Action, Drama, Music",170
c5891,Truck Stop Women,1974,Mark L. Lester,"Claudia Jennings, Lieux Dressler, John Martino","Action, Drama, Crime",82
c5893,Truck Turner,1974,Jonathan Kaplan,"Isaac Hayes, Yaphet Kotto, Alan Weeks","Action, Crime, Thriller",91
c5894,Tough Guys,1974,Duccio Tessari,"Lino Ventura, Isaac Hayes, Fred Williamson","Action, Crime",92
c5895,Uptown Saturday Night,1974,Sidney Poitier,"Sidney Poitier, Bill Cosby, Harry Belafonte","Action, Comedy, Crime",104
c5896,Five Shaolin Masters,1974,Cheh Chang,"David Chiang, Lung Ti, Sheng Fu","Action, Drama",105
c5897,The Streetfighter,1974,Shigehiro Ozawa,"Shin'ichi Chiba, Goichi Yamada, Yutaka Nakajima","Action, Crime, Thriller",91
c5898,The Thirsty Dead,1974,Terry Becker,"Jennifer Billingsley, John Considine, Judith McConnell","Adventure, Horror, Action",88
c5899,Super Stooges vs the Wonder Women,1974,Alfonso Brescia,"Aldo Canti, Marc Hannibal, Hua Yueh","Action, Adventure, Comedy",105
c5900,The Yakuza,1974,Sydney Pollack,"Robert Mitchum, Ken Takakura, Brian Keith","Action, Crime, Drama",112
c5901,'Gator Bait,1974,Beverly Sebastian,"Claudia Jennings, Sam Gilman, Douglas Dirkson","Action, Drama, Thriller",88
c5902,Shatter,1974,Michael Carreras,"Stuart Whitman, Lung Ti, Lily Li","Action, Drama",90
c5903,The Savage Five,1974,Cheh Chang,"David Chiang, Lung Ti, Kuan Tai Chen","Action, Adventure, Drama",91
c5904,Five Loose Women,1974,Stephen C. Apostolof,"Jabie Abercrombe, Rene Bond, Tallie Cochrane","Action, Adventure, Crime",90
c5905,The Manhandlers,1974,Lee Madden,"Cara Burgess, Judith Brown, Rosalind Miles","Action, Crime, Drama",87
c5906,Dynamite Brothers,1974,Al Adamson,"Timothy Brown, Alan Tang, Aldo Ray","Action, Drama",90
c5907,Bamboo Gods and Iron Men,1974,Cesar Gallardo,"James Iglehart, Shirley Washington, Chiquito","Action, Adventure, Drama",96
c5908,Chor Machaye Shor,1974,Ashok Roy,"Shashi Kapoor, Mumtaz, Asrani","Action, Musical, Romance",139
c5909,Mean Mother,1974,Al Adamson,"Dobie Gray, Dennis Safren, Luciana Paluzzi","Action, Drama",88
c5910,Zehreela Insaan,1974,S.R. Puttana Kanagal,"Rishi Kapoor, Moushumi Chatterjee, Neetu Singh",Action,131
c5911,The Green Hornet,1974,William Beaudine,"Van Williams, Bruce Lee, Charles Bateman","Action, Crime, Sci-Fi",90
c5912,Chase Step by Step,1974,Min-Hsiung Wu,"Barry Chan, Shu Lin Chang, Chung-Lien Chou",Action,82
c5913,The Game of Death,1974,Jun Gallardo,"Ramon Zamora, Evangeline Pascual, Eddie Garcia",Action,95
c5914,Tie wa,1973,Wei Lo,"Pei-Pei Cheng, Wei Ou, James Tien","Action, Drama",117
c5915,Diao shou guai zhao,1973,Mu Chu,"Jackie Chan, Siu Tin Yuen, Dean Shek","Action, Comedy, Drama",80
c5916,Beach of the War Gods,1973,Yu Wang,"Yu Wang, Fei Lung, Yeh Tien","Action, War",100
c5917,Ricco,1973,Tulio Demicheli,"Christopher Mitchum, Barbara Bouchet, Malisa Longo","Action, Crime, Drama",89
c5918,The Big Game,1973,Robert Day,"Stephen Boyd, France Nuyen, Ray Milland","Action, Sci-Fi, Drama",94
c5919,Bummer,1973,William Allen Castleman,"Kipp Whitman, Dennis Burkley, Connie Strickland","Action, Comedy, Drama",90
c5920,The Pirate,1973,Cheh Chang,"Lung Ti, David Chiang, Ching Tien","Action, Drama",92
c5921,The Inheritor,1973,Philippe Labro,"Jean-Paul Belmondo, Carla Gravina, Jean Rochefort","Action, Drama, Thriller",112
c5922,Shanghai Joe,1973,Mario Caiano,"Chen Lee, Klaus Kinski, Gordon Mitchell","Action, Drama, Western",98
c5923,No Way Out,1973,Duccio Tessari,"Alain Delon, Richard Conte, Carla Gravina","Action, Crime, Drama",90
c5924,Senza ragione,1973,Silvio Narizzano,"Franco Nero, Telly Savalas, Mark Lester","Action, Crime, Drama",89
c5925,Bruce Lee and I,1973,Ti Tang,"Little Unicorn, Tina Chin-Fei, Yasuaki Kurata","Action, Drama",93
c5926,Battle of the Amazons,1973,Alfonso Brescia,"Lincoln Tate, Lucretia Love, Paola Tedesco","Action, Fantasy",100
c5927,Ambush,1973,Meng Hua Ho,"Ching Lee, Hsiung Chao, Chih-Ching Yang","Action, Adventure",97
c5928,Even Angels Eat Beans,1973,Enzo Barboni,"Giuliano Gemma, Bud Spencer, Robert Middleton","Action, Comedy, Crime",111
c5929,Battle for the Planet of the Apes,1973,J. Lee Thompson,"Roddy McDowall, Claude Akins, Natalie Trundy","Action, Sci-Fi",93
c5930,The Black Alley Cats,1973,Henning Schellerup,"Sunshine Woods, Sandy Dempsey, Charlene Miles","Action, Drama",81
c5932,Black Caesar,1973,Larry Cohen,"Fred Williamson, Gloria Hendry, Art Lund","Action, Crime, Drama",87
c5933,The Boss,1973,Fernando Di Leo,"Henry Silva, Richard Conte, Gianni Garko","Action, Crime, Thriller",100
c5934,Chino,1973,John Sturges,"Charles Bronson, Jill Ireland, Marcel Bozzuffi","Action, Adventure, Drama",97
c5935,Charley Varrick,1973,Don Siegel,"Walter Matthau, Joe Don Baker, Felicia Farr","Action, Crime, Drama",111
c5936,Blood Brothers,1973,Cheh Chang,"David Chiang, Lung Ti, Kuan Tai Chen","Action, Drama",118
c5938,Cleopatra Jones,1973,Jack Starrett,"Tamara Dobson, Bernie Casey, Brenda Sykes","Action, Crime, Thriller",89
c5939,The Crazies,1973,George A. Romero,"Lane Carroll, Will MacMillan, Harold Wayne Jones","Action, Horror, Sci-Fi",103
c5940,Coffy,1973,Jack Hill,"Pam Grier, Booker Bradshaw, Robert DoQui","Action, Crime, Thriller",91
c5941,Un comisar acuza,1973,Sergiu Nicolaescu,"Mihai Adrian, Manea Alexandru, Nita Anastase","Action, Crime, Drama",114
c5942,Detroit 9000,1973,Arthur Marks,"Alex Rocco, Hari Rhodes, Vonetta McGee","Crime, Drama, Action",106
c5943,Dillinger,1973,John Milius,"Warren Oates, Ben Johnson, Michelle Phillips","Action, Biography, Crime",107
c5944,The Doll Squad,1973,Ted V. Mikels,"Michael Ansara, Francine York, Anthony Eisley","Action, Adventure, Thriller",101
c5945,The Don Is Dead,1973,Richard Fleischer,"Anthony Quinn, Frederic Forrest, Robert Forster","Action, Crime, Drama",115
c5946,Fist of Anger,1973,Mu Chu,"Ching Wong, Qiu Yuen, Yang Kao","Action, Drama, War",87
c5947,Emperor of the North,1973,Robert Aldrich,"Lee Marvin, Ernest Borgnine, Keith Carradine","Action, Adventure, Drama",118
c5948,Enter the Dragon,1973,Robert Clouse,"Bruce Lee, John Saxon, Jim Kelly","Action, Crime, Drama",102
c5949,Godzilla vs. Megalon,1973,Jun Fukuda,"Katsuhiko Sasaki, Hiroyuki Kawase, Yutaka Hayashi","Action, Adventure, Sci-Fi",78
c5950,The Amazons,1973,Terence Young,"Alena Johnston, Sabine Sun, Rosanna Yanni","Adventure, Action, Drama",89
c5951,Hit!,1973,Sidney J. Furie,"Billy Dee Williams, Richard Pryor, Paul Hampton","Action, Drama",134
c5952,I Escaped from Devil's Island,1973,William Witney,"Jim Brown, Christopher George, Richard Ely","Action, Adventure",89
c5953,Jheel Ke Us Paar,1973,Bhappi Sonie,"Dharmendra, Mumtaz, Prem Chopra","Action, Drama, Romance",142
c5954,Proxy War,1973,Kinji Fukasaku,"Bunta Sugawara, Akira Kobayashi, Tsunehiko Watase","Action, Drama",119
c5955,Hiroshima Death Match,1973,Kinji Fukasaku,"Bunta Sugawara, Shin'ichi Chiba, Meiko Kaji","Action, Crime, Drama",100
c5956,Jugnu,1973,Pramod Chakravorty,"Dharmendra, Hema Malini, Pran","Musical, Action, Drama",149
c5957,Live and Let Die,1973,Guy Hamilton,"Roger Moore, Yaphet Kotto, Jane Seymour","Action, Adventure, Thriller",121
c5958,The Man from Acapulco,1973,Philippe de Broca,"Jean-Paul Belmondo, Jacqueline Bisset, Vittorio Caprioli","Action, Comedy, Fantasy",95
c5959,Magnum Force,1973,Ted Post,"Clint Eastwood, Hal Holbrook, Mitchell Ryan","Action, Crime, Mystery",124
c5960,The Knock Out Cop,1973,Steno,"Bud Spencer, Adalberto Maria Merli, Raymond Pellegrin","Action, Comedy, Crime",110
c5961,Savage!,1973,Cirio H. Santiago,"James Iglehart, Lada Edmund Jr., Carol Speed","Action, Drama",81
c5962,Scorpio,1973,Michael Winner,"Burt Lancaster, Alain Delon, Paul Scofield","Action, Drama, Thriller",114
c5963,The Seven-Ups,1973,Philip D'Antoni,"Roy Scheider, Tony Lo Bianco, Victor Arnold","Action, Crime, Drama",103
c5964,Shaft in Africa,1973,John Guillermin,"Richard Roundtree, Frank Finlay, Vonetta McGee","Action, Adventure, Crime",112
c5965,Shamus,1973,Buzz Kulik,"Burt Reynolds, Dyan Cannon, John P. Ryan","Action, Comedy, Crime",106
c5966,The Slams,1973,Jonathan Kaplan,"Jim Brown, Judy Pace, Roland Bob Harris","Action, Drama",91
c5967,Slaughter's Big Rip-Off,1973,Gordon Douglas,"Jim Brown, Ed McMahon, Don Stroud","Action, Crime, Drama",94
c5969,The Spook Who Sat by the Door,1973,Ivan Dixon,"Lawrence Cook, Janet League, Paula Kelly","Action, Drama, Crime",102
c5970,Stacey,1973,Andy Sidaris,"Anne Randall, Alan Landers, James Westmoreland","Crime, Action, Drama",81
c5971,The Stone Killer,1973,Michael Winner,"Charles Bronson, Martin Balsam, Jack Colvin","Action, Crime, Drama",95
c5972,Superchick,1973,Ed Forsyth,"Joyce Jillson, Louis Quinn, Thomas Reardon","Action, Thriller",94
c5973,Super Fly T.N.T.,1973,Ron O'Neal,"Ron O'Neal, Roscoe Lee Browne, Sheila Frazier","Action, Crime, Drama",87
c5974,The Screaming Tiger,1973,Lung Chien,"Yu Wang, Ching Ching Chang, Fei Lung","Action, Drama",101
c5975,Terminal Island,1973,Stephanie Rothman,"Don Marshall, Phyllis Davis, Ena Hartman","Action, Drama, Thriller",88
c5976,Walking Tall,1973,Phil Karlson,"Joe Don Baker, Elizabeth Hartman, Leif Garrett","Action, Crime, Drama",125
c5977,Westworld,1973,Michael Crichton,"Yul Brynner, Richard Benjamin, James Brolin","Action, Sci-Fi, Thriller",88
c5978,White Lightning,1973,Joseph Sargent,"Burt Reynolds, Jennifer Billingsley, Ned Beatty","Action, Drama, Crime",101
c5979,Wonder Women,1973,Robert Vincent O'Neill,"Nancy Kwan, Ross Hagen, Maria De Aragon","Action, Horror, Sci-Fi",82
c5980,Yaadon Ki Baaraat,1973,Nasir Hussain,"Dharmendra, Zeenat Aman, Vijay Arora","Drama, Romance, Action",164
c5981,The Fate of Lee Khan,1973,King Hu,"Li Hua Li, Roy Chiao, Feng Hsu","Action, Drama",105
c5982,Zanjeer,1973,Prakash Mehra,"Amitabh Bachchan, Jaya Bhaduri, Pran","Action, Crime, Drama",145
c5983,Nu ji zhong ying,1973,Chih-Hung Kuei,,"Action, Drama, Thriller",110
c5984,The Black 6,1973,Matt Cimber,"Robert Howard, Cindy Daly, Mikel Angel","Action, Drama",94
c5985,The Clones,1973,Lamar Card,"Michael Greene, Gregory Sierra, Otis Young","Action, Sci-Fi",95
c5986,The Golden Voyage of Sinbad,1973,Gordon Hessler,"John Phillip Law, Caroline Munro, Tom Baker","Action, Adventure, Fantasy",105
c5987,The Three Musketeers,1973,Richard Lester,"Oliver Reed, Raquel Welch, Richard Chamberlain","Action, Adventure, Comedy",106
c5988,Thriller: A Cruel Picture,1973,Bo Arne Vibenius,"Christina Lindberg, Heinz Hopf, Despina Tomazani","Action, Thriller",104
c5989,Mafia Junction,1973,Massimo Dallamano,"Ivan Rassimov, Stephanie Beacham, Patricia Hayes","Action, Crime, Drama",95
c5990,Small Tiger,1973,Ma Wu,"Fei Meng, Lin Lin Li, Chi Lin","Action, Drama",102
c5991,Bonnie's Kids,1973,Arthur Marks,"Tiffany Bolling, Steve Sandor, Robin Mattson","Action, Crime, Drama",105
c5992,Rumble in Hong Kong,1973,Mu Chu,"Charlie Chin, Betty Pei Ti, Jackie Chan","Action, Crime",80
c5993,Chinese Hercules,1973,Ta Huang,"Wai-Man Chan, Fan Chiang, Yeh Fang","Action, Drama",90
c5995,Lady Snowblood,1973,Toshiya Fujita,"Meiko Kaji, Toshio Kurosawa, Masaaki Daimon","Action, Drama, Thriller",97
c5996,Supermen Against the Orient,1973,Bitto Albertini,"Robert Malcolm, Antonio Cantafora, Salvatore Borghese","Action, Comedy",102
c5997,The No Mercy Man,1973,Daniel Vance,"Steve Sandor, Rockne Tarkington, Richard X. Slattery","Action, Drama",90
c5998,Dragons of Death,1973,Jimmy L. Pascual,"Yung Henry Yu, Ofelia Yu, Chung-Hsin Huang","Action, Drama",85
c5999,Zenka onna: koroshi-bushi,1973,Atsushi Mihori,"Reiko Ike, Miki Sugimoto, Chiyoko Kazama","Action, Crime, Thriller",83
c6000,Street of a Thousand Pleasures,1972,William Rotsler,"Garth Ruger, Margo Mars, Sandy Jackson","Action, Adventure",76
c6001,Bury Me an Angel,1972,Barbara Peeters,"Dixie Peabody, Terry Mace, Clyde Ventura","Action, Drama",89
c6002,Winged Devils,1972,Duccio Tessari,"Riccardo Salvino, Pino Colizzi, Mico Cundari","Action, Comedy, Sport",102
c6003,The Hitchhikers,1972,Beverly Sebastian,"Misty Rowe, Nick Klar, Linda Avery","Action, Drama",92
c6004,Caliber 9,1972,Fernando Di Leo,"Gastone Moschin, Barbara Bouchet, Mario Adorf","Action, Crime, Thriller",88
c6005,The Abductors,1972,Don Schain,"Cheri Caffaro, Richard Smedley, Patrick Wright","Action, Drama",90
c6006,Across 110th Street,1972,Barry Shear,"Anthony Quinn, Yaphet Kotto, Anthony Franciosa","Action, Crime, Drama",102
c6007,The Big Bird Cage,1972,Jack Hill,"Pam Grier, Anitra Ford, Candice Roman","Action, Crime, Drama",88
c6008,Black Gunn,1972,Robert Hartford-Davis,"Jim Brown, Martin Landau, Brenda Sykes","Action, Thriller, Crime",96
c6009,Bloody Friday,1972,Rolf Olsen,"Raimund Harmstorf, Amadeus August, Gianni Macchia","Drama, Action",97
c6010,Bombay to Goa,1972,S. Ramanathan,"Mehmood, Aruna Irani, Amitabh Bachchan","Action, Adventure, Comedy",132
c6011,Boxer from Shantung,1972,Cheh Chang,"Kuan Tai Chen, Li Ching, David Chiang","Action, Crime, Drama",94
c6012,Godzilla vs. Gigan,1972,Jun Fukuda,"Hiroshi Ishikawa, Yuriko Hishimi, Minoru Takashima","Action, Adventure, Horror",89
c6013,Man of Iron,1972,Cheh Chang,"Kuan Tai Chen, Li Ching, Mu Chu","Action, Drama",92
c6014,Conquest of the Planet of the Apes,1972,J. Lee Thompson,"Roddy McDowall, Don Murray, Ricardo Montalban","Action, Sci-Fi",88
c6015,The Doberman Gang,1972,Byron Chudnow,"Byron Mabe, Hal Reed, Julie Parrish","Action, Comedy, Crime",87
c6016,Man of the East,1972,Enzo Barboni,"Terence Hill, Gregory Walcott, Yanti Somer","Action, Comedy, Western",123
c6017,The Sexcapades of Don Diego,1972,Robert Freeman,"Douglas Frey, Jacqueline Giroux, Penny Boran","Action, Adventure, Comedy",102
c6018,Fear Is the Key,1972,Michael Tuchner,"Barry Newman, Suzy Kendall, John Vernon","Action, Crime, Drama",103
c6019,The Final Comedown,1972,Oscar Williams,"Billy Dee Williams, D'Urville Martin, Celia Milius","Action, Crime, Drama",83
